Russian Federation, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 22/10/2020
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
1961    55+   1906-      402.87        3.62       23.68       36.77       40.15      298.64
1962    12-   1950+        0.05        0.05        0.00        0.00        0.00        0.00
1962    13    1949         1.25        1.25        0.00        0.00        0.00        0.00
1962    14    1948        18.07       18.07        0.00        0.00        0.00        0.00
1962    15    1947       202.70      202.70        0.00        0.00        0.00        0.00
1962    16    1946      1559.89     1559.89        0.00        0.00        0.00        0.00
1962    17    1945      4637.80     4637.47        0.28        0.05        0.00        0.00
1962    18    1944     12633.28    12584.28       44.96        4.01        0.03        0.00
1962    19    1943     24435.04    23154.42     1199.55       80.77        0.30        0.00
1962    20    1942     61380.35    53559.22     7269.04      549.14        2.94        0.00
1962    21    1941    143632.12   120314.84    21137.41     2148.24       31.62        0.01
1962    22    1940    175585.57   135159.12    35464.06     4756.46      205.04        0.88
1962    23    1939    206704.27   144124.91    52265.05     9195.34     1066.32       52.65
1962    24    1938    222556.33   136076.05    67604.74    14883.99     3241.74      749.80
1962    25    1937    209710.24   106463.54    75055.03    20461.66     5658.52     2071.49
1962    26    1936    179577.31    75100.19    70341.37    23793.20     7490.33     2852.23
1962    27    1935    147341.83    52259.14    58786.96    23887.88     8665.57     3742.28
1962    28    1934    114851.30    34260.73    46035.74    21637.35     8737.72     4179.75
1962    29    1933     97304.44    23924.21    38690.76    20418.18     9215.88     5055.41
1962    30    1932    117040.28    23664.49    45450.66    26038.78    13201.17     8685.17
1962    31    1931    108741.52    18857.49    40388.87    24735.47    13793.80    10965.89
1962    32    1930    113254.79    17027.52    39094.67    25972.53    15757.28    15402.78
1962    33    1929     96001.82    13128.14    30411.29    21865.23    14100.89    16496.26
1962    34    1928     95817.87    12310.22    27333.05    21446.65    14565.22    20162.73
1962    35    1927     74621.82     9090.30    18931.22    16200.94    11540.05    18859.32
1962    36    1926     67702.80     7838.87    15381.36    14107.59    10434.78    19940.19
1962    37    1925     52636.08     5843.48    10848.86    10382.87     7967.96    17592.93
1962    38    1924     45074.68     4756.72     8307.29     8166.16     6615.97    17228.55
1962    39    1923     33559.42     3295.32     5409.55     5415.01     4705.16    14734.37
1962    40    1922     24209.24     2178.39     3416.58     3441.24     3206.12    11966.93
1962    41    1921     15697.33     1301.08     1954.02     1989.95     1970.14     8482.15
1962    42    1920     11950.51      903.79     1239.10     1314.85     1411.92     7080.86
1962    43    1919      7968.43      549.73      677.01      761.50      892.54     5087.66
1962    44    1918      6931.13      430.95      473.60      570.83      736.25     4719.50
1962    45    1917      3122.26      180.91      173.42      226.87      315.26     2225.80
1962    46    1916      2072.34      107.24       98.98      139.47      203.29     1523.35
1962    47    1915      1245.72       47.10       56.00       79.91      123.37      939.33
1962    48    1914       954.82       22.02       43.47       57.73       97.68      733.92
1962    49    1913       536.75        6.82       25.99       30.15       57.35      416.44
1962    50    1912       319.58        3.03       17.54       16.35       35.73      246.92
1962    51    1911       186.07        2.02       11.71        9.01       21.43      141.89
1962    52    1910       158.22        1.55        9.73        7.55       18.56      120.83
1962    53    1909       115.87        1.07        5.33        5.63       13.71       90.12
1962    54    1908       122.68        1.59        3.53        6.46       14.53       96.55
1962    55+   1907-      365.14        0.36        9.25       29.40       45.97      280.18
1963    12-   1951+        0.05        0.05        0.00        0.00        0.00        0.00
1963    13    1950         0.98        0.98        0.00        0.00        0.00        0.00
1963    14    1949        16.86       16.86        0.00        0.00        0.00        0.00
1963    15    1948       188.04      188.04        0.00        0.00        0.00        0.00
1963    16    1947      1526.31     1526.30        0.01        0.00        0.00        0.00
1963    17    1946      7877.42     7876.74        0.57        0.09        0.00        0.00
1963    18    1945     16738.56    16668.17       64.64        5.71        0.05        0.00
1963    19    1944     30274.55    28527.70     1636.50      109.95        0.41        0.00
1963    20    1943     45184.04    39505.55     5284.89      391.65        1.97        0.00
1963    21    1942     86515.67    73266.62    12034.27     1198.59       16.19        0.01
1963    22    1941    160604.85   123431.86    32620.61     4370.57      180.99        0.82
1963    23    1940    184642.51   126739.79    48283.10     8592.65      977.73       49.24
1963    24    1939    204416.86   122709.20    63766.17    14138.64     3086.70      716.14
1963    25    1938    208591.25   104392.20    75894.91    20457.31     5742.11     2104.73
1963    26    1937    188519.73    78179.83    75033.20    24541.94     7827.16     2937.58
1963    27    1936    158131.55    56764.28    64067.75    24595.54     8953.46     3750.52
1963    28    1935    130980.42    40125.77    53490.31    23539.11     9442.25     4382.99
1963    29    1934     98627.82    25006.85    40066.13    19937.46     8829.94     4787.44
1963    30    1933     90577.99    18884.68    35909.19    19740.82     9652.65     6390.66
1963    31    1932    103556.96    18359.95    39030.82    23379.26    12461.56    10325.36
1963    32    1931     89614.50    13708.89    31222.58    20513.39    11815.81    12353.84
1963    33    1930     96668.09    13300.40    30827.47    22014.94    13470.57    17054.71
1963    34    1929     79303.54    10150.31    22954.59    17784.69    11494.76    16919.19
1963    35    1928     80497.81     9655.42    20868.86    17595.07    11999.70    20378.77
1963    36    1927     61524.51     6933.25    14393.60    13004.24     9237.53    17955.90
1963    37    1926     54108.24     5841.72    11566.05    10915.66     8065.91    17718.89
1963    38    1925     42152.53     4359.95     8091.53     7879.37     6188.01    15633.68
1963    39    1924     33880.70     3308.88     5705.24     5689.35     4824.01    14353.21
1963    40    1923     25883.43     2371.95     3799.50     3845.38     3541.39    12325.21
1963    41    1922     17585.17     1516.74     2264.00     2331.35     2301.99     9171.09
1963    42    1921     10885.58      863.41     1183.56     1270.65     1330.16     6237.81
1963    43    1920      8353.12      593.93      744.53      848.38      931.42     5234.87
1963    44    1919      4859.53      305.22      352.14      428.35      488.86     3284.97
1963    45    1918      4129.19      225.55      243.35      316.46      373.79     2970.05
1963    46    1917      1745.49       83.11       90.24      122.24      149.44     1300.46
1963    47    1916      1050.46       42.29       50.50       69.69       88.57      799.42
1963    48    1915       672.07       21.66       30.47       42.55       56.46      520.92
1963    49    1914       480.05       12.15       20.72       29.10       40.35      377.73
1963    50    1913       269.52        5.64       11.40       15.85       22.63      213.99
1963    51    1912       200.04        4.04        8.74       11.75       16.75      158.75
1963    52    1911       132.82        2.50        5.84        7.78       11.19      105.50
1963    53    1910       127.96        1.89        5.29        7.47       11.41      101.90
1963    54    1909       100.49        1.06        3.94        6.07       10.00       79.43
1963    55+   1908-      307.73        3.80       17.65       24.48       42.59      219.20
1964    12-   1952+        0.05        0.05        0.00        0.00        0.00        0.00
1964    13    1951         1.29        1.29        0.00        0.00        0.00        0.00
1964    14    1950        20.10       20.10        0.00        0.00        0.00        0.00
1964    15    1949       235.80      235.80        0.00        0.00        0.00        0.00
1964    16    1948      1338.69     1338.69        0.00        0.00        0.00        0.00
1964    17    1947      6996.97     6996.47        0.42        0.08        0.00        0.00
1964    18    1946     27100.40    26988.73      100.77       10.85        0.07        0.00
1964    19    1945     38395.84    36219.50     2004.88      171.03        0.43        0.00
1964    20    1944     51292.73    45140.13     5643.91      506.87        1.81        0.00
1964    21    1943     55266.01    47237.14     7226.28      794.43        8.15        0.00
1964    22    1942     87113.07    67438.89    17232.54     2360.92       80.36        0.36
1964    23    1941    162593.54   112652.62    41927.74     7215.35      759.36       38.48
1964    24    1940    174282.39   106927.53    53368.89    11105.79     2351.16      529.01
1964    25    1939    187582.11    97654.62    66715.92    16802.40     4690.64     1718.54
1964    26    1938    182196.57    80012.85    71001.86    21605.29     6898.99     2677.59
1964    27    1937    162899.24    63205.98    64765.78    22971.73     8293.55     3662.19
1964    28    1936    137206.33    45948.45    55478.99    22466.60     8913.01     4399.29
1964    29    1935    110908.55    30665.43    45195.87    20648.69     9148.00     5250.55
1964    30    1934     88301.47    19665.56    35448.02    17967.62     8995.18     6225.08
1964    31    1933     76772.00    14274.95    29382.30    16314.38     9060.82     7739.56
1964    32    1932     85476.94    13567.44    30164.54    18459.22    11196.64    12089.10
1964    33    1931     76171.49    10881.63    24655.29    16383.96    10545.07    13705.53
1964    34    1930     77285.28    10413.30    22851.95    16424.10    11020.67    16575.25
1964    35    1929     66365.78     8553.69    17847.48    13852.67     9621.27    16490.68
1964    36    1928     65230.33     8045.45    16077.01    13307.53     9470.84    18329.50
1964    37    1927     48941.39     5875.03    11168.71     9660.86     7034.07    15202.71
1964    38    1926     42475.00     4948.18     8753.45     7882.70     5980.62    14910.06
1964    39    1925     31861.28     3525.55     5758.35     5378.53     4322.37    12876.45
1964    40    1924     26663.42     2764.84     4111.29     3978.65     3429.37    12379.26
1964    41    1923     18452.97     1797.15     2452.36     2445.66     2241.15     9516.65
1964    42    1922     11716.35     1044.02     1332.44     1363.47     1318.20     6658.23
1964    43    1921      7582.20      603.17      742.07      774.42      783.48     4679.07
1964    44    1920      5163.63      360.54      435.05      461.50      486.64     3419.89
1964    45    1919      2996.50      185.20      221.15      239.75      261.08     2089.34
1964    46    1918      2341.06      126.98      152.54      171.04      194.31     1696.18
1964    47    1917       936.43       42.58       55.13       63.01       78.31      697.42
1964    48    1916       549.61       19.92       29.92       34.03       48.56      417.18
1964    49    1915       347.43        9.67       17.68       19.62       33.58      266.89
1964    50    1914       262.48        5.85       13.20       13.75       28.01      201.66
1964    51    1913       160.87        3.36        8.44        8.27       18.37      122.43
1964    52    1912       127.31        2.51        6.21        6.46       14.98       97.14
1964    53    1911        91.67        1.49        3.37        4.43       10.79       71.58
1964    54    1910        86.90        1.09        2.09        4.08       10.03       69.61
1964    55+   1909-      204.53        3.58        4.89       12.27       24.17      159.60
1965    12-   1953+        0.05        0.05        0.00        0.00        0.00        0.00
1965    13    1952         1.18        1.18        0.00        0.00        0.00        0.00
1965    14    1951        19.26       19.26        0.00        0.00        0.00        0.00
1965    15    1950       209.82      209.82        0.00        0.00        0.00        0.00
1965    16    1949      1606.15     1606.14        0.00        0.00        0.00        0.00
1965    17    1948      6509.40     6509.03        0.31        0.05        0.00        0.00
1965    18    1947     25078.88    24995.99       75.57        7.33        0.00        0.00
1965    19    1946     63179.19    60044.24     2912.68      222.27        0.00        0.00
1965    20    1945     62823.25    55767.15     6514.29      541.81        0.00        0.00
1965    21    1944     62013.66    53118.39     8029.36      865.90        0.00        0.00
1965    22    1943     56189.32    43917.20    10776.45     1495.00        0.45        0.21
1965    23    1942     87120.38    61315.54    21837.96     3881.11       66.26       19.50
1965    24    1941    154331.23    95554.15    46521.64     9895.88     1889.59      469.98
1965    25    1940    160336.31    82875.61    56689.33    14107.57     5183.28     1480.53
1965    26    1939    170617.22    74434.32    67300.94    19573.52     6796.89     2511.56
1965    27    1938    161438.09    62021.73    66044.56    21877.67     7971.02     3523.12
1965    28    1937    147600.09    49122.59    62074.67    23253.14     8622.39     4527.30
1965    29    1936    119913.73    33305.17    50843.14    21564.72     8829.73     5370.97
1965    30    1935    102292.13    22741.81    42220.58    20409.05     9873.27     7047.40
1965    31    1934     77776.42    14285.93    30251.89    16401.88     9008.17     7828.54
1965    32    1933     65302.63    10324.76    23415.74    14045.63     8413.02     9103.46
1965    33    1932     74528.51    10575.61    24453.57    15968.23    10216.23    13314.87
1965    34    1931     62803.95     8334.56    18824.76    13241.87     8901.96    13500.80
1965    35    1930     67270.92     8537.62    18452.20    13879.85     9678.53    16722.72
1965    36    1929     56629.47     6889.25    14308.32    11392.33     8156.89    15882.68
1965    37    1928     53145.51     6262.67    12347.46    10297.32     7595.67    16642.40
1965    38    1927     40392.21     4629.01     8466.65     7357.12     5683.72    14255.69
1965    39    1926     33164.67     3642.85     6105.95     5519.49     4533.16    13363.21
1965    40    1925     25579.98     2676.35     4034.34     3804.28     3341.67    11723.34
1965    41    1924     19281.63     1924.45     2623.93     2581.69     2396.22     9755.35
1965    42    1923     12582.36     1149.28     1465.27     1512.84     1478.17     6976.79
1965    43    1922      8421.31      666.70      824.82      899.77      927.06     5102.94
1965    44    1921      4649.02      311.29      380.95      440.36      477.24     3039.19
1965    45    1920      3147.98      174.16      217.65      266.47      304.30     2185.42
1965    46    1919      1754.74       82.30      105.34      136.85      163.56     1266.68
1965    47    1918      1173.32       48.53       59.78       84.83      105.02      875.16
1965    48    1917       508.15       19.72       22.14       34.73       43.60      387.96
1965    49    1916       318.00       12.04       11.92       20.75       25.85      247.44
1965    50    1915       196.88        7.85        6.61       12.47       14.87      155.08
1965    51    1914       144.67        6.08        4.90        9.25       10.41      114.04
1965    52    1913        91.60        3.19        3.08        5.88        6.59       72.86
1965    53    1912        83.40        1.76        2.37        5.13        6.35       67.80
1965    54    1911        70.49        0.70        1.57        4.17        6.06       58.01
1965    55+   1910-      222.82        1.23        6.76       15.22       27.66      171.95
1966    12-   1954+        0.06        0.05        0.00        0.00        0.00        0.00
1966    13    1953         1.32        1.30        0.01        0.00        0.00        0.00
1966    14    1952        22.48       22.43        0.07        0.00        0.00        0.00
1966    15    1951       257.05      256.68        0.37        0.00        0.00        0.00
1966    16    1950      1705.53     1702.35        3.18        0.00        0.00        0.00
1966    17    1949      8948.25     8902.16       46.04        0.05        0.00        0.00
1966    18    1948     25710.38    25259.57      446.49        4.24        0.09        0.00
1966    19    1947     61339.40    58327.68     2884.63      125.66        1.44        0.00
1966    20    1946    108114.42    98598.25     8816.89      688.30       10.98        0.00
1966    21    1945     80007.27    69271.28     9708.11      995.07       32.80        0.01
1966    22    1944     67462.01    53495.08    12200.91     1646.69      118.99        0.33
1966    23    1943     59845.23    42214.47    14786.07     2471.79      359.24       13.66
1966    24    1942     86210.09    52348.57    26967.87     5366.67     1250.04      276.94
1966    25    1941    148969.12    77564.15    54022.67    12495.69     3528.41     1358.19
1966    26    1940    150899.83    67748.17    59951.65    16039.17     5073.57     2087.27
1966    27    1939    158107.34    60594.01    66601.53    20378.90     7227.27     3305.62
1966    28    1938    149840.12    48831.55    65287.30    22588.02     8752.90     4380.35
1966    29    1937    133919.63    36344.24    58937.88    23126.09     9832.25     5679.16
1966    30    1936    113470.44    24703.79    48717.64    21995.63    10481.26     7572.11
1966    31    1935     92597.25    16578.43    37536.01    19154.01    10106.19     9222.59
1966    32    1934     68243.55    10574.28    25569.45    14464.60     8257.46     9377.76
1966    33    1933     59475.56     8289.81    20331.31    12662.05     7695.62    10496.76
1966    34    1932     65633.18     8494.41    20208.63    13863.96     8909.56    14156.61
1966    35    1931     56616.41     7010.05    15841.04    11792.88     7896.49    14075.95
1966    36    1930     57642.76     6892.47    14804.10    11751.33     8104.21    16090.65
1966    37    1929     46935.36     5432.91    11014.27     9193.25     6587.36    14707.58
1966    38    1928     43637.98     4928.73     9235.89     7995.60     6062.25    15415.50
1966    39    1927     32479.35     3547.57     6105.14     5428.93     4411.02    12986.70
1966    40    1926     26575.70     2764.91     4343.06     3953.80     3480.42    12033.52
1966    41    1925     18498.94     1835.27     2644.93     2464.81     2322.84     9231.09
1966    42    1924     13360.54     1262.88     1639.02     1577.12     1576.52     7305.00
1966    43    1923      8987.15      794.68      922.57      924.50      974.69     5370.70
1966    44    1922      5141.36      412.91      432.90      453.83      503.01     3338.71
1966    45    1921      2851.69      211.31      195.75      216.33      254.52     1973.79
1966    46    1920      1817.04      116.64      104.02      121.13      152.77     1322.49
1966    47    1919       910.29       40.17       48.08       56.50       73.44      692.10
1966    48    1918       589.72       13.72       31.64       35.47       44.83      464.04
1966    49    1917       253.24        2.82       14.38       15.16       17.91      202.97
1966    50    1916       157.97        1.25       10.27        9.96       10.13      126.35
1966    51    1915       114.11        1.09        8.12        7.79        6.85       90.26
1966    52    1914        99.75        0.83        5.70        6.49        6.07       80.65
1966    53    1913        72.04        0.71        2.35        3.61        4.74       60.64
1966    54    1912        69.86        1.56        1.01        2.27        5.27       59.76
1966    55+   1911-      172.21        0.40        1.24        4.74       20.58      145.25
1967    12-   1955+        0.06        0.05        0.01        0.00        0.00        0.00
1967    13    1954         1.49        1.44        0.05        0.00        0.00        0.00
1967    14    1953        22.57       22.30        0.26        0.00        0.00        0.00
1967    15    1952       259.07      257.23        1.84        0.00        0.00        0.00
1967    16    1951      1716.50     1702.01       14.49        0.00        0.00        0.00
1967    17    1950      7665.56     7552.39      113.12        0.05        0.00        0.00
1967    18    1949     30855.18    29939.03      909.84        6.24        0.07        0.00
1967    19    1948     60788.81    57586.94     3072.31      128.83        0.74        0.00
1967    20    1947    104071.08    94755.34     8578.75      729.63        7.37        0.00
1967    21    1946    134920.21   116576.25    16559.11     1736.39       48.44        0.02
1967    22    1945     83110.04    66481.50    14581.13     1901.90      144.85        0.67
1967    23    1944     67894.57    48216.96    16622.24     2550.35      476.49       28.53
1967    24    1943     56189.54    33385.12    18174.58     3274.28     1052.12      303.44
1967    25    1942     79302.01    40834.56    29449.77     6040.92     2054.44      922.32
1967    26    1941    135767.27    61851.99    54933.95    12978.71     4203.70     1798.92
1967    27    1940    132721.55    49528.80    58427.12    16338.27     5736.06     2691.31
1967    28    1939    139190.78    43719.22    63546.80    20443.04     7612.02     3869.71
1967    29    1938    128089.06    34515.59    58664.70    21263.64     8627.14     5018.01
1967    30    1937    121613.98    27263.52    53905.47    22391.37    10371.59     7682.04
1967    31    1936     97480.53    18412.64    40762.42    19103.03     9881.29     9321.15
1967    32    1935     76136.68    12798.03    29617.52    15279.05     8514.23     9927.83
1967    33    1934     57791.42     8783.74    20518.49    11755.65     6968.84     9764.71
1967    34    1933     47793.18     6635.73    15193.99     9780.80     6129.30    10053.37
1967    35    1932     53507.05     6946.41    15378.19    10950.54     7131.47    13100.44
1967    36    1931     45203.00     5580.43    11892.36     9121.48     6108.61    12500.11
1967    37    1930     44298.67     5225.40    10496.37     8602.86     5986.30    13987.72
1967    38    1929     36052.08     4137.84     7645.73     6607.68     4820.64    12840.19
1967    39    1928     32231.85     3606.91     6046.15     5455.71     4208.56    12914.50
1967    40    1927     24685.16     2670.18     4030.39     3783.51     3134.97    11066.12
1967    41    1926     18388.63     1917.92     2626.36     2554.32     2264.50     9025.53
1967    42    1925     12338.34     1231.73     1547.44     1555.21     1425.58     6578.39
1967    43    1924      9016.22      841.43      983.57     1021.73      940.01     5229.48
1967    44    1923      5190.46      439.89      489.28      524.49      478.26     3258.54
1967    45    1922      2925.03      227.00      233.60      258.74      238.93     1966.77
1967    46    1921      1521.73      101.86      103.71      117.79      117.08     1081.29
1967    47    1920       916.83       42.21       55.91       63.58       70.57      684.56
1967    48    1919       483.02       13.43       27.70       30.87       38.07      372.96
