Czechia, Live births by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 02/02/2023
Cohort  Age        Total          B1          B2          B3          B4         B5p
1900     25            .           .           .           .           .           .
1900     26            .           .           .           .           .           .
1900     27            .           .           .           .           .           .
1900     28            .           .           .           .           .           .
1900     29            .           .           .           .           .           .
1900     30            .           .           .           .           .           .
1900     31            .           .           .           .           .           .
1900     32            .           .           .           .           .           .
1900     33            .           .           .           .           .           .
1900     34            .           .           .           .           .           .
1900     35            .           .           .           .           .           .
1900     36            .           .           .           .           .           .
1900     37            .           .           .           .           .           .
1900     38            .           .           .           .           .           .
1900     39            .           .           .           .           .           .
1900     40            .           .           .           .           .           .
1900     41            .           .           .           .           .           .
1900     42            .           .           .           .           .           .
1900     43            .           .           .           .           .           .
1900     44            .           .           .           .           .           .
1900     45            .           .           .           .           .           .
1900     46            .           .           .           .           .           .
1900     47            .           .           .           .           .           .
1900     48            .           .           .           .           .           .
1900     49            .           .           .           .           .           .
1900     50         4.11        0.76        0.46        0.24        0.00        2.65
1900     51         1.58        0.13        0.00        0.00        0.10        1.35
1900     52         0.91        0.09        0.09        0.08        0.24        0.41
1900     53         0.54        0.07        0.11        0.11        0.11        0.13
1900     54         0.15        0.01        0.04        0.04        0.02        0.04
1900     55+        0.00        0.00        0.00        0.00        0.00        0.00
1901     12-           .           .           .           .           .           .
1901     13            .           .           .           .           .           .
1901     14            .           .           .           .           .           .
1901     15            .           .           .           .           .           .
1901     16            .           .           .           .           .           .
1901     17            .           .           .           .           .           .
1901     18            .           .           .           .           .           .
1901     19            .           .           .           .           .           .
1901     20            .           .           .           .           .           .
1901     21            .           .           .           .           .           .
1901     22            .           .           .           .           .           .
1901     23            .           .           .           .           .           .
1901     24            .           .           .           .           .           .
1901     25            .           .           .           .           .           .
1901     26            .           .           .           .           .           .
1901     27            .           .           .           .           .           .
1901     28            .           .           .           .           .           .
1901     29            .           .           .           .           .           .
1901     30            .           .           .           .           .           .
1901     31            .           .           .           .           .           .
1901     32            .           .           .           .           .           .
1901     33            .           .           .           .           .           .
1901     34            .           .           .           .           .           .
1901     35            .           .           .           .           .           .
1901     36            .           .           .           .           .           .
1901     37            .           .           .           .           .           .
1901     38            .           .           .           .           .           .
1901     39            .           .           .           .           .           .
1901     40            .           .           .           .           .           .
1901     41            .           .           .           .           .           .
1901     42            .           .           .           .           .           .
1901     43            .           .           .           .           .           .
1901     44            .           .           .           .           .           .
1901     45            .           .           .           .           .           .
1901     46            .           .           .           .           .           .
1901     47            .           .           .           .           .           .
1901     48            .           .           .           .           .           .
1901     49         7.94        0.93        0.90        0.57        0.11        5.44
1901     50         2.75        0.16        0.00        0.00        0.14        2.45
1901     51         1.74        0.13        0.13        0.13        0.50        0.84
1901     52         1.17        0.10        0.19        0.24        0.29        0.35
1901     53         0.53        0.04        0.14        0.16        0.04        0.13
1901     54         0.15        0.03        0.05        0.05        0.00        0.04
1901     55+        0.00        0.00        0.00        0.00        0.00        0.00
1902     12-           .           .           .           .           .           .
1902     13            .           .           .           .           .           .
1902     14            .           .           .           .           .           .
1902     15            .           .           .           .           .           .
1902     16            .           .           .           .           .           .
1902     17            .           .           .           .           .           .
1902     18            .           .           .           .           .           .
1902     19            .           .           .           .           .           .
1902     20            .           .           .           .           .           .
1902     21            .           .           .           .           .           .
1902     22            .           .           .           .           .           .
1902     23            .           .           .           .           .           .
1902     24            .           .           .           .           .           .
1902     25            .           .           .           .           .           .
1902     26            .           .           .           .           .           .
1902     27            .           .           .           .           .           .
1902     28            .           .           .           .           .           .
1902     29            .           .           .           .           .           .
1902     30            .           .           .           .           .           .
1902     31            .           .           .           .           .           .
1902     32            .           .           .           .           .           .
1902     33            .           .           .           .           .           .
1902     34            .           .           .           .           .           .
1902     35            .           .           .           .           .           .
1902     36            .           .           .           .           .           .
1902     37            .           .           .           .           .           .
1902     38            .           .           .           .           .           .
1902     39            .           .           .           .           .           .
1902     40            .           .           .           .           .           .
1902     41            .           .           .           .           .           .
1902     42            .           .           .           .           .           .
1902     43            .           .           .           .           .           .
1902     44            .           .           .           .           .           .
1902     45            .           .           .           .           .           .
1902     46            .           .           .           .           .           .
1902     47            .           .           .           .           .           .
1902     48        20.83        1.69        2.61        2.14        0.67       13.73
1902     49         5.36        0.30        0.21        0.15        0.29        4.42
1902     50         3.06        0.18        0.19        0.20        0.90        1.60
1902     51         2.30        0.15        0.28        0.42        0.63        0.84
1902     52         1.16        0.08        0.26        0.36        0.09        0.38
1902     53         0.47        0.06        0.14        0.13        0.00        0.14
1902     54         0.07        0.00        0.02        0.02        0.00        0.03
1902     55+        0.00        0.00        0.00        0.00        0.00        0.00
1903     12-           .           .           .           .           .           .
1903     13            .           .           .           .           .           .
1903     14            .           .           .           .           .           .
1903     15            .           .           .           .           .           .
1903     16            .           .           .           .           .           .
1903     17            .           .           .           .           .           .
1903     18            .           .           .           .           .           .
1903     19            .           .           .           .           .           .
1903     20            .           .           .           .           .           .
1903     21            .           .           .           .           .           .
1903     22            .           .           .           .           .           .
1903     23            .           .           .           .           .           .
1903     24            .           .           .           .           .           .
1903     25            .           .           .           .           .           .
1903     26            .           .           .           .           .           .
1903     27            .           .           .           .           .           .
1903     28            .           .           .           .           .           .
1903     29            .           .           .           .           .           .
1903     30            .           .           .           .           .           .
1903     31            .           .           .           .           .           .
1903     32            .           .           .           .           .           .
1903     33            .           .           .           .           .           .
1903     34            .           .           .           .           .           .
1903     35            .           .           .           .           .           .
1903     36            .           .           .           .           .           .
1903     37            .           .           .           .           .           .
1903     38            .           .           .           .           .           .
1903     39            .           .           .           .           .           .
1903     40            .           .           .           .           .           .
1903     41            .           .           .           .           .           .
1903     42            .           .           .           .           .           .
1903     43            .           .           .           .           .           .
1903     44            .           .           .           .           .           .
1903     45            .           .           .           .           .           .
1903     46            .           .           .           .           .           .
1903     47        52.15        3.19        6.63        7.05        3.94       31.35
1903     48        15.26        1.00        0.92        0.81        1.02       11.51
1903     49         5.39        0.39        0.38        0.44        1.29        2.90
1903     50         3.96        0.20        0.38        0.66        1.05        1.66
1903     51         2.21        0.12        0.38        0.67        0.15        0.89
1903     52         0.95        0.09        0.23        0.28        0.00        0.35
1903     53         0.16        0.00        0.05        0.04        0.00        0.07
1903     54         0.03        0.01        0.01        0.01        0.00        0.01
1903     55+        0.00        0.00        0.00        0.00        0.00        0.00
1904     12-           .           .           .           .           .           .
1904     13            .           .           .           .           .           .
1904     14            .           .           .           .           .           .
1904     15            .           .           .           .           .           .
1904     16            .           .           .           .           .           .
1904     17            .           .           .           .           .           .
1904     18            .           .           .           .           .           .
1904     19            .           .           .           .           .           .
1904     20            .           .           .           .           .           .
1904     21            .           .           .           .           .           .
1904     22            .           .           .           .           .           .
1904     23            .           .           .           .           .           .
1904     24            .           .           .           .           .           .
1904     25            .           .           .           .           .           .
1904     26            .           .           .           .           .           .
1904     27            .           .           .           .           .           .
1904     28            .           .           .           .           .           .
1904     29            .           .           .           .           .           .
1904     30            .           .           .           .           .           .
1904     31            .           .           .           .           .           .
1904     32            .           .           .           .           .           .
1904     33            .           .           .           .           .           .
1904     34            .           .           .           .           .           .
1904     35            .           .           .           .           .           .
1904     36            .           .           .           .           .           .
1904     37            .           .           .           .           .           .
1904     38            .           .           .           .           .           .
1904     39            .           .           .           .           .           .
1904     40            .           .           .           .           .           .
1904     41            .           .           .           .           .           .
1904     42            .           .           .           .           .           .
1904     43            .           .           .           .           .           .
1904     44            .           .           .           .           .           .
1904     45            .           .           .           .           .           .
1904     46       123.92        6.21       15.62       20.87       17.51       63.72
1904     47        43.05        2.79        3.76        4.35        4.11       28.04
1904     48        14.41        1.12        1.07        1.36        2.53        8.33
1904     49         6.78        0.39        0.53        1.03        1.50        3.33
1904     50         3.86        0.16        0.54        1.08        0.26        1.82
1904     51         1.78        0.13        0.35        0.51        0.00        0.79
1904     52         0.28        0.00        0.07        0.06        0.00        0.15
1904     53         0.18        0.05        0.04        0.03        0.02        0.03
1904     54         0.11        0.03        0.03        0.02        0.02        0.02
1904     55+        0.00        0.00        0.00        0.00        0.00        0.00
1905     12-           .           .           .           .           .           .
1905     13            .           .           .           .           .           .
1905     14            .           .           .           .           .           .
1905     15            .           .           .           .           .           .
1905     16            .           .           .           .           .           .
1905     17            .           .           .           .           .           .
1905     18            .           .           .           .           .           .
1905     19            .           .           .           .           .           .
1905     20            .           .           .           .           .           .
1905     21            .           .           .           .           .           .
1905     22            .           .           .           .           .           .
1905     23            .           .           .           .           .           .
1905     24            .           .           .           .           .           .
1905     25            .           .           .           .           .           .
1905     26            .           .           .           .           .           .
1905     27            .           .           .           .           .           .
1905     28            .           .           .           .           .           .
1905     29            .           .           .           .           .           .
1905     30            .           .           .           .           .           .
1905     31            .           .           .           .           .           .
1905     32            .           .           .           .           .           .
1905     33            .           .           .           .           .           .
1905     34            .           .           .           .           .           .
1905     35            .           .           .           .           .           .
1905     36            .           .           .           .           .           .
1905     37            .           .           .           .           .           .
1905     38            .           .           .           .           .           .
1905     39            .           .           .           .           .           .
1905     40            .           .           .           .           .           .
1905     41            .           .           .           .           .           .
1905     42            .           .           .           .           .           .
1905     43            .           .           .           .           .           .
1905     44            .           .           .           .           .           .
1905     45       243.76       11.83       29.62       45.23       40.81      116.27
1905     46       108.68        6.49       11.83       17.38       14.22       58.76
1905     47        37.86        3.05        3.10        4.57        5.50       21.63
1905     48        15.45        1.25        1.30        2.26        2.54        8.10
1905     49         6.36        0.35        0.66        1.47        0.46        3.40
1905     50         2.95        0.17        0.47        0.79        0.00        1.51
1905     51         0.44        0.00        0.08        0.08        0.00        0.27
1905     52         0.40        0.09        0.08        0.07        0.06        0.09
1905     53         0.29        0.07        0.06        0.05        0.07        0.05
1905     54         0.03        0.00        0.00        0.00        0.02        0.01
1905     55+        0.00        0.00        0.00        0.00        0.00        0.00
1906     12-           .           .           .           .           .           .
1906     13            .           .           .           .           .           .
1906     14            .           .           .           .           .           .
1906     15            .           .           .           .           .           .
1906     16            .           .           .           .           .           .
1906     17            .           .           .           .           .           .
1906     18            .           .           .           .           .           .
1906     19            .           .           .           .           .           .
1906     20            .           .           .           .           .           .
1906     21            .           .           .           .           .           .
1906     22            .           .           .           .           .           .
1906     23            .           .           .           .           .           .
1906     24            .           .           .           .           .           .
1906     25            .           .           .           .           .           .
1906     26            .           .           .           .           .           .
1906     27            .           .           .           .           .           .
1906     28            .           .           .           .           .           .
1906     29            .           .           .           .           .           .
1906     30            .           .           .           .           .           .
1906     31            .           .           .           .           .           .
1906     32            .           .           .           .           .           .
1906     33            .           .           .           .           .           .
1906     34            .           .           .           .           .           .
1906     35            .           .           .           .           .           .
1906     36            .           .           .           .           .           .
1906     37            .           .           .           .           .           .
1906     38            .           .           .           .           .           .
1906     39            .           .           .           .           .           .
1906     40            .           .           .           .           .           .
1906     41            .           .           .           .           .           .
1906     42            .           .           .           .           .           .
1906     43            .           .           .           .           .           .
1906     44       445.26       33.80       50.22       75.83       59.76      225.66
1906     45       244.52       13.84       27.53       44.34       37.03      121.76
1906     46       102.94        8.02        9.34       15.92       13.65       56.03
1906     47        38.50        3.44        3.30        5.56        5.21       20.99
1906     48        15.95        0.95        1.44        2.87        1.45        9.23
1906     49         5.29        0.31        0.67        1.21        0.09        3.02
1906     50         0.72        0.00        0.11        0.12        0.00        0.50
