Iceland, Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 06/09/2023
Year    ARDY   Cohort       Exposure
1962     34     1928         1117.00
1962     35     1927         1112.08
1962     36     1926         1148.16
1962     37     1925         1039.57
1962     38     1924         1034.51
1962     39     1923         1084.08
1962     40     1922         1063.52
1962     41     1921         1066.51
1962     42     1920         1003.00
1962     43     1919          913.05
1962     44     1918          972.04
1962     45     1917          955.56
1962     46     1916          897.67
1962     47     1915          890.06
1962     48     1914          907.00
1962     49     1913          877.54
1962     50     1912          888.97
1962     51     1911          884.16
1962     52     1910          774.56
1962     53     1909          808.09
1962     54     1908          788.12
1962     55     1907          768.07
1963     12     1951          995.17
1963     13     1950         1859.50
1963     14     1949         1758.51
1963     15     1948         1873.00
1963     16     1947         1685.00
1963     17     1946         1563.52
1963     18     1945         1601.03
1963     19     1944         1473.00
1963     20     1943         1502.50
1963     21     1942         1404.05
1963     22     1941         1238.02
1963     23     1940         1201.50
1963     24     1939         1095.09
1963     25     1938         1054.57
1963     26     1937         1070.49
1963     27     1936         1176.02
1963     28     1935         1167.44
1963     29     1934         1138.55
1963     30     1933         1105.03
1963     31     1932         1172.49
1963     32     1931         1174.44
1963     33     1930         1298.03
1963     34     1929         1157.50
1963     35     1928         1117.49
1963     36     1927         1104.57
1963     37     1926         1145.95
1963     38     1925         1036.57
1963     39     1924         1031.44
1963     40     1923         1081.04
1963     41     1922         1062.05
1963     42     1921         1065.03
1963     43     1920         1001.01
1963     44     1919          909.63
1963     45     1918          969.56
1963     46     1917          953.04
1963     47     1916          893.14
1963     48     1915          888.06
1963     49     1914          906.02
1963     50     1913          872.10
1963     51     1912          881.28
1963     52     1911          878.08
1963     53     1910          772.52
1963     54     1909          802.57
1963     55     1908          785.06
1964     12     1952          929.85
1964     13     1951         1958.48
1964     14     1950         1859.01
1964     15     1949         1756.03
1964     16     1948         1872.50
1964     17     1947         1685.00
1964     18     1946         1566.44
1964     19     1945         1605.54
1964     20     1944         1471.07
1964     21     1943         1499.01
1964     22     1942         1396.51
1964     23     1941         1235.05
1964     24     1940         1204.98
1964     25     1939         1085.06
1964     26     1938         1047.57
1964     27     1937         1067.49
1964     28     1936         1172.50
1964     29     1935         1159.99
1964     30     1934         1130.04
1964     31     1933         1100.11
1964     32     1932         1169.49
1964     33     1931         1167.48
1964     34     1930         1296.00
1964     35     1929         1153.03
1964     36     1928         1116.04
1964     37     1927         1101.00
1964     38     1926         1144.16
1964     39     1925         1035.00
1964     40     1924         1027.49
1964     41     1923         1079.52
1964     42     1922         1059.57
1964     43     1921         1063.03
1964     44     1920         1000.00
1964     45     1919          905.58
1964     46     1918          966.08
1964     47     1917          952.00
1964     48     1916          889.60
1964     49     1915          886.06
1964     50     1914          900.58
1964     51     1913          867.51
1964     52     1912          872.00
1964     53     1911          875.52
1964     54     1910          770.56
1964     55     1909          799.51
1965     12     1953          999.54
1965     13     1952         1873.99
1965     14     1951         1957.51
1965     15     1950         1853.54
1965     16     1949         1767.28
1965     17     1948         1864.49
1965     18     1947         1687.45
1965     19     1946         1569.03
1965     20     1945         1597.85
1965     21     1944         1465.62
1965     22     1943         1487.52
1965     23     1942         1397.97
1965     24     1941         1235.44
1965     25     1940         1190.61
1965     26     1939         1089.86
1965     27     1938         1049.38
1965     28     1937         1068.02
1965     29     1936         1165.04
1965     30     1935         1156.48
1965     31     1934         1128.47
1965     32     1933         1096.49
1965     33     1932         1161.96
1965     34     1931         1169.03
1965     35     1930         1293.54
1965     36     1929         1149.49
1965     37     1928         1109.11
1965     38     1927         1103.45
1965     39     1926         1140.53
1965     40     1925         1031.18
1965     41     1924         1030.05
1965     42     1923         1078.52
1965     43     1922         1057.05
1965     44     1921         1060.54
1965     45     1920          994.52
1965     46     1919          903.05
1965     47     1918          963.52
1965     48     1917          947.20
1965     49     1916          889.86
1965     50     1915          880.75
1965     51     1914          896.00
1965     52     1913          865.05
1965     53     1912          877.33
1965     54     1911          871.64
1965     55     1910          765.15
1966     12     1954         1003.02
1966     13     1953         2008.51
1966     14     1952         1875.00
1966     15     1951         1957.49
1966     16     1950         1847.51
1966     17     1949         1781.98
1966     18     1948         1853.50
1966     19     1947         1691.96
1966     20     1946         1564.54
1966     21     1945         1582.42
1966     22     1944         1459.11
1966     23     1943         1483.99
1966     24     1942         1397.03
1966     25     1941         1235.56
1966     26     1940         1173.00
1966     27     1939         1097.52
1966     28     1938         1054.02
1966     29     1937         1068.99
1966     30     1936         1152.03
1966     31     1935         1154.00
1966     32     1934         1132.98
1966     33     1933         1095.54
1966     34     1932         1153.48
1966     35     1931         1167.96
1966     36     1930         1291.00
1966     37     1929         1151.00
1966     38     1928         1102.04
1966     39     1927         1104.04
1966     40     1926         1138.10
1966     41     1925         1025.09
1966     42     1924         1031.98
1966     43     1923         1075.60
1966     44     1922         1054.57
1966     45     1921         1059.00
1966     46     1920          987.50
1966     47     1919          900.58
1966     48     1918          962.04
1966     49     1917          941.52
1966     50     1916          889.67
1966     51     1915          874.58
1966     52     1914          892.57
1966     53     1913          861.05
1966     54     1912          880.09
1966     55     1911          865.60
1967     12     1955         1085.63
1967     13     1954         2023.00
1967     14     1953         2007.99
1967     15     1952         1875.99
1967     16     1951         1956.49
1967     17     1950         1843.52
1967     18     1949         1781.52
1967     19     1948         1848.50
1967     20     1947         1688.61
1967     21     1946         1559.54
1967     22     1945         1577.51
1967     23     1944         1449.25
1967     24     1943         1481.02
1967     25     1942         1385.07
1967     26     1941         1232.51
1967     27     1940         1170.52
1967     28     1939         1089.11
1967     29     1938         1050.06
1967     30     1937         1070.02
1967     31     1936         1147.99
1967     32     1935         1155.51
1967     33     1934         1130.05
1967     34     1933         1091.57
1967     35     1932         1151.50
1967     36     1931         1159.96
1967     37     1930         1289.52
1967     38     1929         1146.52
1967     39     1928         1098.53
1967     40     1927         1101.02
1967     41     1926         1131.73
1967     42     1925         1020.61
1967     43     1924         1029.47
1967     44     1923         1072.04
1967     45     1922         1052.05
1967     46     1921         1056.57
1967     47     1920          986.50
1967     48     1919          898.05
1967     49     1918          959.56
1967     50     1917          939.56
1967     51     1916          883.74
1967     52     1915          870.64
1967     53     1914          887.53
1967     54     1913          858.03
1967     55     1912          875.06
1968     12     1956         1075.96
1968     13     1955         2142.99
1968     14     1954         2022.01
1968     15     1953         2008.50
1968     16     1952         1871.54
1968     17     1951         1956.00
1968     18     1950         1838.02
1968     19     1949         1774.10
1968     20     1948         1830.48
1968     21     1947         1675.64
1968     22     1946         1550.10
1968     23     1945         1574.96
1968     24     1944         1433.32
1968     25     1943         1473.00
1968     26     1942         1372.04
1968     27     1941         1228.10
1968     28     1940         1172.47
1968     29     1939         1082.49
1968     30     1938         1045.53
1968     31     1937         1071.50
1968     32     1936         1141.04
1968     33     1935         1158.51
1968     34     1934         1123.02
1968     35     1933         1092.41
1968     36     1932         1151.50
1968     37     1931         1154.99
1968     38     1930         1286.03
1968     39     1929         1140.01
1968     40     1928         1095.53
1968     41     1927         1097.06
1968     42     1926         1126.53
1968     43     1925         1017.04
1968     44     1924         1026.47
1968     45     1923         1067.64
1968     46     1922         1050.05
1968     47     1921         1054.49
1968     48     1920          985.00
1968     49     1919          893.21
1968     50     1918          955.60
1968     51     1917          935.12
1968     52     1916          880.47
1968     53     1915          865.17
1968     54     1914          884.53
1968     55     1913          854.56
1969     12     1957         1094.02
1969     13     1956         2154.01
1969     14     1955         2139.97
1969     15     1954         2017.53
1969     16     1953         2003.52
1969     17     1952         1866.99
1969     18     1951         1943.31
1969     19     1950         1827.56
1969     20     1949         1757.67
1969     21     1948         1808.99
1969     22     1947         1655.25
1969     23     1946         1520.82
1969     24     1945         1544.60
1969     25     1944         1418.21
1969     26     1943         1446.57
1969     27     1942         1359.07
1969     28     1941         1211.31
1969     29     1940         1159.61
1969     30     1939         1080.05
1969     31     1938         1041.55
1969     32     1937         1062.93
1969     33     1936         1139.96
1969     34     1935         1144.35
1969     35     1934         1117.04
1969     36     1933         1088.70
1969     37     1932         1141.94
1969     38     1931         1152.99
1969     39     1930         1280.55
1969     40     1929         1136.51
1969     41     1928         1089.11
1969     42     1927         1092.53
1969     43     1926         1118.89
1969     44     1925         1016.00
1969     45     1924         1021.44
1969     46     1923         1062.08
1969     47     1922         1046.14
1969     48     1921         1051.11
1969     49     1920          983.50
1969     50     1919          888.53
1969     51     1918          948.21
1969     52     1917          927.68
1969     53     1916          874.48
1969     54     1915          863.89
1969     55     1914          880.55
1970     12     1958         1105.62
1970     13     1957         2179.99
1970     14     1956         2144.02
1970     15     1955         2133.44
1970     16     1954         2006.07
1970     17     1953         1980.10
1970     18     1952         1849.13
1970     19     1951         1918.81
1970     20     1950         1794.71
1970     21     1949         1726.34
1970     22     1948         1774.96
1970     23     1947         1619.93
1970     24     1946         1484.69
1970     25     1945         1508.87
1970     26     1944         1397.05
1970     27     1943         1408.53
1970     28     1942         1340.59
1970     29     1941         1191.17
1970     30     1940         1134.05
1970     31     1939         1069.12
1970     32     1938         1035.57
1970     33     1937         1047.94
1970     34     1936         1139.04
1970     35     1935         1125.47
1970     36     1934         1108.05
1970     37     1933         1076.62
1970     38     1932         1128.98
1970     39     1931         1145.94
1970     40     1930         1273.06
1970     41     1929         1130.03
1970     42     1928         1082.04
1970     43     1927         1086.60
1970     44     1926         1111.00
1970     45     1925         1011.22
1970     46     1924         1015.46
1970     47     1923         1056.16
1970     48     1922         1036.32
1970     49     1921         1044.08
1970     50     1920          981.50
1970     51     1919          886.58
1970     52     1918          941.08
1970     53     1917          922.52
1970     54     1916          866.07
1970     55     1915          862.69
1971     12     1959         1110.13
1971     13     1958         2196.49
1971     14     1957         2173.50
1971     15     1956         2139.00
1971     16     1955         2124.95
1971     17     1954         1998.99
1971     18     1953         1961.99
1971     19     1952         1829.01
1971     20     1951         1905.48
1971     21     1950         1773.46
1971     22     1949         1698.11
1971     23     1948         1745.50
1971     24     1947         1589.15
1971     25     1946         1465.08
1971     26     1945         1495.43
1971     27     1944         1383.41
1971     28     1943         1396.50
1971     29     1942         1330.50
1971     30     1941         1181.56
1971     31     1940         1121.53
1971     32     1939         1057.55
1971     33     1938         1029.55
1971     34     1937         1042.51
1971     35     1936         1124.54
1971     36     1935         1120.49
1971     37     1934         1103.99
1971     38     1933         1070.05
1971     39     1932         1122.99
1971     40     1931         1137.98
1971     41     1930         1267.03
1971     42     1929         1122.51
1971     43     1928         1078.04
1971     44     1927         1080.53
1971     45     1926         1108.63
1971     46     1925         1005.52
1971     47     1924         1011.98
1971     48     1923         1051.52
1971     49     1922         1026.62
1971     50     1921         1040.03
1971     51     1920          975.02
1971     52     1919          884.05
1971     53     1918          933.73
1971     54     1917          919.60
1971     55     1916          863.14
1972     12     1960         1115.60
1972     13     1959         2223.00
1972     14     1958         2196.51
1972     15     1957         2175.00
1972     16     1956         2142.49
1972     17     1955         2124.54
1972     18     1954         1996.53
1972     19     1953         1966.48
1972     20     1952         1822.54
1972     21     1951         1906.03
1972     22     1950         1772.55
1972     23     1949         1689.03
1972     24     1948         1736.99
1972     25     1947         1578.06
1972     26     1946         1466.89
1972     27     1945         1498.61
1972     28     1944         1389.86
1972     29     1943         1394.01
1972     30     1942         1325.55
1972     31     1941         1184.86
1972     32     1940         1117.00
1972     33     1939         1053.51
1972     34     1938         1027.00
1972     35     1937         1046.02
1972     36     1936         1120.98
1972     37     1935         1121.52
1972     38     1934         1104.01
1972     39     1933         1068.97
1972     40     1932         1122.51
1972     41     1931         1137.01
1972     42     1930         1265.49
1972     43     1929         1119.01
1972     44     1928         1076.98
1972     45     1927         1078.02
1972     46     1926         1105.05
1972     47     1925         1006.91
1972     48     1924         1011.51
1972     49     1923         1050.04
1972     50     1922         1022.57
1972     51     1921         1031.71
1972     52     1920          968.50
1972     53     1919          881.11
1972     54     1918          926.08
1972     55     1917          913.16
1973     12     1961         1074.96
1973     13     1960         2258.01
1973     14     1959         2224.50
1973     15     1958         2193.98
1973     16     1957         2179.00
1973     17     1956         2138.52
1973     18     1955         2122.94
1973     19     1954         1986.55
1973     20     1953         1961.55
1973     21     1952         1809.55
1973     22     1951         1896.32
1973     23     1950         1759.07
1973     24     1949         1685.03
1973     25     1948         1719.98
1973     26     1947         1576.47
1973     27     1946         1471.06
1973     28     1945         1504.48
1973     29     1944         1387.25
1973     30     1943         1385.52
1973     31     1942         1324.96
1973     32     1941         1183.19
1973     33     1940         1116.50
1973     34     1939         1048.57
1973     35     1938         1029.45
1973     36     1937         1044.47
1973     37     1936         1123.50
1973     38     1935         1123.50
1973     39     1934         1103.49
1973     40     1933         1070.00
1973     41     1932         1125.51
1973     42     1931         1138.00
1973     43     1930         1265.51
1973     44     1929         1117.01
1973     45     1928         1075.07
1973     46     1927         1076.51
1973     47     1926         1103.05
1973     48     1925         1005.65
1973     49     1924         1010.47
1973     50     1923         1048.52
1973     51     1922         1021.00
1973     52     1921         1018.66
1973     53     1920          964.51
1973     54     1919          877.11
1973     55     1918          921.60
1974     12     1962         1123.61
1974     13     1961         2144.00
1974     14     1960         2257.49
1974     15     1959         2224.00
1974     16     1958         2192.52
1974     17     1957         2178.50
1974     18     1956         2127.51
1974     19     1955         2111.92
1974     20     1954         1973.55
1974     21     1953         1950.51
1974     22     1952         1793.06
1974     23     1951         1877.38
1974     24     1950         1756.45
1974     25     1949         1681.03
1974     26     1948         1724.02
1974     27     1947         1581.43
1974     28     1946         1467.49
1974     29     1945         1501.48
1974     30     1944         1380.00
1974     31     1943         1389.47
1974     32     1942         1328.51
1974     33     1941         1171.10
1974     34     1940         1118.48
1974     35     1939         1045.48
1974     36     1938         1029.55
1974     37     1937         1039.99
1974     38     1936         1125.49
1974     39     1935         1123.00
1974     40     1934         1103.01
1974     41     1933         1065.13
1974     42     1932         1128.01
1974     43     1931         1138.00
1974     44     1930         1263.52
1974     45     1929         1113.02
1974     46     1928         1072.49
1974     47     1927         1076.49
1974     48     1926         1100.10
1974     49     1925          999.13
1974     50     1924         1003.41
1974     51     1923         1047.52
1974     52     1922         1020.05
1974     53     1921         1011.06
1974     54     1920          959.01
1974     55     1919          872.63
1975     12     1963         1147.92
1975     13     1962         2239.50
1975     14     1961         2140.99
1975     15     1960         2259.98
1975     16     1959         2224.50
1975     17     1958         2196.01
1975     18     1957         2182.01
1975     19     1956         2123.00
1975     20     1955         2099.42
1975     21     1954         1967.00
1975     22     1953         1944.52
1975     23     1952         1782.51
1975     24     1951         1865.94
1975     25     1950         1755.06
1975     26     1949         1678.02
1975     27     1948         1732.99
1975     28     1947         1586.47
1975     29     1946         1465.54
1975     30     1945         1494.93
1975     31     1944         1375.18
1975     32     1943         1396.01
1975     33     1942         1324.52
1975     34     1941         1166.02
1975     35     1940         1121.50
1975     36     1939         1046.02
1975     37     1938         1027.98
1975     38     1937         1036.98
1975     39     1936         1125.51
1975     40     1935         1118.96
1975     41     1934         1103.48
1975     42     1933         1059.03
1975     43     1932         1124.47
1975     44     1931         1135.98
1975     45     1930         1261.51
1975     46     1929         1109.50
1975     47     1928         1073.00
1975     48     1927         1075.04
1975     49     1926         1096.10
1975     50     1925          996.48
1975     51     1924          994.95
1975     52     1923         1045.56
1975     53     1922         1018.52
1975     54     1921         1009.49
1975     55     1920          951.51
1976     12     1964         1171.69
1976     13     1963         2267.44
1976     14     1962         2236.99
1976     15     1961         2139.50
1976     16     1960         2256.57
1976     17     1959         2219.00
1976     18     1958         2184.93
1976     19     1957         2173.48
1976     20     1956         2113.53
1976     21     1955         2075.78
1976     22     1954         1950.64
1976     23     1953         1923.60
1976     24     1952         1771.07
1976     25     1951         1851.85
1976     26     1950         1731.14
1976     27     1949         1676.51
1976     28     1948         1721.99
1976     29     1947         1584.08
1976     30     1946         1454.62
1976     31     1945         1483.91
1976     32     1944         1369.52
1976     33     1943         1389.01
1976     34     1942         1319.03
1976     35     1941         1164.02
1976     36     1940         1121.50
1976     37     1939         1044.51
1976     38     1938         1027.04
1976     39     1937         1032.98
1976     40     1936         1121.01
1976     41     1935         1110.46
1976     42     1934         1102.03
1976     43     1933         1056.05
1976     44     1932         1120.50
1976     45     1931         1129.96
1976     46     1930         1257.55
1976     47     1929         1108.50
1976     48     1928         1070.07
1976     49     1927         1071.04
1976     50     1926         1090.21
1976     51     1925          995.09
1976     52     1924          990.47
1976     53     1923         1044.00
1976     54     1922         1015.14
1976     55     1921         1008.06
1977     12     1965         1093.98
1977     13     1964         2311.95
1977     14     1963         2261.49
1977     15     1962         2230.49
1977     16     1961         2135.48
1977     17     1960         2241.12
1977     18     1959         2195.01
1977     19     1958         2155.90
1977     20     1957         2142.48
1977     21     1956         2085.05
1977     22     1955         2054.95
1977     23     1954         1926.07
1977     24     1953         1899.54
1977     25     1952         1744.12
1977     26     1951         1835.40
1977     27     1950         1706.07
1977     28     1949         1662.72
1977     29     1948         1706.49
1977     30     1947         1570.19
1977     31     1946         1442.06
1977     32     1945         1478.00
1977     33     1944         1368.04
1977     34     1943         1383.01
1977     35     1942         1311.54
1977     36     1941         1161.54
1977     37     1940         1117.52
1977     38     1939         1040.06
1977     39     1938         1026.47
1977     40     1937         1026.96
1977     41     1936         1115.02
1977     42     1935         1104.49
1977     43     1934         1096.53
1977     44     1933         1052.54
1977     45     1932         1117.48
1977     46     1931         1125.49
1977     47     1930         1254.00
1977     48     1929         1107.01
1977     49     1928         1068.47
1977     50     1927         1065.57
1977     51     1926         1087.42
1977     52     1925          991.09
1977     53     1924          983.41
1977     54     1923         1042.08
1977     55     1922         1011.05
1978     12     1966         1088.84
1978     13     1965         2187.50
1978     14     1964         2308.00
1978     15     1963         2258.98
1978     16     1962         2225.00
1978     17     1961         2126.99
1978     18     1960         2223.10
1978     19     1959         2177.00
1978     20     1958         2132.46
1978     21     1957         2106.47
1978     22     1956         2051.04
1978     23     1955         2042.39
1978     24     1954         1908.08
1978     25     1953         1881.07
1978     26     1952         1723.52
1978     27     1951         1830.02
1978     28     1950         1687.09
1978     29     1949         1640.15
1978     30     1948         1686.48
1978     31     1947         1559.51
1978     32     1946         1432.58
1978     33     1945         1474.96
1978     34     1944         1358.80
1978     35     1943         1382.00
1978     36     1942         1305.51
1978     37     1941         1158.54
1978     38     1940         1112.01
1978     39     1939         1034.03
1978     40     1938         1026.04
1978     41     1937         1022.50
1978     42     1936         1110.01
1978     43     1935         1096.94
1978     44     1934         1091.03
1978     45     1933         1049.54
1978     46     1932         1109.47
1978     47     1931         1125.00
1978     48     1930         1251.04
1978     49     1929         1105.01
1978     50     1928         1066.58
1978     51     1927         1057.60
1978     52     1926         1087.10
1978     53     1925          985.65
1978     54     1924          977.49
1978     55     1923         1036.64
1979     12     1967         1028.34
1979     13     1966         2220.02
1979     14     1965         2186.50
1979     15     1964         2311.04
1979     16     1963         2254.47
1979     17     1962         2223.50
1979     18     1961         2112.97
1979     19     1960         2207.10
1979     20     1959         2157.01
1979     21     1958         2117.45
1979     22     1957         2076.98
1979     23     1956         2037.50
1979     24     1955         2029.44
1979     25     1954         1883.62
1979     26     1953         1851.60
1979     27     1952         1707.09
1979     28     1951         1817.29
1979     29     1950         1679.47
1979     30     1949         1626.57
1979     31     1948         1678.50
1979     32     1947         1557.04
1979     33     1946         1424.04
1979     34     1945         1470.48
1979     35     1944         1350.00
1979     36     1943         1379.51
1979     37     1942         1301.52
1979     38     1941         1154.07
1979     39     1940         1109.50
1979     40     1939         1029.05
1979     41     1938         1019.11
1979     42     1937         1022.50
1979     43     1936         1106.51
1979     44     1935         1091.00
1979     45     1934         1088.49
1979     46     1933         1047.51
1979     47     1932         1105.00
1979     48     1931         1120.96
1979     49     1930         1247.01
1979     50     1929         1103.50
1979     51     1928         1060.56
1979     52     1927         1051.04
1979     53     1926         1077.89
1979     54     1925          978.18
1979     55     1924          973.44
1980     12     1968          973.62
1980     13     1967         2068.00
1980     14     1966         2215.08
1980     15     1965         2185.00
1980     16     1964         2306.41
1980     17     1963         2245.43
1980     18     1962         2212.47
1980     19     1961         2092.47
1980     20     1960         2187.15
1980     21     1959         2123.00
1980     22     1958         2098.94
1980     23     1957         2056.99
1980     24     1956         2031.52
1980     25     1955         2019.43
1980     26     1954         1862.06
1980     27     1953         1835.49
1980     28     1952         1693.01
1980     29     1951         1802.48
1980     30     1950         1682.50
1980     31     1949         1618.56
1980     32     1948         1681.00
1980     33     1947         1550.10
1980     34     1946         1419.03
1980     35     1945         1464.94
1980     36     1944         1348.07
1980     37     1943         1371.01
1980     38     1942         1297.51
1980     39     1941         1148.07
1980     40     1940         1105.52
1980     41     1939         1025.02
1980     42     1938         1011.55
1980     43     1937         1022.50
1980     44     1936         1103.50
1980     45     1935         1088.48
1980     46     1934         1087.52
1980     47     1933         1046.51
1980     48     1932         1101.48
1980     49     1931         1117.00
1980     50     1930         1240.58
1980     51     1929         1100.51
1980     52     1928         1053.60
1980     53     1927         1047.53
1980     54     1926         1070.00
1980     55     1925          971.61
1981     12     1969         1011.33
1981     13     1968         1917.52
1981     14     1967         2070.49
1981     15     1966         2209.04
1981     16     1965         2181.50
1981     17     1964         2301.53
1981     18     1963         2244.05
1981     19     1962         2203.50
1981     20     1961         2089.02
1981     21     1960         2175.00
1981     22     1959         2101.50
1981     23     1958         2084.47
1981     24     1957         2044.50
1981     25     1956         2026.49
1981     26     1955         1996.28
1981     27     1954         1853.51
1981     28     1953         1839.49
1981     29     1952         1697.46
1981     30     1951         1806.08
1981     31     1950         1685.97
1981     32     1949         1616.97
1981     33     1948         1674.99
1981     34     1947         1546.96
1981     35     1946         1418.48
1981     36     1945         1461.51
1981     37     1944         1347.93
1981     38     1943         1366.00
1981     39     1942         1296.50
1981     40     1941         1144.02
1981     41     1940         1102.50
1981     42     1939         1023.51
1981     43     1938         1008.02
1981     44     1937         1021.50
1981     45     1936         1103.00
1981     46     1935         1088.52
1981     47     1934         1085.51
1981     48     1933         1045.51
1981     49     1932         1096.49
1981     50     1931         1116.49
1981     51     1930         1235.00
1981     52     1929         1098.00
1981     53     1928         1047.04
1981     54     1927         1046.00
1981     55     1926         1068.10
1982     12     1970          948.48
1982     13     1969         2021.03
1982     14     1968         1922.05
1982     15     1967         2073.50
1982     16     1966         2209.94
1982     17     1965         2185.00
1982     18     1964         2306.02
1982     19     1963         2253.55
1982     20     1962         2215.03
1982     21     1961         2091.49
1982     22     1960         2175.99
1982     23     1959         2107.50
1982     24     1958         2076.48
1982     25     1957         2036.99
1982     26     1956         2024.01
1982     27     1955         1983.05
1982     28     1954         1857.95
1982     29     1953         1846.97
1982     30     1952         1713.92
1982     31     1951         1816.59
1982     32     1950         1689.50
1982     33     1949         1624.90
1982     34     1948         1674.01
1982     35     1947         1550.47
1982     36     1946         1421.97
1982     37     1945         1462.51
1982     38     1944         1353.38
1982     39     1943         1367.00
1982     40     1942         1293.53
1982     41     1941         1143.98
1982     42     1940         1102.50
1982     43     1939         1022.51
1982     44     1938         1006.51
1982     45     1937         1021.50
1982     46     1936         1101.01
1982     47     1935         1089.99
1982     48     1934         1083.02
1982     49     1933         1044.03
1982     50     1932         1095.00
1982     51     1931         1117.52
1982     52     1930         1233.03
1982     53     1929         1097.01
1982     54     1928         1040.60
1982     55     1927         1044.53
1983     12     1971          991.12
1983     13     1970         1868.05
1983     14     1969         2029.00
1983     15     1968         1930.59
1983     16     1967         2074.99
1983     17     1966         2215.45
1983     18     1965         2190.00
1983     19     1964         2314.07
1983     20     1963         2254.97
1983     21     1962         2222.99
1983     22     1961         2079.98
1983     23     1960         2175.02
1983     24     1959         2119.50
1983     25     1958         2073.50
1983     26     1957         2030.00
1983     27     1956         2012.52
1983     28     1955         1996.11
1983     29     1954         1862.51
1983     30     1953         1848.52
1983     31     1952         1721.52
1983     32     1951         1829.11
1983     33     1950         1690.98
1983     34     1949         1635.92
1983     35     1948         1680.50
1983     36     1947         1555.92
1983     37     1946         1427.45
1983     38     1945         1464.52
1983     39     1944         1357.96
1983     40     1943         1368.00
1983     41     1942         1289.01
1983     42     1941         1143.54
1983     43     1940         1100.51
1983     44     1939         1021.02
1983     45     1938         1005.51
1983     46     1937         1022.00
1983     47     1936         1095.02
1983     48     1935         1089.00
1983     49     1934         1081.49
1983     50     1933         1042.51
1983     51     1932         1093.49
1983     52     1931         1115.97
1983     53     1930         1228.54
1983     54     1929         1095.50
1983     55     1928         1036.00
1984     12     1972         1114.91
1984     13     1971         1982.00
1984     14     1970         1873.54
1984     15     1969         2029.00
1984     16     1968         1933.46
1984     17     1967         2078.98
1984     18     1966         2216.53
1984     19     1965         2192.50
1984     20     1964         2306.85
1984     21     1963         2242.40
1984     22     1962         2208.46
1984     23     1961         2065.98
1984     24     1960         2165.59
1984     25     1959         2119.50
1984     26     1958         2069.47
1984     27     1957         2028.50
1984     28     1956         2007.00
1984     29     1955         1994.87
1984     30     1954         1857.53
1984     31     1953         1844.01
