Iceland, Live births by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 06/09/2023
Cohort  Age        Total          B1          B2          B3          B4         B5p
1943     34            .           .           .           .           .           .
1943     35            .           .           .           .           .           .
1943     36            .           .           .           .           .           .
1943     37            .           .           .           .           .           .
1943     38            .           .           .           .           .           .
1943     39            .           .           .           .           .           .
1943     40            .           .           .           .           .           .
1943     41            .           .           .           .           .           .
1943     42            .           .           .           .           .           .
1943     43            .           .           .           .           .           .
1943     44            .           .           .           .           .           .
1943     45            .           .           .           .           .           .
1943     46            .           .           .           .           .           .
1943     47         0.00        0.00        0.00        0.00        0.00        0.00
1943     48         0.00        0.00        0.00        0.00        0.00        0.00
1943     49         0.00        0.00        0.00        0.00        0.00        0.00
1943     50         0.00        0.00        0.00        0.00        0.00        0.00
1943     51         0.00        0.00        0.00        0.00        0.00        0.00
1943     52         0.00        0.00        0.00        0.00        0.00        0.00
1943     53         0.00        0.00        0.00        0.00        0.00        0.00
1943     54         0.00        0.00        0.00        0.00        0.00        0.00
1943     55+        0.00        0.00        0.00        0.00        0.00        0.00
1944     12-           .           .           .           .           .           .
1944     13            .           .           .           .           .           .
1944     14            .           .           .           .           .           .
1944     15            .           .           .           .           .           .
1944     16            .           .           .           .           .           .
1944     17            .           .           .           .           .           .
1944     18            .           .           .           .           .           .
1944     19            .           .           .           .           .           .
1944     20            .           .           .           .           .           .
1944     21            .           .           .           .           .           .
1944     22            .           .           .           .           .           .
1944     23            .           .           .           .           .           .
1944     24            .           .           .           .           .           .
1944     25            .           .           .           .           .           .
1944     26            .           .           .           .           .           .
1944     27            .           .           .           .           .           .
1944     28            .           .           .           .           .           .
1944     29            .           .           .           .           .           .
1944     30            .           .           .           .           .           .
1944     31            .           .           .           .           .           .
1944     32            .           .           .           .           .           .
1944     33            .           .           .           .           .           .
1944     34            .           .           .           .           .           .
1944     35            .           .           .           .           .           .
1944     36            .           .           .           .           .           .
1944     37            .           .           .           .           .           .
1944     38            .           .           .           .           .           .
1944     39            .           .           .           .           .           .
1944     40            .           .           .           .           .           .
1944     41            .           .           .           .           .           .
1944     42            .           .           .           .           .           .
1944     43            .           .           .           .           .           .
1944     44            .           .           .           .           .           .
1944     45            .           .           .           .           .           .
1944     46         0.00        0.00        0.00        0.00        0.00        0.00
1944     47         0.00        0.00        0.00        0.00        0.00        0.00
1944     48         0.00        0.00        0.00        0.00        0.00        0.00
1944     49         0.00        0.00        0.00        0.00        0.00        0.00
1944     50         0.00        0.00        0.00        0.00        0.00        0.00
1944     51         0.00        0.00        0.00        0.00        0.00        0.00
1944     52         0.00        0.00        0.00        0.00        0.00        0.00
1944     53         0.00        0.00        0.00        0.00        0.00        0.00
1944     54         0.00        0.00        0.00        0.00        0.00        0.00
1944     55+        0.00        0.00        0.00        0.00        0.00        0.00
1945     12-           .           .           .           .           .           .
1945     13            .           .           .           .           .           .
1945     14            .           .           .           .           .           .
1945     15            .           .           .           .           .           .
1945     16            .           .           .           .           .           .
1945     17            .           .           .           .           .           .
1945     18            .           .           .           .           .           .
1945     19            .           .           .           .           .           .
1945     20            .           .           .           .           .           .
1945     21            .           .           .           .           .           .
1945     22            .           .           .           .           .           .
1945     23            .           .           .           .           .           .
1945     24            .           .           .           .           .           .
1945     25            .           .           .           .           .           .
1945     26            .           .           .           .           .           .
1945     27            .           .           .           .           .           .
1945     28            .           .           .           .           .           .
1945     29            .           .           .           .           .           .
1945     30            .           .           .           .           .           .
1945     31            .           .           .           .           .           .
1945     32            .           .           .           .           .           .
1945     33            .           .           .           .           .           .
1945     34            .           .           .           .           .           .
1945     35            .           .           .           .           .           .
1945     36            .           .           .           .           .           .
1945     37            .           .           .           .           .           .
1945     38            .           .           .           .           .           .
1945     39            .           .           .           .           .           .
1945     40            .           .           .           .           .           .
1945     41            .           .           .           .           .           .
1945     42            .           .           .           .           .           .
1945     43            .           .           .           .           .           .
1945     44            .           .           .           .           .           .
1945     45         1.00        0.00        1.00        0.00        0.00        0.00
1945     46         1.00        0.00        0.00        0.00        0.00        1.00
1945     47         0.00        0.00        0.00        0.00        0.00        0.00
1945     48         0.00        0.00        0.00        0.00        0.00        0.00
1945     49         0.00        0.00        0.00        0.00        0.00        0.00
1945     50         0.00        0.00        0.00        0.00        0.00        0.00
1945     51         0.00        0.00        0.00        0.00        0.00        0.00
1945     52         0.00        0.00        0.00        0.00        0.00        0.00
1945     53         0.00        0.00        0.00        0.00        0.00        0.00
1945     54         0.00        0.00        0.00        0.00        0.00        0.00
1945     55+        0.00        0.00        0.00        0.00        0.00        0.00
1946     12-           .           .           .           .           .           .
1946     13            .           .           .           .           .           .
1946     14            .           .           .           .           .           .
1946     15            .           .           .           .           .           .
1946     16            .           .           .           .           .           .
1946     17            .           .           .           .           .           .
1946     18            .           .           .           .           .           .
1946     19            .           .           .           .           .           .
1946     20            .           .           .           .           .           .
1946     21            .           .           .           .           .           .
1946     22            .           .           .           .           .           .
1946     23            .           .           .           .           .           .
1946     24            .           .           .           .           .           .
1946     25            .           .           .           .           .           .
1946     26            .           .           .           .           .           .
1946     27            .           .           .           .           .           .
1946     28            .           .           .           .           .           .
1946     29            .           .           .           .           .           .
1946     30            .           .           .           .           .           .
1946     31            .           .           .           .           .           .
1946     32            .           .           .           .           .           .
1946     33            .           .           .           .           .           .
1946     34            .           .           .           .           .           .
1946     35            .           .           .           .           .           .
1946     36            .           .           .           .           .           .
1946     37            .           .           .           .           .           .
1946     38            .           .           .           .           .           .
1946     39            .           .           .           .           .           .
1946     40            .           .           .           .           .           .
1946     41            .           .           .           .           .           .
1946     42            .           .           .           .           .           .
1946     43            .           .           .           .           .           .
1946     44         2.00        0.00        1.00        1.00        0.00        0.00
1946     45         1.00        0.00        0.00        0.00        0.00        1.00
1946     46         0.00        0.00        0.00        0.00        0.00        0.00
1946     47         0.00        0.00        0.00        0.00        0.00        0.00
1946     48         0.00        0.00        0.00        0.00        0.00        0.00
1946     49         0.00        0.00        0.00        0.00        0.00        0.00
1946     50         0.00        0.00        0.00        0.00        0.00        0.00
