Austria, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 05/08/2021
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
1989    40    1949       461.00       70.00       79.00      140.00       92.00       80.00
1989    41    1948       293.00       44.00       50.00       86.00       49.00       64.00
1989    42    1947       195.00       24.00       41.00       41.00       36.00       53.00
1989    43    1946       114.00       11.00       20.00       17.00       33.00       33.00
1989    44    1945        60.00        8.00       11.00        9.00       11.00       21.00
1989    45    1944        32.00        3.00        3.00        9.00       10.00        7.00
1989    46    1943        15.00        2.00        2.00        2.00        2.00        7.00
1989    47    1942         5.00        1.00        0.00        0.00        3.00        1.00
1989    48    1941         8.00        0.00        1.00        2.00        3.00        2.00
1989    49    1940         1.00        0.00        0.00        0.00        0.00        1.00
1989    50    1939         1.00        0.00        0.00        0.00        1.00        0.00
1989    51    1938         1.00        0.00        0.00        1.00        0.00        0.00
1989    52    1937         0.00        0.00        0.00        0.00        0.00        0.00
1989    53    1936         0.00        0.00        0.00        0.00        0.00        0.00
1989    54    1935         0.00        0.00        0.00        0.00        0.00        0.00
1989    55+   1934-        0.00        0.00        0.00        0.00        0.00        0.00
1990    12-   1978+        1.00        1.00        0.00        0.00        0.00        0.00
1990    13    1977         1.00        1.00        0.00        0.00        0.00        0.00
1990    14    1976         7.00        7.00        0.00        0.00        0.00        0.00
1990    15    1975        39.00       36.00        3.00        0.00        0.00        0.00
1990    16    1974       194.00      185.00        9.00        0.00        0.00        0.00
1990    17    1973       591.00      553.00       34.00        4.00        0.00        0.00
1990    18    1972      1219.00     1091.00      122.00        6.00        0.00        0.00
1990    19    1971      2023.00     1792.00      218.00       11.00        2.00        0.00
1990    20    1970      3089.00     2567.00      474.00       46.00        2.00        0.00
1990    21    1969      4346.00     3291.00      943.00      105.00        6.00        1.00
1990    22    1968      5236.00     3532.00     1539.00      152.00       12.00        1.00
1990    23    1967      5870.00     3655.00     1906.00      265.00       38.00        6.00
1990    24    1966      6778.00     3825.00     2450.00      425.00       67.00       11.00
1990    25    1965      7433.00     3806.00     2874.00      632.00       97.00       24.00
1990    26    1964      7479.00     3511.00     3030.00      774.00      125.00       39.00
1990    27    1963      7329.00     3125.00     3035.00      929.00      195.00       45.00
1990    28    1962      6728.00     2470.00     2912.00     1064.00      217.00       65.00
1990    29    1961      6063.00     2032.00     2556.00     1074.00      305.00       96.00
1990    30    1960      5128.00     1544.00     2170.00     1033.00      287.00       94.00
1990    31    1959      4474.00     1241.00     1791.00      984.00      334.00      124.00
1990    32    1958      3627.00      923.00     1486.00      851.00      265.00      102.00
1990    33    1957      3073.00      726.00     1141.00      827.00      280.00       99.00
1990    34    1956      2501.00      542.00      853.00      687.00      278.00      141.00
1990    35    1955      1892.00      408.00      621.00      538.00      227.00       98.00
1990    36    1954      1518.00      350.00      426.00      419.00      203.00      120.00
1990    37    1953      1134.00      202.00      334.00      322.00      142.00      134.00
1990    38    1952       821.00      136.00      213.00      243.00      136.00       93.00
1990    39    1951       597.00       90.00      146.00      179.00      100.00       82.00
1990    40    1950       451.00       63.00       88.00      121.00       84.00       95.00
1990    41    1949       327.00       43.00       67.00       82.00       59.00       76.00
1990    42    1948       229.00       20.00       50.00       61.00       44.00       54.00
1990    43    1947       129.00       10.00       24.00       31.00       22.00       42.00
1990    44    1946        66.00        7.00       13.00       17.00       16.00       13.00
1990    45    1945        33.00        3.00        4.00        8.00        7.00       11.00
1990    46    1944        15.00        0.00        3.00        2.00        3.00        7.00
1990    47    1943         6.00        1.00        0.00        0.00        2.00        3.00
1990    48    1942         5.00        0.00        0.00        1.00        1.00        3.00
1990    49    1941         1.00        0.00        0.00        0.00        0.00        1.00
