Ukraine, Cohort fertility rates by birth cohort, age and birth order (horizontal parallelograms, age in completed years (ACY))
Last modified: 13/11/2015
Cohort  Age        ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1908     43           .           .           .           .           .           .
1908     44           .           .           .           .           .           .
1908     45           .           .           .           .           .           .
1908     46           .           .           .           .           .           .
1908     47           .           .           .           .           .           .
1908     48           .           .           .           .           .           .
1908     49           .           .           .           .           .           .
1908     50           .           .           .           .           .           .
1908     51     0.00020     0.00000     0.00007     0.00002     0.00001     0.00009
1908     52     0.00011     0.00000     0.00003     0.00001     0.00001     0.00005
1908     53     0.00007     0.00000     0.00001     0.00001     0.00001     0.00003
1908     54     0.00005     0.00000     0.00001     0.00001     0.00000     0.00003
1908     55+    0.00044     0.00039     0.00001     0.00001     0.00001     0.00003
1909     12-          .           .           .           .           .           .
1909     13           .           .           .           .           .           .
1909     14           .           .           .           .           .           .
1909     15           .           .           .           .           .           .
1909     16           .           .           .           .           .           .
1909     17           .           .           .           .           .           .
1909     18           .           .           .           .           .           .
1909     19           .           .           .           .           .           .
1909     20           .           .           .           .           .           .
1909     21           .           .           .           .           .           .
1909     22           .           .           .           .           .           .
1909     23           .           .           .           .           .           .
1909     24           .           .           .           .           .           .
1909     25           .           .           .           .           .           .
1909     26           .           .           .           .           .           .
1909     27           .           .           .           .           .           .
1909     28           .           .           .           .           .           .
1909     29           .           .           .           .           .           .
1909     30           .           .           .           .           .           .
1909     31           .           .           .           .           .           .
1909     32           .           .           .           .           .           .
1909     33           .           .           .           .           .           .
1909     34           .           .           .           .           .           .
1909     35           .           .           .           .           .           .
1909     36           .           .           .           .           .           .
1909     37           .           .           .           .           .           .
1909     38           .           .           .           .           .           .
1909     39           .           .           .           .           .           .
1909     40           .           .           .           .           .           .
1909     41           .           .           .           .           .           .
1909     42           .           .           .           .           .           .
1909     43           .           .           .           .           .           .
1909     44           .           .           .           .           .           .
1909     45           .           .           .           .           .           .
1909     46           .           .           .           .           .           .
1909     47           .           .           .           .           .           .
1909     48           .           .           .           .           .           .
1909     49           .           .           .           .           .           .
1909     50     0.00030     0.00000     0.00009     0.00003     0.00002     0.00015
1909     51     0.00014     0.00000     0.00005     0.00002     0.00001     0.00006
1909     52     0.00007     0.00000     0.00002     0.00001     0.00001     0.00003
1909     53     0.00005     0.00000     0.00001     0.00001     0.00001     0.00003
1909     54     0.00005     0.00000     0.00001     0.00001     0.00000     0.00003
1909     55+    0.00009     0.00005     0.00001     0.00001     0.00001     0.00001
1910     12-          .           .           .           .           .           .
1910     13           .           .           .           .           .           .
1910     14           .           .           .           .           .           .
1910     15           .           .           .           .           .           .
1910     16           .           .           .           .           .           .
1910     17           .           .           .           .           .           .
1910     18           .           .           .           .           .           .
1910     19           .           .           .           .           .           .
1910     20           .           .           .           .           .           .
1910     21           .           .           .           .           .           .
1910     22           .           .           .           .           .           .
1910     23           .           .           .           .           .           .
1910     24           .           .           .           .           .           .
1910     25           .           .           .           .           .           .
1910     26           .           .           .           .           .           .
1910     27           .           .           .           .           .           .
1910     28           .           .           .           .           .           .
1910     29           .           .           .           .           .           .
1910     30           .           .           .           .           .           .
1910     31           .           .           .           .           .           .
1910     32           .           .           .           .           .           .
1910     33           .           .           .           .           .           .
1910     34           .           .           .           .           .           .
1910     35           .           .           .           .           .           .
1910     36           .           .           .           .           .           .
1910     37           .           .           .           .           .           .
1910     38           .           .           .           .           .           .
1910     39           .           .           .           .           .           .
1910     40           .           .           .           .           .           .
1910     41           .           .           .           .           .           .
1910     42           .           .           .           .           .           .
1910     43           .           .           .           .           .           .
1910     44           .           .           .           .           .           .
1910     45           .           .           .           .           .           .
1910     46           .           .           .           .           .           .
1910     47           .           .           .           .           .           .
1910     48           .           .           .           .           .           .
1910     49     0.00047     0.00000     0.00009     0.00005     0.00005     0.00028
1910     50     0.00022     0.00000     0.00006     0.00004     0.00002     0.00010
1910     51     0.00010     0.00001     0.00002     0.00002     0.00001     0.00004
1910     52     0.00006     0.00001     0.00001     0.00001     0.00001     0.00003
1910     53     0.00004     0.00000     0.00001     0.00001     0.00000     0.00002
1910     54     0.00003     0.00000     0.00000     0.00000     0.00000     0.00002
1910     55+    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1911     12-          .           .           .           .           .           .
1911     13           .           .           .           .           .           .
1911     14           .           .           .           .           .           .
1911     15           .           .           .           .           .           .
1911     16           .           .           .           .           .           .
1911     17           .           .           .           .           .           .
1911     18           .           .           .           .           .           .
1911     19           .           .           .           .           .           .
1911     20           .           .           .           .           .           .
1911     21           .           .           .           .           .           .
1911     22           .           .           .           .           .           .
1911     23           .           .           .           .           .           .
1911     24           .           .           .           .           .           .
1911     25           .           .           .           .           .           .
1911     26           .           .           .           .           .           .
1911     27           .           .           .           .           .           .
1911     28           .           .           .           .           .           .
1911     29           .           .           .           .           .           .
1911     30           .           .           .           .           .           .
1911     31           .           .           .           .           .           .
1911     32           .           .           .           .           .           .
1911     33           .           .           .           .           .           .
1911     34           .           .           .           .           .           .
1911     35           .           .           .           .           .           .
1911     36           .           .           .           .           .           .
1911     37           .           .           .           .           .           .
1911     38           .           .           .           .           .           .
1911     39           .           .           .           .           .           .
1911     40           .           .           .           .           .           .
1911     41           .           .           .           .           .           .
1911     42           .           .           .           .           .           .
1911     43           .           .           .           .           .           .
1911     44           .           .           .           .           .           .
1911     45           .           .           .           .           .           .
1911     46           .           .           .           .           .           .
1911     47           .           .           .           .           .           .
1911     48     0.00070     0.00001     0.00009     0.00007     0.00008     0.00045
1911     49     0.00036     0.00000     0.00007     0.00005     0.00004     0.00020
1911     50     0.00015     0.00001     0.00003     0.00003     0.00002     0.00006
1911     51     0.00008     0.00001     0.00001     0.00001     0.00001     0.00004
1911     52     0.00004     0.00000     0.00001     0.00001     0.00000     0.00002
1911     53     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1911     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1911     55+    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1912     12-          .           .           .           .           .           .
1912     13           .           .           .           .           .           .
1912     14           .           .           .           .           .           .
1912     15           .           .           .           .           .           .
1912     16           .           .           .           .           .           .
1912     17           .           .           .           .           .           .
1912     18           .           .           .           .           .           .
1912     19           .           .           .           .           .           .
1912     20           .           .           .           .           .           .
1912     21           .           .           .           .           .           .
1912     22           .           .           .           .           .           .
1912     23           .           .           .           .           .           .
1912     24           .           .           .           .           .           .
1912     25           .           .           .           .           .           .
1912     26           .           .           .           .           .           .
1912     27           .           .           .           .           .           .
1912     28           .           .           .           .           .           .
1912     29           .           .           .           .           .           .
1912     30           .           .           .           .           .           .
1912     31           .           .           .           .           .           .
1912     32           .           .           .           .           .           .
1912     33           .           .           .           .           .           .
1912     34           .           .           .           .           .           .
1912     35           .           .           .           .           .           .
1912     36           .           .           .           .           .           .
1912     37           .           .           .           .           .           .
1912     38           .           .           .           .           .           .
1912     39           .           .           .           .           .           .
1912     40           .           .           .           .           .           .
1912     41           .           .           .           .           .           .
1912     42           .           .           .           .           .           .
1912     43           .           .           .           .           .           .
1912     44           .           .           .           .           .           .
1912     45           .           .           .           .           .           .
1912     46           .           .           .           .           .           .
1912     47     0.00105     0.00004     0.00009     0.00011     0.00012     0.00068
1912     48     0.00055     0.00001     0.00007     0.00007     0.00007     0.00033
1912     49     0.00028     0.00002     0.00004     0.00004     0.00003     0.00014
1912     50     0.00013     0.00001     0.00002     0.00001     0.00002     0.00006
1912     51     0.00005     0.00000     0.00001     0.00001     0.00001     0.00003
1912     52     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1912     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1912     54     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1912     55+    0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1913     12-          .           .           .           .           .           .
1913     13           .           .           .           .           .           .
1913     14           .           .           .           .           .           .
1913     15           .           .           .           .           .           .
1913     16           .           .           .           .           .           .
1913     17           .           .           .           .           .           .
1913     18           .           .           .           .           .           .
1913     19           .           .           .           .           .           .
1913     20           .           .           .           .           .           .
1913     21           .           .           .           .           .           .
1913     22           .           .           .           .           .           .
1913     23           .           .           .           .           .           .
1913     24           .           .           .           .           .           .
1913     25           .           .           .           .           .           .
1913     26           .           .           .           .           .           .
1913     27           .           .           .           .           .           .
1913     28           .           .           .           .           .           .
1913     29           .           .           .           .           .           .
1913     30           .           .           .           .           .           .
1913     31           .           .           .           .           .           .
1913     32           .           .           .           .           .           .
1913     33           .           .           .           .           .           .
1913     34           .           .           .           .           .           .
1913     35           .           .           .           .           .           .
1913     36           .           .           .           .           .           .
1913     37           .           .           .           .           .           .
1913     38           .           .           .           .           .           .
1913     39           .           .           .           .           .           .
1913     40           .           .           .           .           .           .
1913     41           .           .           .           .           .           .
1913     42           .           .           .           .           .           .
1913     43           .           .           .           .           .           .
1913     44           .           .           .           .           .           .
1913     45           .           .           .           .           .           .
1913     46     0.00159     0.00012     0.00012     0.00016     0.00019     0.00100
1913     47     0.00085     0.00004     0.00008     0.00010     0.00011     0.00053
1913     48     0.00045     0.00003     0.00005     0.00006     0.00005     0.00026
1913     49     0.00025     0.00002     0.00003     0.00003     0.00003     0.00013
1913     50     0.00009     0.00000     0.00002     0.00001     0.00001     0.00005
1913     51     0.00003     0.00000     0.00001     0.00001     0.00000     0.00002
1913     52     0.00002     0.00000     0.00000     0.00001     0.00000     0.00001
1913     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1913     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1913     55+    0.00004     0.00000     0.00001     0.00002     0.00001     0.00001
1914     12-          .           .           .           .           .           .
1914     13           .           .           .           .           .           .
1914     14           .           .           .           .           .           .
1914     15           .           .           .           .           .           .
1914     16           .           .           .           .           .           .
1914     17           .           .           .           .           .           .
1914     18           .           .           .           .           .           .
1914     19           .           .           .           .           .           .
1914     20           .           .           .           .           .           .
1914     21           .           .           .           .           .           .
1914     22           .           .           .           .           .           .
1914     23           .           .           .           .           .           .
1914     24           .           .           .           .           .           .
1914     25           .           .           .           .           .           .
1914     26           .           .           .           .           .           .
1914     27           .           .           .           .           .           .
1914     28           .           .           .           .           .           .
1914     29           .           .           .           .           .           .
1914     30           .           .           .           .           .           .
1914     31           .           .           .           .           .           .
1914     32           .           .           .           .           .           .
1914     33           .           .           .           .           .           .
1914     34           .           .           .           .           .           .
1914     35           .           .           .           .           .           .
1914     36           .           .           .           .           .           .
1914     37           .           .           .           .           .           .
1914     38           .           .           .           .           .           .
1914     39           .           .           .           .           .           .
1914     40           .           .           .           .           .           .
1914     41           .           .           .           .           .           .
1914     42           .           .           .           .           .           .
1914     43           .           .           .           .           .           .
1914     44           .           .           .           .           .           .
1914     45     0.00243     0.00023     0.00019     0.00025     0.00030     0.00146
1914     46     0.00134     0.00010     0.00011     0.00014     0.00016     0.00082
1914     47     0.00072     0.00006     0.00007     0.00008     0.00007     0.00044
1914     48     0.00042     0.00003     0.00005     0.00005     0.00004     0.00024
1914     49     0.00020     0.00001     0.00003     0.00003     0.00003     0.00011
1914     50     0.00006     0.00000     0.00001     0.00001     0.00001     0.00004
1914     51     0.00004     0.00000     0.00000     0.00001     0.00000     0.00002
1914     52     0.00003     0.00000     0.00000     0.00001     0.00000     0.00001
1914     53     0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
1914     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1914     55+    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1915     12-          .           .           .           .           .           .
1915     13           .           .           .           .           .           .
1915     14           .           .           .           .           .           .
1915     15           .           .           .           .           .           .
1915     16           .           .           .           .           .           .
1915     17           .           .           .           .           .           .
1915     18           .           .           .           .           .           .
1915     19           .           .           .           .           .           .
1915     20           .           .           .           .           .           .
1915     21           .           .           .           .           .           .
1915     22           .           .           .           .           .           .
1915     23           .           .           .           .           .           .
1915     24           .           .           .           .           .           .
1915     25           .           .           .           .           .           .
1915     26           .           .           .           .           .           .
1915     27           .           .           .           .           .           .
1915     28           .           .           .           .           .           .
1915     29           .           .           .           .           .           .
1915     30           .           .           .           .           .           .
1915     31           .           .           .           .           .           .
1915     32           .           .           .           .           .           .
1915     33           .           .           .           .           .           .
1915     34           .           .           .           .           .           .
1915     35           .           .           .           .           .           .
1915     36           .           .           .           .           .           .
1915     37           .           .           .           .           .           .
1915     38           .           .           .           .           .           .
1915     39           .           .           .           .           .           .
1915     40           .           .           .           .           .           .
1915     41           .           .           .           .           .           .
1915     42           .           .           .           .           .           .
1915     43           .           .           .           .           .           .
1915     44     0.00391     0.00035     0.00039     0.00045     0.00050     0.00222
1915     45     0.00212     0.00021     0.00018     0.00023     0.00025     0.00125
1915     46     0.00116     0.00012     0.00010     0.00012     0.00011     0.00071
1915     47     0.00070     0.00006     0.00008     0.00008     0.00007     0.00042
1915     48     0.00041     0.00003     0.00005     0.00005     0.00005     0.00023
1915     49     0.00015     0.00001     0.00002     0.00002     0.00001     0.00009
1915     50     0.00007     0.00000     0.00001     0.00002     0.00000     0.00004
1915     51     0.00006     0.00000     0.00001     0.00002     0.00001     0.00002
1915     52     0.00003     0.00000     0.00000     0.00001     0.00000     0.00001
1915     53     0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1915     54     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1915     55+    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1916     12-          .           .           .           .           .           .
