Ukraine, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 13/11/2015
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
1960    34    1926     30850.77     5405.66    10526.00     7928.68     3681.55     3308.89
1960    35    1925     25514.83     4097.70     7949.87     6591.49     3364.24     3511.53
1960    36    1924     21762.28     3233.27     6212.84     5529.49     3062.22     3724.45
1960    37    1923     16913.13     2385.60     4429.74     4138.53     2472.52     3486.75
1960    38    1922     12899.09     1746.39     3042.58     2958.67     1934.82     3216.63
1960    39    1921      8464.86     1096.95     1770.42     1776.07     1280.78     2540.63
1960    40    1920      6688.22      819.17     1260.48     1276.07     1002.23     2330.27
1960    41    1919      4594.49      525.53      797.95      801.56      673.92     1795.54
1960    42    1918      3787.77      402.85      592.80      598.14      539.48     1654.49
1960    43    1917      1451.31      142.68      199.35      204.92      199.29      705.07
1960    44    1916      1065.10       95.46      127.78      135.16      140.93      565.76
1960    45    1915       753.27       65.76       76.30       86.97       96.27      427.98
1960    46    1914       658.93       52.78       59.41       73.34       83.13      390.25
1960    47    1913       403.66       21.42       38.22       45.14       51.13      247.74
1960    48    1912       293.65        8.17       34.37       32.67       36.75      181.69
1960    49    1911       158.55        1.90       25.47       17.04       19.00       95.14
1960    50    1910       128.21        0.26       29.32       12.90       14.23       71.51
1960    51    1909        61.00        0.00       18.38        5.63        6.16       30.83
1960    52    1908        49.02        0.00       15.56        4.53        4.89       24.05
1960    53    1907        32.30        0.00        8.73        3.46        3.56       16.57
1960    54    1906        27.60        0.00        5.44        3.76        3.53       14.88
1960    55+   1905-       65.51        0.00        9.31       14.80       10.25       31.14
1961    12-   1949+        0.02        0.02        0.00        0.00        0.00        0.00
1961    13    1948         0.40        0.40        0.00        0.00        0.00        0.00
1961    14    1947         5.15        5.15        0.00        0.00        0.00        0.00
1961    15    1946        59.86       59.86        0.00        0.00        0.00        0.00
1961    16    1945       221.23      221.23        0.00        0.00        0.00        0.00
1961    17    1944      1391.51     1391.42        0.08        0.01        0.00        0.00
1961    18    1943      5956.49     5935.67       19.66        1.15        0.00        0.00
1961    19    1942     19607.90    18596.76      970.44       40.70        0.00        0.00
1961    20    1941     41230.65    35678.05     5299.41      253.18        0.00        0.00
1961    21    1940     58106.54    47302.38    10143.10      661.05        0.00        0.00
1961    22    1939     68014.23    50333.03    16281.77     1398.83        0.44        0.17
1961    23    1938     79274.08    52897.84    23625.46     2696.72       43.38       10.67
1961    24    1937     78840.91    46304.69    27654.81     4071.27      669.53      140.60
1961    25    1936     69220.83    34282.78    27817.97     5320.99     1462.07      337.02
1961    26    1935     52010.38    21755.59    22757.85     5720.85     1384.34      391.76
1961    27    1934     37029.64    13375.92    16552.44     5281.27     1370.10      449.89
1961    28    1933     30437.40     9470.88    13750.57     5295.82     1389.98      530.15
1961    29    1932     35883.38     9443.28    16246.81     7229.37     2061.09      902.83
1961    30    1931     34031.53     7643.76    15241.97     7459.39     2456.00     1230.41
1961    31    1930     40557.41     8016.71    17660.16     9372.80     3456.50     2051.23
1961    32    1929     32312.08     5722.83    13428.83     7831.86     3112.82     2215.72
1961    33    1928     33894.60     5555.58    13245.79     8475.83     3620.99     2996.42
1961    34    1927     25957.73     4015.39     9370.42     6629.61     3067.85     2874.46
1961    35    1926     24424.94     3581.70     8052.89     6285.25     3161.60     3343.49
1961    36    1925     18801.94     2625.91     5699.28     4800.34     2588.47     3087.95
1961    37    1924     15670.74     2129.59     4401.52     3894.61     2239.72     3005.32
1961    38    1923     12089.53     1610.33     3092.08     2849.63     1780.96     2756.53
1961    39    1922      9326.18     1208.21     2128.11     2029.43     1395.32     2565.12
1961    40    1921      6280.82      776.25     1284.07     1245.09      942.82     2032.61
1961    41    1920      4882.95      572.45      903.26      884.18      726.17     1796.90
1961    42    1919      3091.19      347.91      499.53      506.87      440.74     1296.13
1961    43    1918      2184.13      236.50      296.91      319.98      287.96     1042.79
1961    44    1917       748.96       76.44       84.11       97.79       89.33      401.30
1961    45    1916       552.54       58.33       49.60       62.06       59.81      322.74
1961    46    1915       425.62       43.59       32.48       41.61       45.04      262.92
1961    47    1914       364.46       25.87       29.83       37.50       41.08      230.17
1961    48    1913       213.20        8.33       22.63       27.75       25.38      129.10
1961    49    1912       149.09        2.61       22.86       26.12       17.73       79.77
1961    50    1911        71.13        0.21       16.03       17.14        7.54       30.21
1961    51    1910        52.16        0.00       15.46       14.52        4.65       17.52
1961    52    1909        27.15        0.00        8.76        6.03        2.70        9.66
1961    53    1908        22.93        0.00        6.21        2.86        3.39       10.47
1961    54    1907        16.00        0.00        2.62        0.84        3.58        8.97
1961    55+   1906-       42.40        0.00        3.77        0.10       17.13       21.40
1962    12-   1950+        0.02        0.02        0.00        0.00        0.00        0.00
1962    13    1949         0.39        0.39        0.00        0.00        0.00        0.00
1962    14    1948         5.99        5.99        0.00        0.00        0.00        0.00
1962    15    1947        50.53       50.53        0.00        0.00        0.00        0.00
1962    16    1946       359.16      359.16        0.00        0.00        0.00        0.00
1962    17    1945      1270.32     1270.24        0.07        0.01        0.00        0.00
1962    18    1944      6588.66     6564.44       22.39        1.81        0.02        0.00
1962    19    1943     16199.33    15400.89      751.90       46.22        0.32        0.00
1962    20    1942     30903.69    27252.16     3422.33      226.91        2.28        0.00
1962    21    1941     48766.58    41289.98     6881.48      581.61       13.52        0.00
1962    22    1940     61401.86    48198.87    11891.13     1247.29       64.42        0.14
1962    23    1939     68184.06    49187.77    16602.45     2158.45      227.02        8.37
1962    24    1938     79267.51    51500.97    23412.14     3644.35      585.74      124.30
1962    25    1937     79059.91    43414.30    28687.43     5545.70     1063.75      348.73
1962    26    1936     63984.06    29066.54    26627.47     6469.62     1393.60      426.83
1962    27    1935     46734.50    18225.47    20542.88     6051.43     1449.49      465.23
1962    28    1934     34143.41    11220.27    15553.59     5460.62     1432.83      476.11
1962    29    1933     28675.78     7743.44    13276.49     5463.71     1597.99      594.13
1962    30    1932     34248.98     7791.99    15782.03     7258.35     2365.05     1051.56
1962    31    1931     30560.67     6079.18    13695.01     6941.08     2494.30     1351.09
1962    32    1930     34682.42     6050.89    14722.86     8391.70     3324.50     2192.46
1962    33    1929     28256.06     4519.43    11231.31     7076.70     3048.68     2379.94
1962    34    1928     29550.14     4518.51    10912.10     7516.73     3493.28     3109.52
1962    35    1927     21913.34     3245.92     7463.75     5588.98     2794.47     2820.21
1962    36    1926     19202.05     2772.20     6087.08     4851.25     2565.14     2926.38
1962    37    1925     14927.33     2123.97     4421.21     3699.22     2055.67     2627.27
1962    38    1924     12779.85     1777.04     3458.92     3062.08     1822.57     2659.24
1962    39    1923     10003.93     1337.94     2414.19     2266.25     1464.89     2520.67
1962    40    1922      7968.53     1016.25     1694.83     1674.12     1176.78     2406.56
1962    41    1921      5377.05      662.48     1014.33     1033.81      777.10     1889.34
1962    42    1920      3610.53      438.04      602.19      619.49      486.86     1463.95
1962    43    1919      1893.15      228.30      276.08      282.27      228.27      878.24
1962    44    1918      1105.70      133.42      140.76      142.44      117.30      571.78
1962    45    1917       382.94       45.33       42.87       43.02       35.07      216.65
1962    46    1916       302.84       34.20       32.88       32.02       24.98      178.76
1962    47    1915       225.63       25.22       25.21       23.57       18.21      133.41
1962    48    1914       195.01       23.26       22.19       20.46       16.89      112.21
1962    49    1913       113.94       15.19       12.81       12.16       11.49       62.30
1962    50    1912        72.27       11.88        7.66        7.73        8.62       36.39
1962    51    1911        32.23        6.53        3.16        3.38        4.35       14.81
1962    52    1910        28.00        5.23        2.79        3.05        3.94       12.99
1962    53    1909        19.22        2.43        2.25        2.33        2.44        9.77
1962    54    1908        21.97        1.59        3.27        2.96        2.14       12.00
1962    55+   1907-       81.50        0.23       25.92       13.01        3.95       38.39
1963    12-   1951+        0.02        0.01        0.00        0.00        0.00        0.00
1963    13    1950         0.41        0.40        0.01        0.00        0.00        0.00
1963    14    1949         7.30        7.23        0.07        0.00        0.00        0.00
1963    15    1948        70.65       70.24        0.41        0.00        0.00        0.00
1963    16    1947       402.14      399.37        2.77        0.00        0.00        0.00
1963    17    1946      2341.83     2309.23       32.59        0.02        0.00        0.00
1963    18    1945      6069.10     5879.27      188.68        1.15        0.00        0.00
1963    19    1944     17903.90    16722.67     1141.10       40.13        0.00        0.00
1963    20    1943     24742.62    22247.02     2345.62      149.98        0.00        0.00
1963    21    1942     36968.71    31656.35     4916.51      395.85        0.00        0.00
1963    22    1941     57103.62    44796.85    11144.36     1161.97        0.33        0.13
1963    23    1940     66260.33    46449.75    17521.79     2249.89       31.30        7.61
1963    24    1939     72800.67    44952.33    23606.51     3621.05      514.32      106.46
1963    25    1938     79206.73    41060.52    30472.58     5860.13     1472.59      340.90
1963    26    1937     71207.52    30651.38    30967.71     7405.88     1697.85      484.70
1963    27    1936     53675.93    20056.68    24506.61     6891.91     1674.42      546.29
1963    28    1935     39724.50    12712.48    18707.83     6195.50     1535.23      573.48
1963    29    1934     29932.35     7949.15    14185.69     5603.15     1541.45      652.90
1963    30    1933     25901.14     5819.70    12048.90     5462.10     1751.28      819.16
1963    31    1932     29729.33     5839.86    13279.44     6790.40     2476.01     1343.61
1963    32    1931     25275.32     4343.07    10583.16     6199.01     2499.91     1650.16
1963    33    1930     29360.32     4631.30    11456.35     7479.33     3250.80     2542.54
1963    34    1929     24615.51     3720.89     8942.16     6386.25     2933.58     2632.63
1963    35    1928     24381.60     3581.54     8219.46     6383.20     3066.24     3131.16
1963    36    1927     17464.70     2499.35     5490.63     4576.82     2271.98     2625.92
1963    37    1926     15438.06     2187.27     4572.60     3983.99     2051.15     2643.05
1963    38    1925     12249.24     1709.22     3358.03     3041.90     1677.60     2462.49
1963    39    1924     10360.13     1403.17     2569.97     2410.57     1460.90     2515.52
1963    40    1923      7780.44      993.80     1736.82     1660.05     1110.94     2278.85
1963    41    1922      5742.06      691.79     1158.44     1118.55      811.67     1961.60
1963    42    1921      3390.82      406.16      597.44      599.01      465.57     1322.64
1963    43    1920      2039.48      251.86      300.31      321.33      267.02      898.97
1963    44    1919      1081.71      136.21      131.26      151.44      133.87      528.92
1963    45    1918       751.36      103.30       74.18       94.20       85.74      393.95
1963    46    1917       312.04       41.09       27.96       37.22       33.45      172.32
1963    47    1916       224.75       18.70       22.08       27.62       24.86      131.49
1963    48    1915       155.39        6.01       18.19       19.95       18.52       92.71
1963    49    1914       122.25        1.83       17.88       16.13       15.75       70.66
1963    50    1913        59.38        0.36       11.04        7.91        8.15       31.92
1963    51    1912        36.47        0.23        8.11        4.87        5.13       18.13
1963    52    1911        19.51        0.20        4.72        2.65        2.47        9.47
1963    53    1910        17.42        0.23        4.33        2.46        1.66        8.74
1963    54    1909        10.94        0.22        2.65        1.64        0.69        5.75
1963    55+   1908-       31.33        0.06        9.29        5.84        1.25       14.88
1964    12-   1952+        0.02        0.01        0.00        0.00        0.00        0.00
1964    13    1951         0.39        0.39        0.01        0.00        0.00        0.00
1964    14    1950         7.10        7.04        0.06        0.00        0.00        0.00
1964    15    1949        76.41       76.01        0.40        0.00        0.00        0.00
1964    16    1948       508.18      504.90        3.28        0.00        0.00        0.00
1964    17    1947      2240.10     2211.49       28.59        0.01        0.00        0.00
1964    18    1946      8768.60     8499.46      267.40        1.75        0.00        0.00
1964    19    1945     13973.87    13097.88      847.32       28.66        0.00        0.00
1964    20    1944     23816.68    21589.17     2097.00      130.51        0.00        0.00
1964    21    1943     27078.93    23495.93     3317.89      265.10        0.00        0.00
1964    22    1942     41810.11    33352.51     7646.98      810.30        0.23        0.08
1964    23    1941     59516.19    42418.57    15066.97     1995.96       28.22        6.47
1964    24    1940     66089.61    41419.96    20841.37     3272.50      464.37       91.41
1964    25    1939     70227.40    37204.19    26494.92     4992.29     1254.08      281.90
1964    26    1938     69375.19    31007.62    29791.70     6650.00     1498.75      427.13
1964    27    1937     60186.49    23618.39    27371.42     6982.74     1662.87      551.07
1964    28    1936     46000.43    15657.36    21737.99     6443.01     1563.64      598.42
1964    29    1935     35674.15    10185.36    17056.60     6084.39     1637.16      710.63
1964    30    1934     27745.96     6634.77    13003.82     5531.74     1736.40      839.23
1964    31    1933     22418.54     4630.89    10029.61     4977.67     1778.63     1001.72
1964    32    1932     24438.12     4426.62    10211.06     5871.47     2330.95     1598.00
1964    33    1931     21164.05     3506.88     8249.52     5287.23     2276.96     1843.46
1964    34    1930     24762.64     3939.30     9078.07     6261.61     2858.14     2625.52
1964    35    1929     19957.74     3121.20     6882.90     5052.69     2417.42     2483.52
1964    36    1928     18495.00     2873.22     6026.68     4660.04     2307.58     2627.46
1964    37    1927     13597.15     2103.87     4205.69     3379.81     1737.68     2170.09
1964    38    1926     12053.37     1821.46     3478.22     2912.33     1601.34     2240.02
1964    39    1925      9591.36     1383.18     2518.06     2203.67     1329.54     2156.91
1964    40    1924      7906.92     1118.75     1845.89     1674.29     1118.93     2149.05
1964    41    1923      5687.20      818.61     1177.96     1095.42      799.00     1796.23
1964    42    1922      3810.55      528.73      698.01      672.29      524.71     1386.80
1964    43    1921      1963.29      243.63      310.53      314.67      261.20      833.27
1964    44    1920      1060.57      109.60      144.49      154.20      134.85      517.42
1964    45    1919       604.01       48.87       71.52       80.77       73.19      329.67
1964    46    1918       448.13       36.07       48.27       55.72       51.43      256.63
1964    47    1917       176.54       17.92       18.76       20.42       19.25      100.18
1964    48    1916       118.14       14.61       13.57       13.04       12.57       64.35
1964    49    1915        69.91        8.54        9.39        7.60        7.54       36.86
1964    50    1914        38.89        2.29        6.93        4.40        4.54       20.72
1964    51    1913        14.73        0.00        3.43        1.73        1.83        7.74
1964    52    1912        10.68        0.00        2.54        1.28        1.33        5.52
1964    53    1911         8.45        0.00        1.78        1.05        1.06        4.56
1964    54    1910        14.58        0.00        2.39        1.94        1.84        8.42
1964    55+   1909-      161.68      137.17        4.25        4.21        3.07       12.99
1965    12-   1953+        0.01        0.01        0.00        0.00        0.00        0.00
1965    13    1952         0.38        0.38        0.00        0.00        0.00        0.00
1965    14    1951         6.47        6.47        0.00        0.00        0.00        0.00
1965    15    1950        66.86       66.86        0.00        0.00        0.00        0.00
1965    16    1949       517.15      517.14        0.00        0.00        0.00        0.00
1965    17    1948      2511.82     2511.66        0.13        0.02        0.00        0.00
1965    18    1947      8044.24     8018.13       24.48        1.63        0.00        0.00
1965    19    1946     20375.42    19322.54     1003.00       49.88        0.00        0.00
1965    20    1945     19684.81    17388.50     2177.50      118.81        0.00        0.00
1965    21    1944     28324.73    24062.83     3964.24      297.65        0.00        0.00
1965    22    1943     32306.14    25005.05     6636.32      664.54        0.19        0.05
1965    23    1942     43871.51    30546.47    11751.05     1548.68       21.24        4.08
1965    24    1941     58176.92    35740.31    18897.39     3025.56      440.78       72.87
1965    25    1940     60496.27    31403.41    23366.56     4350.83     1149.52      225.93
1965    26    1939     59548.46    26363.01    25902.59     5600.33     1330.17      352.36
1965    27    1938     55377.80    21830.98    25245.26     6245.85     1556.21      499.49
1965    28    1937     50395.68    17360.66    23889.45     6792.60     1703.85      649.12
1965    29    1936     41036.13    11867.53    19923.41     6648.15     1811.95      785.08
1965    30    1935     33344.58     7869.75    16122.09     6374.09     1998.53      980.12
1965    31    1934     24513.31     4838.66    11438.21     5296.90     1860.97     1078.58
1965    32    1933     18942.76     3289.27     8339.46     4439.71     1695.77     1178.55
1965    33    1932     21278.45     3409.75     8729.21     5232.65     2155.82     1751.01
1965    34    1931     18507.75     2871.01     7040.81     4656.04     2053.79     1886.10
1965    35    1930     20726.77     3201.71     7320.75     5260.89     2454.81     2488.61
1965    36    1929     16170.70     2493.68     5336.49     4115.73     2002.48     2222.33
1965    37    1928     14937.66     2307.21     4641.55     3750.02     1910.66     2328.23
1965    38    1927     11235.32     1739.62     3264.99     2712.23     1481.39     2037.09
1965    39    1926      9772.83     1502.16     2621.08     2212.76     1318.19     2118.65
1965    40    1925      7396.47     1115.84     1804.48     1546.00     1004.38     1925.77
1965    41    1924      5682.64      845.57     1258.39     1097.61      763.08     1717.99
1965    42    1923      3748.28      559.77      745.75      665.04      490.77     1286.95
1965    43    1922      2350.47      353.52      409.46      376.06      295.52      915.92
1965    44    1921      1223.38      182.26      184.47      175.96      145.99      534.70
1965    45    1920       714.13      108.29       94.45       92.69       81.80      336.92
1965    46    1919       423.01       60.80       50.83       52.11       47.31      211.96
1965    47    1918       251.37       26.30       27.89       32.81       26.58      137.79
1965    48    1917        76.55        4.71        7.67       11.32        7.20       45.67
1965    49    1916        40.64        1.37        3.58        6.87        3.19       25.63
1965    50    1915        23.29        0.16        1.78        4.57        1.37       15.41
1965    51    1914        18.43        0.00        1.35        4.01        0.86       12.20
1965    52    1913        10.25        0.00        0.81        2.34        0.50        6.60
1965    53    1912         7.40        0.00        0.65        1.70        0.49        4.56
1965    54    1911         3.87        0.00        0.38        0.85        0.44        2.20
1965    55+   1910-       11.90        0.00        2.22        2.40        3.32        3.97
1966    12-   1954+        0.02        0.02        0.00        0.00        0.00        0.00
1966    13    1953         0.40        0.40        0.00        0.00        0.00        0.00
1966    14    1952         7.32        7.32        0.00        0.00        0.00        0.00
1966    15    1951        74.45       74.45        0.00        0.00        0.00        0.00
1966    16    1950       521.82      521.82        0.00        0.00        0.00        0.00
1966    17    1949      2915.77     2915.61        0.14        0.02        0.00        0.00
1966    18    1948      9894.56     9865.17       27.89        1.50        0.00        0.00
1966    19    1947     20747.76    19857.78      856.21       33.78        0.00        0.00
1966    20    1946     31850.06    28568.87     3135.55      145.65        0.00        0.00
1966    21    1945     25989.92    22417.93     3342.99      229.01        0.00        0.00
1966    22    1944     37060.19    29362.34     7011.81      685.73        0.23        0.08
1966    23    1943     36947.27    26354.68     9313.06     1256.79       18.04        4.72
1966    24    1942     46889.81    29138.73    14850.25     2465.36      355.23       80.25
1966    25    1941     59274.38    30586.57    22988.76     4321.93     1108.02      269.12
1966    26    1940     56254.92    24326.51    25029.36     5334.79     1215.88      348.39
1966    27    1939     53927.80    20304.01    25481.23     6199.95     1469.72      472.88
1966    28    1938     52206.15    17245.80    25563.96     7093.91     1690.58      611.92
1966    29    1937     51873.72    14860.85    25660.27     8307.15     2166.07      879.37
1966    30    1936     42416.95    10269.84    20502.83     8003.04     2466.81     1174.41
1966    31    1935     32135.60     6653.90    14761.02     6861.70     2440.71     1418.25
1966    32    1934     22713.42     4206.11     9791.54     5226.00     2047.38     1442.39
1966    33    1933     17453.16     2949.04     6989.83     4232.78     1792.31     1489.19
1966    34    1932     19403.30     3054.57     7177.26     4884.72     2200.60     2086.14
1966    35    1931     16377.74     2468.82     5673.87     4225.95     1973.63     2035.47
1966    36    1930     17754.13     2604.62     5820.46     4638.49     2220.96     2469.61
1966    37    1929     13842.24     1993.43     4235.15     3592.85     1801.39     2219.43
1966    38    1928     12581.94     1814.29     3561.52     3158.15     1695.33     2352.64
1966    39    1927      9412.15     1363.91     2427.53     2221.79     1305.40     2093.54
1966    40    1926      7553.26     1088.04     1758.06     1666.61     1053.53     1987.01
1966    41    1925      5374.30      767.86     1137.28     1117.69      738.51     1612.97
1966    42    1924      3991.67      573.41      770.43      758.45      549.08     1340.30
1966    43    1923      2536.69      365.47      437.36      417.73      355.90      960.24
1966    44    1922      1608.29      226.50      246.17      226.17      228.51      680.94
1966    45    1921       874.00      124.91      118.41      102.83      128.05      399.80
1966    46    1920       508.02       67.97       64.26       54.70       72.97      248.12
1966    47    1919       274.67       25.33       35.99       35.34       32.12      145.89
1966    48    1918       140.69        6.97       19.57       25.78       11.22       77.14
1966    49    1917        39.80        0.89        5.58       10.69        1.92       20.71
1966    50    1916        23.47        0.28        3.40        8.54        0.59       10.66
1966    51    1915        16.39        0.22        2.56        6.92        0.25        6.44
1966    52    1914        11.95        0.24        2.04        5.09        0.21        4.38
1966    53    1913         5.30        0.19        1.06        2.03        0.14        1.87
1966    54    1912         2.86        0.21        0.73        0.85        0.15        0.92
1966    55+   1911-        3.70        0.04        0.12        1.21        1.08        1.26
1967    12-   1955+        0.02        0.02        0.00        0.00        0.00        0.00
1967    13    1954         0.41        0.41        0.00        0.00        0.00        0.00
1967    14    1953         6.71        6.71        0.00        0.00        0.00        0.00
1967    15    1952        71.36       71.36        0.00        0.00        0.00        0.00
1967    16    1951       492.63      492.63        0.00        0.00        0.00        0.00
1967    17    1950      2637.66     2637.51        0.13        0.02        0.00        0.00
1967    18    1949     11179.38    11143.81       33.47        2.10        0.00        0.00
1967    19    1948     24622.92    23516.53     1056.96       49.42        0.00        0.00
1967    20    1947     33006.47    29493.25     3334.99      178.23        0.00        0.00
1967    21    1946     42343.49    36388.44     5540.81      414.24        0.00        0.00
1967    22    1945     32837.99    26091.57     6144.39      601.78        0.19        0.06
1967    23    1944     40989.65    29427.65    10229.04     1306.32       22.20        4.43
1967    24    1943     37619.54    23245.51    12115.97     1889.56      313.77       54.72
1967    25    1942     44568.99    22988.64    17448.02     3101.51      858.36      172.45
1967    26    1941     51040.33    22293.17    22710.65     4671.94     1076.00      288.55
1967    27    1940     46060.56    17155.07    21906.95     5317.32     1266.21      415.01
1967    28    1939     47250.08    15272.07    23341.63     6508.10     1532.30      595.98
1967    29    1938     49348.66    13902.52    24771.20     7837.92     1975.41      861.62
1967    30    1937     49570.81    11836.42    24576.06     9124.40     2683.80     1350.12
1967    31    1936     37485.63     7656.04    17930.31     7772.51     2590.17     1536.61
1967    32    1935     27859.26     5170.97    12703.44     6214.60     2236.54     1533.71
1967    33    1934     19477.01     3346.67     8281.57     4621.41     1801.46     1425.90
1967    34    1933     14527.09     2343.50     5644.39     3610.62     1530.16     1398.41
1967    35    1932     16205.08     2517.76     5803.67     4126.12     1855.32     1902.20
1967    36    1931     13373.50     2032.98     4465.21     3427.27     1609.21     1838.82
1967    37    1930     14017.47     2084.59     4296.13     3552.58     1780.59     2303.56
1967    38    1929     11050.10     1632.68     3103.96     2712.67     1474.73     2126.05
1967    39    1928      9807.53     1450.71     2520.40     2290.53     1365.64     2180.27
1967    40    1927      7028.26     1032.03     1632.69     1555.47     1018.42     1789.65
1967    41    1926      5325.46      776.33     1121.89     1123.15      792.66     1511.43
1967    42    1925      3698.95      550.04      715.74      725.99      546.06     1161.12
1967    43    1924      2548.97      392.01      449.41      447.56      359.83      900.14
1967    44    1923      1490.31      233.00      237.69      230.45      196.90      592.27
1967    45    1922       871.82      144.95      126.20      117.03      104.85      378.79
1967    46    1921       442.43       72.58       59.33       54.28       49.67      206.55
1967    47    1920       240.62       27.86       29.93       32.10       28.47      122.27
1967    48    1919       132.53        8.21       14.44       21.57       17.53       70.78
1967    49    1918        73.45        2.07        6.70       14.98       10.72       38.98
1967    50    1917        29.94        0.12        2.19        7.78        4.83       15.03
1967    51    1916        22.17        0.00        1.51        6.52        3.61       10.52
1967    52    1915        12.83        0.00        1.05        3.77        1.86        6.14
1967    53    1914         7.60        0.00        0.87        2.05        0.90        3.79
1967    54    1913         2.58        0.00        0.41        0.63        0.24        1.29
1967    55+   1912-        2.77        0.00        1.19        0.10        0.04        1.44
