Ukraine, Period fertility rates by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 13/11/2015
Year    ARDY   Cohort        ASFR
1983     13     1970      0.00000
1983     14     1969      0.00004
1983     15     1968      0.00051
1983     16     1967      0.00379
1983     17     1966      0.01674
1983     18     1965      0.04880
1983     19     1964      0.10313
1983     20     1963      0.15819
1983     21     1962      0.18699
1983     22     1961      0.18933
1983     23     1960      0.17686
1983     24     1959      0.16082
1983     25     1958      0.14648
1983     26     1957      0.13230
1983     27     1956      0.11898
1983     28     1955      0.10767
1983     29     1954      0.09575
1983     30     1953      0.08273
1983     31     1952      0.07195
1983     32     1951      0.06199
1983     33     1950      0.05037
1983     34     1949      0.04326
1983     35     1948      0.03413
1983     36     1947      0.02718
1983     37     1946      0.02196
1983     38     1945      0.01605
1983     39     1944      0.01300
1983     40     1943      0.00950
1983     41     1942      0.00642
1983     42     1941      0.00462
1983     43     1940      0.00300
1983     44     1939      0.00168
1983     45     1938      0.00089
1983     46     1937      0.00047
1983     47     1936      0.00023
1983     48     1935      0.00011
1983     49     1934      0.00004
1983     50     1933      0.00001
1983     51     1932      0.00001
1983     52     1931      0.00000
1983     53     1930      0.00000
1983     54     1929      0.00000
1983     55+    1928-     0.00000
1984     12-    1972+     0.00000
1984     13     1971      0.00000
1984     14     1970      0.00004
1984     15     1969      0.00056
1984     16     1968      0.00415
1984     17     1967      0.01810
1984     18     1966      0.05332
1984     19     1965      0.10783
1984     20     1964      0.16152
1984     21     1963      0.19069
1984     22     1962      0.19124
1984     23     1961      0.17645
1984     24     1960      0.15858
1984     25     1959      0.14374
1984     26     1958      0.12939
1984     27     1957      0.11571
1984     28     1956      0.10294
1984     29     1955      0.09104
1984     30     1954      0.07926
1984     31     1953      0.06731
1984     32     1952      0.05795
1984     33     1951      0.04946
1984     34     1950      0.04068
1984     35     1949      0.03427
1984     36     1948      0.02577
1984     37     1947      0.02032
1984     38     1946      0.01632
1984     39     1945      0.01185
1984     40     1944      0.00948
1984     41     1943      0.00654
1984     42     1942      0.00426
1984     43     1941      0.00272
1984     44     1940      0.00163
1984     45     1939      0.00088
1984     46     1938      0.00037
1984     47     1937      0.00018
1984     48     1936      0.00007
1984     49     1935      0.00003
1984     50     1934      0.00000
1984     51     1933      0.00000
1984     52     1932      0.00000
1984     53     1931      0.00000
1984     54     1930      0.00000
1984     55+    1929-     0.00000
1985     12-    1973+     0.00000
1985     13     1972      0.00000
1985     14     1971      0.00005
1985     15     1970      0.00064
1985     16     1969      0.00446
1985     17     1968      0.01829
1985     18     1967      0.05258
1985     19     1966      0.10914
1985     20     1965      0.15812
1985     21     1964      0.18302
1985     22     1963      0.18524
1985     23     1962      0.17173
1985     24     1961      0.15557
1985     25     1960      0.14062
1985     26     1959      0.12714
1985     27     1958      0.11371
1985     28     1957      0.10009
1985     29     1956      0.08710
1985     30     1955      0.07620
1985     31     1954      0.06524
1985     32     1953      0.05450
1985     33     1952      0.04653
1985     34     1951      0.03940
1985     35     1950      0.03184
1985     36     1949      0.02703
1985     37     1948      0.02020
1985     38     1947      0.01529
1985     39     1946      0.01188
1985     40     1945      0.00866
1985     41     1944      0.00658
1985     42     1943      0.00437
1985     43     1942      0.00269
1985     44     1941      0.00144
1985     45     1940      0.00078
1985     46     1939      0.00041
1985     47     1938      0.00017
1985     48     1937      0.00006
1985     49     1936      0.00002
1985     50     1935      0.00001
1985     51     1934      0.00000
1985     52     1933      0.00000
1985     53     1932      0.00000
1985     54     1931      0.00000
1985     55+    1930-     0.00000
1986     12-    1974+     0.00000
1986     13     1973      0.00000
1986     14     1972      0.00004
1986     15     1971      0.00058
1986     16     1970      0.00449
1986     17     1969      0.01947
1986     18     1968      0.05471
1986     19     1967      0.11142
1986     20     1966      0.16951
1986     21     1965      0.19311
1986     22     1964      0.19063
1986     23     1963      0.17608
1986     24     1962      0.15899
1986     25     1961      0.14635
1986     26     1960      0.13259
1986     27     1959      0.11888
1986     28     1958      0.10571
1986     29     1957      0.09248
1986     30     1956      0.08101
1986     31     1955      0.07060
1986     32     1954      0.06049
1986     33     1953      0.05111
1986     34     1952      0.04287
1986     35     1951      0.03605
1986     36     1950      0.02930
1986     37     1949      0.02393
1986     38     1948      0.01742
1986     39     1947      0.01328
1986     40     1946      0.00995
1986     41     1945      0.00677
1986     42     1944      0.00503
1986     43     1943      0.00309
1986     44     1942      0.00165
1986     45     1941      0.00081
1986     46     1940      0.00038
1986     47     1939      0.00019
1986     48     1938      0.00007
1986     49     1937      0.00002
1986     50     1936      0.00001
1986     51     1935      0.00001
1986     52     1934      0.00000
1986     53     1933      0.00000
1986     54     1932      0.00000
1986     55+    1931-     0.00000
1987     12-    1975+     0.00000
1987     13     1974      0.00000
1987     14     1973      0.00004
1987     15     1972      0.00062
1987     16     1971      0.00479
1987     17     1970      0.01992
1987     18     1969      0.05637
1987     19     1968      0.11438
1987     20     1967      0.16629
1987     21     1966      0.19256
1987     22     1965      0.18803
1987     23     1964      0.17232
1987     24     1963      0.15647
1987     25     1962      0.14220
1987     26     1961      0.12800
1987     27     1960      0.11473
1987     28     1959      0.10204
1987     29     1958      0.08950
1987     30     1957      0.07741
1987     31     1956      0.06613
1987     32     1955      0.05673
1987     33     1954      0.04760
1987     34     1953      0.03943
1987     35     1952      0.03349
1987     36     1951      0.02792
1987     37     1950      0.02215
1987     38     1949      0.01771
1987     39     1948      0.01256
1987     40     1947      0.00913
1987     41     1946      0.00655
1987     42     1945      0.00437
1987     43     1944      0.00332
1987     44     1943      0.00185
1987     45     1942      0.00084
1987     46     1941      0.00040
1987     47     1940      0.00016
1987     48     1939      0.00009
1987     49     1938      0.00005
1987     50     1937      0.00001
1987     51     1936      0.00000
1987     52     1935      0.00000
1987     53     1934      0.00000
1987     54     1933      0.00000
1987     55+    1932-     0.00000
1988     12-    1976+     0.00000
1988     13     1975      0.00000
1988     14     1974      0.00004
1988     15     1973      0.00055
1988     16     1972      0.00439
1988     17     1971      0.01979
1988     18     1970      0.05885
1988     19     1969      0.12192
1988     20     1968      0.17299
1988     21     1967      0.19335
1988     22     1966      0.19210
1988     23     1965      0.17205
1988     24     1964      0.15334
1988     25     1963      0.13908
1988     26     1962      0.12602
1988     27     1961      0.11187
1988     28     1960      0.09766
1988     29     1959      0.08709
1988     30     1958      0.07526
1988     31     1957      0.06382
1988     32     1956      0.05451
1988     33     1955      0.04582
1988     34     1954      0.03878
1988     35     1953      0.03174
1988     36     1952      0.02567
1988     37     1951      0.02107
1988     38     1950      0.01603
1988     39     1949      0.01254
1988     40     1948      0.00867
1988     41     1947      0.00608
1988     42     1946      0.00444
1988     43     1945      0.00266
1988     44     1944      0.00171
1988     45     1943      0.00089
1988     46     1942      0.00037
1988     47     1941      0.00016
1988     48     1940      0.00007
1988     49     1939      0.00004
1988     50     1938      0.00002
1988     51     1937      0.00001
1988     52     1936      0.00001
1988     53     1935      0.00001
1988     54     1934      0.00001
1988     55+    1933-     0.00011
1989     12-    1977+     0.00000
1989     13     1976      0.00000
1989     14     1975      0.00005
1989     15     1974      0.00072
1989     16     1973      0.00515
1989     17     1972      0.02137
1989     18     1971      0.06070
1989     19     1970      0.12133
1989     20     1969      0.17068
1989     21     1968      0.18598
1989     22     1967      0.17970
1989     23     1966      0.16476
1989     24     1965      0.14414
1989     25     1964      0.12801
1989     26     1963      0.11436
1989     27     1962      0.10178
1989     28     1961      0.09014
1989     29     1960      0.07807
1989     30     1959      0.06710
1989     31     1958      0.05818
1989     32     1957      0.04907
1989     33     1956      0.04058
1989     34     1955      0.03442
1989     35     1954      0.02875
1989     36     1953      0.02328
1989     37     1952      0.01865
1989     38     1951      0.01482
1989     39     1950      0.01103
1989     40     1949      0.00819
1989     41     1948      0.00564
1989     42     1947      0.00387
1989     43     1946      0.00267
1989     44     1945      0.00143
1989     45     1944      0.00082
1989     46     1943      0.00038
1989     47     1942      0.00014
1989     48     1941      0.00006
1989     49     1940      0.00003
1989     50     1939      0.00002
1989     51     1938      0.00001
1989     52     1937      0.00000
1989     53     1936      0.00000
1989     54     1935      0.00000
1989     55+    1934-     0.00001
1990     12-    1978+     0.00000
1990     13     1977      0.00000
1990     14     1976      0.00007
1990     15     1975      0.00092
1990     16     1974      0.00635
1990     17     1973      0.02450
1990     18     1972      0.06513
1990     19     1971      0.12445
1990     20     1970      0.17111
1990     21     1969      0.18682
1990     22     1968      0.17416
1990     23     1967      0.15391
1990     24     1966      0.13756
1990     25     1965      0.12045
1990     26     1964      0.10640
1990     27     1963      0.09441
1990     28     1962      0.08236
1990     29     1961      0.07096
1990     30     1960      0.06139
1990     31     1959      0.05271
1990     32     1958      0.04413
1990     33     1957      0.03667
1990     34     1956      0.03041
1990     35     1955      0.02521
1990     36     1954      0.02070
1990     37     1953      0.01634
1990     38     1952      0.01282
1990     39     1951      0.00986
1990     40     1950      0.00711
1990     41     1949      0.00524
1990     42     1948      0.00334
1990     43     1947      0.00213
1990     44     1946      0.00134
1990     45     1945      0.00064
1990     46     1944      0.00032
1990     47     1943      0.00016
1990     48     1942      0.00006
1990     49     1941      0.00002
1990     50     1940      0.00002
1990     51     1939      0.00001
1990     52     1938      0.00000
1990     53     1937      0.00000
1990     54     1936      0.00000
1990     55+    1935-     0.00001
1991     12-    1979+     0.00000
1991     13     1978      0.00000
1991     14     1977      0.00008
1991     15     1976      0.00106
1991     16     1975      0.00717
1991     17     1974      0.02715
1991     18     1973      0.06737
1991     19     1972      0.12208
1991     20     1971      0.16768
1991     21     1970      0.18193
1991     22     1969      0.17084
1991     23     1968      0.14892
1991     24     1967      0.12991
1991     25     1966      0.11569
1991     26     1965      0.10078
1991     27     1964      0.08776
1991     28     1963      0.07694
1991     29     1962      0.06646
1991     30     1961      0.05646
1991     31     1960      0.04780
1991     32     1959      0.04034
1991     33     1958      0.03387
1991     34     1957      0.02813
1991     35     1956      0.02282
1991     36     1955      0.01858
1991     37     1954      0.01528
1991     38     1953      0.01198
1991     39     1952      0.00902
1991     40     1951      0.00673
1991     41     1950      0.00473
1991     42     1949      0.00332
1991     43     1948      0.00210
1991     44     1947      0.00117
1991     45     1946      0.00063
1991     46     1945      0.00029
1991     47     1944      0.00012
1991     48     1943      0.00004
1991     49     1942      0.00002
1991     50     1941      0.00001
1991     51     1940      0.00000
1991     52     1939      0.00000
1991     53     1938      0.00000
1991     54     1937      0.00000
1991     55+    1936-     0.00000
1992     12-    1980+     0.00000
1992     13     1979      0.00000
1992     14     1978      0.00010
1992     15     1977      0.00128
1992     16     1976      0.00787
1992     17     1975      0.02834
1992     18     1974      0.06995
1992     19     1973      0.12140
1992     20     1972      0.15920
1992     21     1971      0.17079
1992     22     1970      0.16016
1992     23     1969      0.14130
1992     24     1968      0.12193
1992     25     1967      0.10695
1992     26     1966      0.09475
1992     27     1965      0.08165
1992     28     1964      0.07074
1992     29     1963      0.06088
1992     30     1962      0.05197
1992     31     1961      0.04339
1992     32     1960      0.03643
1992     33     1959      0.03119
1992     34     1958      0.02591
1992     35     1957      0.02107
1992     36     1956      0.01705
1992     37     1955      0.01350
1992     38     1954      0.01040
1992     39     1953      0.00803
1992     40     1952      0.00609
1992     41     1951      0.00448
1992     42     1950      0.00295
1992     43     1949      0.00187
1992     44     1948      0.00107
1992     45     1947      0.00055
1992     46     1946      0.00033
1992     47     1945      0.00015
1992     48     1944      0.00006
1992     49     1943      0.00002
1992     50     1942      0.00001
1992     51     1941      0.00001
1992     52     1940      0.00000
1992     53     1939      0.00000
1992     54     1938      0.00000
1992     55+    1937-     0.00000
1993     12-    1981+     0.00000
1993     13     1980      0.00000
1993     14     1979      0.00011
1993     15     1978      0.00148
1993     16     1977      0.00849
1993     17     1976      0.02856
1993     18     1975      0.06843
1993     19     1974      0.11559
1993     20     1973      0.14708
1993     21     1972      0.15454
1993     22     1971      0.14540
1993     23     1970      0.12988
1993     24     1969      0.11455
1993     25     1968      0.09978
1993     26     1967      0.08819
1993     27     1966      0.07806
1993     28     1965      0.06700
1993     29     1964      0.05647
1993     30     1963      0.04817
1993     31     1962      0.04130
1993     32     1961      0.03427
1993     33     1960      0.02841
1993     34     1959      0.02377
1993     35     1958      0.01950
1993     36     1957      0.01584
1993     37     1956      0.01268
1993     38     1955      0.00991
1993     39     1954      0.00763
1993     40     1953      0.00563
1993     41     1952      0.00404
1993     42     1951      0.00276
1993     43     1950      0.00164
1993     44     1949      0.00098
1993     45     1948      0.00056
1993     46     1947      0.00028
1993     47     1946      0.00014
1993     48     1945      0.00005
1993     49     1944      0.00001
1993     50     1943      0.00001
1993     51     1942      0.00000
1993     52     1941      0.00000
1993     53     1940      0.00000
1993     54     1939      0.00000
1993     55+    1938-     0.00000
1994     12-    1982+     0.00000
1994     13     1981      0.00000
1994     14     1980      0.00012
1994     15     1979      0.00159
1994     16     1978      0.00912
1994     17     1977      0.02957
1994     18     1976      0.06695
1994     19     1975      0.11002
1994     20     1974      0.14062
1994     21     1973      0.14578
1994     22     1972      0.13368
1994     23     1971      0.11937
1994     24     1970      0.10634
1994     25     1969      0.09435
1994     26     1968      0.08178
1994     27     1967      0.07189
1994     28     1966      0.06318
1994     29     1965      0.05336
1994     30     1964      0.04505
1994     31     1963      0.03819
1994     32     1962      0.03207
1994     33     1961      0.02665
1994     34     1960      0.02202
1994     35     1959      0.01830
1994     36     1958      0.01488
1994     37     1957      0.01167
1994     38     1956      0.00898
1994     39     1955      0.00693
1994     40     1954      0.00535
1994     41     1953      0.00385
1994     42     1952      0.00265
1994     43     1951      0.00167
1994     44     1950      0.00094
1994     45     1949      0.00052
1994     46     1948      0.00025
1994     47     1947      0.00011
1994     48     1946      0.00005
1994     49     1945      0.00001
1994     50     1944      0.00000
1994     51     1943      0.00000
1994     52     1942      0.00001
1994     53     1941      0.00000
1994     54     1940      0.00000
1994     55+    1939-     0.00000
1995     12-    1983+     0.00000
1995     13     1982      0.00001
1995     14     1981      0.00015
1995     15     1980      0.00191
1995     16     1979      0.00994
1995     17     1978      0.02974
1995     18     1977      0.06546
1995     19     1976      0.10517
1995     20     1975      0.13223
1995     21     1974      0.13766
1995     22     1973      0.12699
1995     23     1972      0.11361
1995     24     1971      0.10118
1995     25     1970      0.09026
1995     26     1969      0.07999
1995     27     1968      0.06866
1995     28     1967      0.06003
1995     29     1966      0.05217
1995     30     1965      0.04344
1995     31     1964      0.03592
1995     32     1963      0.02984
1995     33     1962      0.02484
1995     34     1961      0.02027
1995     35     1960      0.01649
1995     36     1959      0.01365
1995     37     1958      0.01095
1995     38     1957      0.00813
1995     39     1956      0.00604
1995     40     1955      0.00456
1995     41     1954      0.00333
1995     42     1953      0.00230
1995     43     1952      0.00145
1995     44     1951      0.00090
1995     45     1950      0.00046
1995     46     1949      0.00021
1995     47     1948      0.00010
1995     48     1947      0.00003
1995     49     1946      0.00000
1995     50     1945      0.00001
1995     51     1944      0.00000
1995     52     1943      0.00000
1995     53     1942      0.00000
1995     54     1941      0.00000
1995     55+    1940-     0.00000
1996     12-    1984+     0.00000
1996     13     1983      0.00000
1996     14     1982      0.00014
1996     15     1981      0.00178
1996     16     1980      0.00925
1996     17     1979      0.02747
1996     18     1978      0.06163
1996     19     1977      0.10047
1996     20     1976      0.12516
1996     21     1975      0.13115
1996     22     1974      0.12284
1996     23     1973      0.10972
1996     24     1972      0.09676
1996     25     1971      0.08565
1996     26     1970      0.07548
1996     27     1969      0.06664
1996     28     1968      0.05732
1996     29     1967      0.04916
1996     30     1966      0.04254
1996     31     1965      0.03512
1996     32     1964      0.02867
1996     33     1963      0.02373
1996     34     1962      0.01937
1996     35     1961      0.01559
1996     36     1960      0.01268
1996     37     1959      0.01026
1996     38     1958      0.00799
1996     39     1957      0.00588
1996     40     1956      0.00435
1996     41     1955      0.00311
1996     42     1954      0.00207
1996     43     1953      0.00134
1996     44     1952      0.00077
1996     45     1951      0.00040
1996     46     1950      0.00017
1996     47     1949      0.00006
1996     48     1948      0.00001
1996     49     1947      0.00000
1996     50     1946      0.00001
1996     51     1945      0.00000
1996     52     1944      0.00000
1996     53     1943      0.00000
1996     54     1942      0.00000
1996     55+    1941-     0.00000
1997     12-    1985+     0.00000
1997     13     1984      0.00000
1997     14     1983      0.00011
1997     15     1982      0.00150
1997     16     1981      0.00826
1997     17     1980      0.02495
1997     18     1979      0.05502
1997     19     1978      0.09054
1997     20     1977      0.11487
1997     21     1976      0.12146
1997     22     1975      0.11635
1997     23     1974      0.10659
1997     24     1973      0.09458
1997     25     1972      0.08280
1997     26     1971      0.07330
1997     27     1970      0.06470
1997     28     1969      0.05653
1997     29     1968      0.04839
1997     30     1967      0.04137
1997     31     1966      0.03511
1997     32     1965      0.02866
1997     33     1964      0.02327
1997     34     1963      0.01894
1997     35     1962      0.01600
1997     36     1961      0.01295
1997     37     1960      0.01002
1997     38     1959      0.00786
1997     39     1958      0.00613
1997     40     1957      0.00447
1997     41     1956      0.00294
1997     42     1955      0.00202
1997     43     1954      0.00128
1997     44     1953      0.00077
1997     45     1952      0.00036
1997     46     1951      0.00013
1997     47     1950      0.00008
1997     48     1949      0.00004
1997     49     1948      0.00001
1997     50     1947      0.00000
1997     51     1946      0.00000
1997     52     1945      0.00000
1997     53     1944      0.00000
1997     54     1943      0.00000
1997     55+    1942-     0.00000
1998     12-    1986+     0.00000
1998     13     1985      0.00000
1998     14     1984      0.00010
1998     15     1983      0.00134
1998     16     1982      0.00738
1998     17     1981      0.02250
1998     18     1980      0.04892
1998     19     1979      0.08164
1998     20     1978      0.10736
1998     21     1977      0.11481
1998     22     1976      0.10954
1998     23     1975      0.10217
1998     24     1974      0.09179
1998     25     1973      0.08008
1998     26     1972      0.07059
1998     27     1971      0.06190
1998     28     1970      0.05399
1998     29     1969      0.04755
1998     30     1968      0.04043
1998     31     1967      0.03395
1998     32     1966      0.02831
1998     33     1965      0.02352
1998     34     1964      0.01911
1998     35     1963      0.01534
1998     36     1962      0.01252
1998     37     1961      0.00971
1998     38     1960      0.00755
1998     39     1959      0.00614
1998     40     1958      0.00463
1998     41     1957      0.00314
1998     42     1956      0.00213
1998     43     1955      0.00133
1998     44     1954      0.00076
1998     45     1953      0.00041
1998     46     1952      0.00018
1998     47     1951      0.00008
1998     48     1950      0.00003
1998     49     1949      0.00001
1998     50     1948      0.00001
1998     51     1947      0.00000
1998     52     1946      0.00000
1998     53     1945      0.00000
1998     54     1944      0.00000
1998     55+    1943-     0.00000
1999     12-    1987+     0.00000
1999     13     1986      0.00000
1999     14     1985      0.00009
1999     15     1984      0.00110
1999     16     1983      0.00590
1999     17     1982      0.01804
1999     18     1981      0.04101
1999     19     1980      0.07054
1999     20     1979      0.09416
1999     21     1978      0.10469
1999     22     1977      0.10256
1999     23     1976      0.09414
1999     24     1975      0.08707
1999     25     1974      0.07874
1999     26     1973      0.06814
1999     27     1972      0.05923
1999     28     1971      0.05242
1999     29     1970      0.04537
1999     30     1969      0.03930
1999     31     1968      0.03323
1999     32     1967      0.02781
1999     33     1966      0.02276
1999     34     1965      0.01859
1999     35     1964      0.01533
1999     36     1963      0.01215
1999     37     1962      0.00966
1999     38     1961      0.00736
1999     39     1960      0.00565
1999     40     1959      0.00433
1999     41     1958      0.00320
1999     42     1957      0.00209
1999     43     1956      0.00132
1999     44     1955      0.00080
1999     45     1954      0.00034
1999     46     1953      0.00015
1999     47     1952      0.00006
1999     48     1951      0.00002
1999     49     1950      0.00001
1999     50     1949      0.00001
1999     51     1948      0.00000
1999     52     1947      0.00000
1999     53     1946      0.00000
1999     54     1945      0.00000
1999     55+    1944-     0.00000
2000     12-    1988+     0.00000
2000     13     1987      0.00000
2000     14     1986      0.00007
2000     15     1985      0.00094
2000     16     1984      0.00525
2000     17     1983      0.01649
2000     18     1982      0.03766
2000     19     1981      0.06486
2000     20     1980      0.08890
2000     21     1979      0.10159
2000     22     1978      0.10149
2000     23     1977      0.09598
2000     24     1976      0.08715
2000     25     1975      0.07859
2000     26     1974      0.06974
2000     27     1973      0.06066
2000     28     1972      0.05304
2000     29     1971      0.04618
2000     30     1970      0.03997
2000     31     1969      0.03416
2000     32     1968      0.02836
2000     33     1967      0.02345
2000     34     1966      0.01895
2000     35     1965      0.01507
2000     36     1964      0.01230
2000     37     1963      0.00971
2000     38     1962      0.00748
2000     39     1961      0.00569
2000     40     1960      0.00415
2000     41     1959      0.00298
2000     42     1958      0.00207
2000     43     1957      0.00133
2000     44     1956      0.00076
2000     45     1955      0.00039
2000     46     1954      0.00018
2000     47     1953      0.00006
2000     48     1952      0.00001
2000     49     1951      0.00001
2000     50     1950      0.00000
2000     51     1949      0.00000
2000     52     1948      0.00000
2000     53     1947      0.00001
2000     54     1946      0.00000
2000     55+    1945-     0.00000
2001     12-    1989+     0.00000
2001     13     1988      0.00000
2001     14     1987      0.00008
2001     15     1986      0.00101
2001     16     1985      0.00501
2001     17     1984      0.01473
2001     18     1983      0.03362
2001     19     1982      0.05852
2001     20     1981      0.08026
2001     21     1980      0.09299
2001     22     1979      0.09594
2001     23     1978      0.09469
2001     24     1977      0.08730
2001     25     1976      0.07726
2001     26     1975      0.07106
2001     27     1974      0.06238
2001     28     1973      0.05313
2001     29     1972      0.04690
2001     30     1971      0.04042
2001     31     1970      0.03473
2001     32     1969      0.02982
2001     33     1968      0.02483
2001     34     1967      0.02012
2001     35     1966      0.01587
2001     36     1965      0.01286
2001     37     1964      0.01015
2001     38     1963      0.00761
2001     39     1962      0.00569
2001     40     1961      0.00413
2001     41     1960      0.00301
2001     42     1959      0.00211
2001     43     1958      0.00129
2001     44     1957      0.00071
2001     45     1956      0.00034
2001     46     1955      0.00018
2001     47     1954      0.00009
2001     48     1953      0.00004
2001     49     1952      0.00001
2001     50     1951      0.00000
2001     51     1950      0.00000
2001     52     1949      0.00000
2001     53     1948      0.00000
2001     54     1947      0.00000
2001     55+    1946-     0.00001
2002     12-    1990+     0.00000
2002     13     1989      0.00000
2002     14     1988      0.00009
2002     15     1987      0.00102
2002     16     1986      0.00500
2002     17     1985      0.01474
2002     18     1984      0.03302
2002     19     1983      0.05662
2002     20     1982      0.07863
2002     21     1981      0.09186
2002     22     1980      0.09509
2002     23     1979      0.09393
2002     24     1978      0.09025
2002     25     1977      0.08316
2002     26     1976      0.07386
2002     27     1975      0.06640
2002     28     1974      0.05868
2002     29     1973      0.05055
2002     30     1972      0.04438
2002     31     1971      0.03832
2002     32     1970      0.03196
2002     33     1969      0.02651
2002     34     1968      0.02171
2002     35     1967      0.01759
2002     36     1966      0.01389
2002     37     1965      0.01076
2002     38     1964      0.00826
2002     39     1963      0.00623
2002     40     1962      0.00459
2002     41     1961      0.00309
2002     42     1960      0.00202
2002     43     1959      0.00128
2002     44     1958      0.00073
2002     45     1957      0.00033
2002     46     1956      0.00016
2002     47     1955      0.00008
2002     48     1954      0.00002
2002     49     1953      0.00001
2002     50     1952      0.00001
2002     51     1951      0.00000
2002     52     1950      0.00000
2002     53     1949      0.00000
2002     54     1948      0.00000
2002     55+    1947-     0.00000
2003     12-    1991+     0.00000
2003     13     1990      0.00000
2003     14     1989      0.00009
2003     15     1988      0.00103
2003     16     1987      0.00514
2003     17     1986      0.01454
2003     18     1985      0.03147
2003     19     1984      0.05481
2003     20     1983      0.07747
2003     21     1982      0.09233
2003     22     1981      0.09588
2003     23     1980      0.09486
2003     24     1979      0.09222
2003     25     1978      0.08737
2003     26     1977      0.07983
2003     27     1976      0.06999
2003     28     1975      0.06197
2003     29     1974      0.05520
2003     30     1973      0.04880
2003     31     1972      0.04205
2003     32     1971      0.03485
2003     33     1970      0.02905
2003     34     1969      0.02418
2003     35     1968      0.01948
2003     36     1967      0.01553
2003     37     1966      0.01212
2003     38     1965      0.00910
2003     39     1964      0.00669
2003     40     1963      0.00490
2003     41     1962      0.00339
2003     42     1961      0.00223
2003     43     1960      0.00136
2003     44     1959      0.00076
2003     45     1958      0.00039
2003     46     1957      0.00018
2003     47     1956      0.00007
2003     48     1955      0.00002
2003     49     1954      0.00001
2003     50     1953      0.00000
2003     51     1952      0.00000
2003     52     1951      0.00000
2003     53     1950      0.00000
2003     54     1949      0.00000
2003     55+    1948-     0.00001
2004     12-    1992+     0.00000
2004     13     1991      0.00000
2004     14     1990      0.00010
2004     15     1989      0.00111
2004     16     1988      0.00535
2004     17     1987      0.01520
2004     18     1986      0.03261
2004     19     1985      0.05466
2004     20     1984      0.07604
2004     21     1983      0.09141
2004     22     1982      0.09820
2004     23     1981      0.09746
2004     24     1980      0.09377
2004     25     1979      0.08983
2004     26     1978      0.08378
2004     27     1977      0.07524
2004     28     1976      0.06592
2004     29     1975      0.05765
2004     30     1974      0.05127
2004     31     1973      0.04485
2004     32     1972      0.03796
2004     33     1971      0.03140
2004     34     1970      0.02618
2004     35     1969      0.02193
2004     36     1968      0.01733
2004     37     1967      0.01349
2004     38     1966      0.01018
2004     39     1965      0.00735
2004     40     1964      0.00547
2004     41     1963      0.00377
2004     42     1962      0.00238
2004     43     1961      0.00148
2004     44     1960      0.00082
2004     45     1959      0.00040
2004     46     1958      0.00019
2004     47     1957      0.00009
2004     48     1956      0.00004
2004     49     1955      0.00002
2004     50     1954      0.00001
2004     51     1953      0.00000
2004     52     1952      0.00000
2004     53     1951      0.00000
2004     54     1950      0.00000
2004     55+    1949-     0.00000
2005     12-    1993+     0.00000
2005     13     1992      0.00000
2005     14     1991      0.00009
2005     15     1990      0.00102
2005     16     1989      0.00503
2005     17     1988      0.01448
2005     18     1987      0.03133
2005     19     1986      0.05220
2005     20     1985      0.07133
2005     21     1984      0.08447
2005     22     1983      0.09074
2005     23     1982      0.09313
2005     24     1981      0.09190
2005     25     1980      0.08822
2005     26     1979      0.08294
2005     27     1978      0.07619
2005     28     1977      0.06833
2005     29     1976      0.06018
2005     30     1975      0.05306
2005     31     1974      0.04741
2005     32     1973      0.04077
2005     33     1972      0.03401
2005     34     1971      0.02833
2005     35     1970      0.02300
2005     36     1969      0.01871
2005     37     1968      0.01449
2005     38     1967      0.01108
2005     39     1966      0.00826
2005     40     1965      0.00583
2005     41     1964      0.00407
2005     42     1963      0.00258
2005     43     1962      0.00161
2005     44     1961      0.00093
2005     45     1960      0.00041
2005     46     1959      0.00020
2005     47     1958      0.00010
2005     48     1957      0.00004
2005     49     1956      0.00002
2005     50     1955      0.00001
2005     51     1954      0.00000
2005     52     1953      0.00000
2005     53     1952      0.00000
2005     54     1951      0.00000
2005     55+    1950-     0.00000
2006     12-    1994+     0.00000
2006     13     1993      0.00000
2006     14     1992      0.00010
2006     15     1991      0.00112
2006     16     1990      0.00517
2006     17     1989      0.01413
2006     18     1988      0.03104
2006     19     1987      0.05373
2006     20     1986      0.07331
2006     21     1985      0.08622
2006     22     1984      0.09324
2006     23     1983      0.09658
2006     24     1982      0.09758
2006     25     1981      0.09514
2006     26     1980      0.08966
2006     27     1979      0.08288
2006     28     1978      0.07659
2006     29     1977      0.06887
2006     30     1976      0.06019
2006     31     1975      0.05280
2006     32     1974      0.04567
2006     33     1973      0.03887
2006     34     1972      0.03255
2006     35     1971      0.02667
2006     36     1970      0.02184
2006     37     1969      0.01709
2006     38     1968      0.01240
2006     39     1967      0.00925
2006     40     1966      0.00657
2006     41     1965      0.00430
2006     42     1964      0.00292
2006     43     1963      0.00178
2006     44     1962      0.00099
2006     45     1961      0.00048
2006     46     1960      0.00021
2006     47     1959      0.00009
2006     48     1958      0.00003
2006     49     1957      0.00002
2006     50     1956      0.00001
2006     51     1955      0.00000
2006     52     1954      0.00001
2006     53     1953      0.00001
2006     54     1952      0.00000
2006     55+    1951-     0.00000
2007     12-    1995+     0.00000
2007     13     1994      0.00000
2007     14     1993      0.00010
2007     15     1992      0.00113
2007     16     1991      0.00557
2007     17     1990      0.01528
2007     18     1989      0.03196
2007     19     1988      0.05426
