Hungary, Live births by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 08/03/2022
Year  ARDY   Cohort       Total
1974    52    1922         0.00
1974    53    1921         0.00
1974    54    1920         0.00
1974    55+   1919-        0.00
1975    12-   1963+        2.00
1975    13    1962         7.00
1975    14    1961        83.00
1975    15    1960       359.00
1975    16    1959      1111.00
1975    17    1958      2926.00
1975    18    1957      5864.00
1975    19    1956     10876.00
1975    20    1955     15096.00
1975    21    1954     18054.00
1975    22    1953     17170.00
1975    23    1952     15960.00
1975    24    1951     15635.00
1975    25    1950     14766.00
1975    26    1949     13143.00
1975    27    1948     11571.00
1975    28    1947      9696.00
1975    29    1946      7459.00
1975    30    1945      6363.00
1975    31    1944      6112.00
1975    32    1943      4815.00
1975    33    1942      4130.00
1975    34    1941      3156.00
1975    35    1940      2512.00
1975    36    1939      1941.00
1975    37    1938      1517.00
1975    38    1937      1147.00
1975    39    1936       852.00
1975    40    1935       659.00
1975    41    1934       501.00
1975    42    1933       317.00
1975    43    1932       211.00
1975    44    1931       102.00
1975    45    1930        85.00
1975    46    1929        27.00
1975    47    1928         6.00
1975    48    1927         4.00
1975    49    1926         3.00
1975    50    1925         0.00
1975    51    1924         0.00
1975    52    1923         2.00
1975    53    1922         0.00
1975    54    1921         0.00
1975    55+   1920-        0.00
1976    12-   1964+        1.00
1976    13    1963         8.00
1976    14    1962        60.00
1976    15    1961       322.00
1976    16    1960      1195.00
1976    17    1959      3075.00
1976    18    1958      5898.00
1976    19    1957     10012.00
1976    20    1956     14183.00
1976    21    1955     17057.00
1976    22    1954     18509.00
1976    23    1953     16698.00
1976    24    1952     14359.00
1976    25    1951     13656.00
1976    26    1950     12277.00
1976    27    1949     10567.00
1976    28    1948      9199.00
1976    29    1947      7703.00
1976    30    1946      5827.00
1976    31    1945      4742.00
1976    32    1944      4544.00
1976    33    1943      3591.00
1976    34    1942      2914.00
1976    35    1941      2216.00
1976    36    1940      1791.00
1976    37    1939      1353.00
1976    38    1938      1075.00
1976    39    1937       822.00
1976    40    1936       618.00
1976    41    1935       412.00
1976    42    1934       302.00
1976    43    1933       191.00
1976    44    1932       112.00
1976    45    1931        62.00
1976    46    1930        31.00
1976    47    1929        11.00
1976    48    1928         6.00
1976    49    1927         0.00
1976    50    1926         1.00
1976    51    1925         1.00
1976    52    1924         1.00
1976    53    1923         1.00
1976    54    1922         2.00
1976    55+   1921-        0.00
1977    12-   1965+        0.00
1977    13    1964         7.00
1977    14    1963        71.00
1977    15    1962       318.00
1977    16    1961      1185.00
1977    17    1960      3055.00
1977    18    1959      5830.00
1977    19    1958      9103.00
1977    20    1957     12313.00
1977    21    1956     15392.00
1977    22    1955     17102.00
1977    23    1954     17493.00
1977    24    1953     15266.00
1977    25    1952     12728.00
1977    26    1951     11795.00
1977    27    1950     10444.00
1977    28    1949      8686.00
1977    29    1948      7384.00
1977    30    1947      6148.00
1977    31    1946      4594.00
1977    32    1945      3775.00
1977    33    1944      3512.00
1977    34    1943      2700.00
1977    35    1942      2218.00
1977    36    1941      1674.00
1977    37    1940      1365.00
1977    38    1939       927.00
1977    39    1938       766.00
1977    40    1937       548.00
1977    41    1936       410.00
1977    42    1935       321.00
1977    43    1934       192.00
1977    44    1933       130.00
1977    45    1932        66.00
1977    46    1931        31.00
1977    47    1930        18.00
1977    48    1929         3.00
1977    49    1928         2.00
1977    50    1927         0.00
1977    51    1926         2.00
1977    52    1925         0.00
1977    53    1924         0.00
1977    54    1923         0.00
1977    55+   1922-        0.00
1978    12-   1966+        0.00
1978    13    1965        20.00
1978    14    1964        61.00
1978    15    1963       368.00
1978    16    1962      1144.00
1978    17    1961      2914.00
1978    18    1960      5740.00
1978    19    1959      8760.00
1978    20    1958     11460.00
1978    21    1957     13499.00
1978    22    1956     15512.00
1978    23    1955     16255.00
1978    24    1954     15897.00
1978    25    1953     13535.00
1978    26    1952     10942.00
1978    27    1951      9508.00
1978    28    1950      8300.00
1978    29    1949      6824.00
1978    30    1948      5805.00
1978    31    1947      4787.00
1978    32    1946      3591.00
1978    33    1945      2785.00
1978    34    1944      2622.00
1978    35    1943      1953.00
1978    36    1942      1534.00
1978    37    1941      1203.00
1978    38    1940       951.00
1978    39    1939       691.00
1978    40    1938       514.00
1978    41    1937       356.00
1978    42    1936       271.00
1978    43    1935       179.00
1978    44    1934        91.00
1978    45    1933        42.00
1978    46    1932        26.00
1978    47    1931         9.00
1978    48    1930         7.00
1978    49    1929         1.00
1978    50    1928         0.00
1978    51    1927         2.00
1978    52    1926         0.00
1978    53    1925         1.00
1978    54    1924         0.00
1978    55+   1923-        0.00
1979    12-   1967+        0.00
1979    13    1966        17.00
1979    14    1965        72.00
1979    15    1964       352.00
1979    16    1963      1154.00
1979    17    1962      2725.00
1979    18    1961      5481.00
1979    19    1960      8640.00
1979    20    1959     11048.00
1979    21    1958     12512.00
1979    22    1957     13284.00
1979    23    1956     14745.00
1979    24    1955     14903.00
1979    25    1954     14311.00
1979    26    1953     11861.00
1979    27    1952      9039.00
1979    28    1951      7854.00
1979    29    1950      6836.00
1979    30    1949      5472.00
1979    31    1948      4462.00
1979    32    1947      3477.00
1979    33    1946      2635.00
1979    34    1945      2059.00
1979    35    1944      1918.00
1979    36    1943      1469.00
1979    37    1942      1152.00
1979    38    1941       839.00
1979    39    1940       674.00
1979    40    1939       436.00
1979    41    1938       362.00
1979    42    1937       223.00
1979    43    1936       145.00
1979    44    1935        99.00
1979    45    1934        63.00
1979    46    1933        22.00
1979    47    1932        15.00
1979    48    1931         5.00
1979    49    1930         3.00
1979    50    1929         0.00
1979    51    1928         0.00
1979    52    1927         0.00
1979    53    1926         0.00
1979    54    1925         0.00
1979    55+   1924-        0.00
1980    12-   1968+        0.00
1980    13    1967         9.00
1980    14    1966       119.00
1980    15    1965       343.00
1980    16    1964      1141.00
1980    17    1963      2710.00
1980    18    1962      4843.00
1980    19    1961      7752.00
1980    20    1960     10066.00
1980    21    1959     11336.00
1980    22    1958     12098.00
1980    23    1957     12369.00
1980    24    1956     13254.00
1980    25    1955     12815.00
1980    26    1954     12011.00
1980    27    1953      9574.00
1980    28    1952      7333.00
1980    29    1951      6412.00
1980    30    1950      5314.00
1980    31    1949      4238.00
1980    32    1948      3475.00
1980    33    1947      2752.00
1980    34    1946      1978.00
1980    35    1945      1581.00
1980    36    1944      1425.00
1980    37    1943      1038.00
1980    38    1942       800.00
1980    39    1941       581.00
1980    40    1940       470.00
1980    41    1939       310.00
1980    42    1938       229.00
1980    43    1937       141.00
1980    44    1936        72.00
1980    45    1935        45.00
1980    46    1934        16.00
1980    47    1933        13.00
1980    48    1932         6.00
1980    49    1931         1.00
1980    50    1930         2.00
1980    51    1929         0.00
1980    52    1928         0.00
1980    53    1927         0.00
1980    54    1926         1.00
1980    55+   1925-        0.00
1981    12-   1969+        0.00
1981    13    1968         9.00
1981    14    1967        78.00
1981    15    1966       346.00
1981    16    1965      1044.00
1981    17    1964      2524.00
1981    18    1963      4473.00
1981    19    1962      6827.00
1981    20    1961      9212.00
1981    21    1960     10615.00
1981    22    1959     11398.00
1981    23    1958     11640.00
1981    24    1957     11515.00
1981    25    1956     11903.00
1981    26    1955     11643.00
1981    27    1954     10436.00
1981    28    1953      8405.00
1981    29    1952      6282.00
1981    30    1951      5274.00
1981    31    1950      4337.00
1981    32    1949      3553.00
1981    33    1948      2871.00
1981    34    1947      2070.00
1981    35    1946      1566.00
1981    36    1945      1143.00
1981    37    1944      1059.00
1981    38    1943       774.00
1981    39    1942       630.00
1981    40    1941       438.00
1981    41    1940       310.00
1981    42    1939       213.00
1981    43    1938       149.00
1981    44    1937        79.00
1981    45    1936        41.00
1981    46    1935        26.00
1981    47    1934         3.00
1981    48    1933         3.00
1981    49    1932         0.00
1981    50    1931         0.00
1981    51    1930         0.00
1981    52    1929         0.00
1981    53    1928         1.00
1981    54    1927         0.00
1981    55+   1926-        0.00
1982    12-   1970+        0.00
1982    13    1969         8.00
1982    14    1968        84.00
1982    15    1967       372.00
1982    16    1966      1029.00
1982    17    1965      2368.00
1982    18    1964      4306.00
1982    19    1963      6668.00
1982    20    1962      8181.00
1982    21    1961      9634.00
1982    22    1960     10542.00
1982    23    1959     10635.00
1982    24    1958     10592.00
1982    25    1957     10116.00
1982    26    1956     10337.00
1982    27    1955      9600.00
1982    28    1954      8709.00
1982    29    1953      6774.00
1982    30    1952      4982.00
1982    31    1951      4178.00
1982    32    1950      3293.00
1982    33    1949      2704.00
1982    34    1948      2183.00
1982    35    1947      1738.00
1982    36    1946      1126.00
1982    37    1945       915.00
1982    38    1944       731.00
1982    39    1943       575.00
1982    40    1942       426.00
1982    41    1941       277.00
1982    42    1940       196.00
1982    43    1939       129.00
1982    44    1938        75.00
1982    45    1937        44.00
1982    46    1936        22.00
1982    47    1935         6.00
1982    48    1934         1.00
1982    49    1933         1.00
1982    50    1932         0.00
1982    51    1931         1.00
1982    52    1930         1.00
1982    53    1929         0.00
1982    54    1928         0.00
1982    55+   1927-        0.00
1983    12-   1971+        0.00
1983    13    1970         9.00
1983    14    1969        74.00
1983    15    1968       394.00
1983    16    1967      1094.00
1983    17    1966      2242.00
1983    18    1965      3992.00
1983    19    1964      6138.00
1983    20    1963      7843.00
1983    21    1962      8690.00
1983    22    1961      9763.00
1983    23    1960     10092.00
1983    24    1959     10022.00
1983    25    1958      9639.00
1983    26    1957      9136.00
1983    27    1956      9005.00
1983    28    1955      8109.00
1983    29    1954      7101.00
1983    30    1953      5609.00
1983    31    1952      3983.00
1983    32    1951      3291.00
1983    33    1950      2724.00
1983    34    1949      2142.00
1983    35    1948      1668.00
1983    36    1947      1266.00
1983    37    1946       875.00
1983    38    1945       647.00
1983    39    1944       567.00
1983    40    1943       394.00
1983    41    1942       282.00
1983    42    1941       207.00
1983    43    1940       127.00
1983    44    1939        74.00
1983    45    1938        35.00
1983    46    1937        17.00
1983    47    1936         2.00
1983    48    1935         5.00
1983    49    1934         0.00
1983    50    1933         0.00
1983    51    1932         0.00
1983    52    1931         0.00
1983    53    1930         0.00
1983    54    1929         0.00
1983    55+   1928-        0.00
1984    12-   1972+        0.00
1984    13    1971        11.00
1984    14    1970        89.00
1984    15    1969       371.00
1984    16    1968      1231.00
1984    17    1967      2457.00
1984    18    1966      4010.00
1984    19    1965      6009.00
1984    20    1964      7742.00
1984    21    1963      8835.00
1984    22    1962      9173.00
1984    23    1961      9737.00
1984    24    1960      9882.00
1984    25    1959      9348.00
1984    26    1958      8759.00
1984    27    1957      7907.00
1984    28    1956      7696.00
1984    29    1955      6738.00
1984    30    1954      6104.00
1984    31    1953      4557.00
1984    32    1952      3427.00
1984    33    1951      2722.00
1984    34    1950      2235.00
1984    35    1949      1774.00
1984    36    1948      1317.00
1984    37    1947       965.00
1984    38    1946       680.00
1984    39    1945       478.00
1984    40    1944       402.00
1984    41    1943       279.00
1984    42    1942       185.00
1984    43    1941       117.00
1984    44    1940        70.00
1984    45    1939        27.00
1984    46    1938        13.00
1984    47    1937         7.00
1984    48    1936         3.00
1984    49    1935         2.00
1984    50    1934         0.00
1984    51    1933         0.00
1984    52    1932         0.00
1984    53    1931         0.00
1984    54    1930         0.00
1984    55+   1929-        0.00
1985    12-   1973+        2.00
1985    13    1972        10.00
1985    14    1971        87.00
1985    15    1970       394.00
1985    16    1969      1193.00
1985    17    1968      2495.00
1985    18    1967      4315.00
1985    19    1966      5965.00
1985    20    1965      7658.00
1985    21    1964      9111.00
1985    22    1963      9726.00
1985    23    1962      9688.00
1985    24    1961     10139.00
1985    25    1960      9818.00
1985    26    1959      8948.00
1985    27    1958      8253.00
1985    28    1957      7369.00
1985    29    1956      6811.00
1985    30    1955      6199.00
1985    31    1954      5314.00
1985    32    1953      3988.00
1985    33    1952      3076.00
1985    34    1951      2486.00
1985    35    1950      1993.00
1985    36    1949      1518.00
1985    37    1948      1148.00
1985    38    1947       825.00
1985    39    1946       528.00
1985    40    1945       368.00
1985    41    1944       334.00
1985    42    1943       189.00
1985    43    1942       118.00
1985    44    1941        81.00
1985    45    1940        29.00
1985    46    1939        19.00
1985    47    1938         4.00
1985    48    1937         1.00
1985    49    1936         0.00
1985    50    1935         0.00
1985    51    1934         0.00
1985    52    1933         0.00
1985    53    1932         0.00
1985    54    1931         0.00
1985    55+   1930-        0.00
1986    12-   1974+        0.00
1986    13    1973        11.00
1986    14    1972        77.00
1986    15    1971       372.00
1986    16    1970      1012.00
1986    17    1969      2212.00
1986    18    1968      4035.00
1986    19    1967      6156.00
1986    20    1966      7687.00
1986    21    1965      8806.00
1986    22    1964      9263.00
1986    23    1963      9514.00
1986    24    1962      9363.00
1986    25    1961      9594.00
1986    26    1960      8908.00
1986    27    1959      8109.00
1986    28    1958      7258.00
1986    29    1957      6358.00
1986    30    1956      5977.00
1986    31    1955      5364.00
1986    32    1954      4490.00
1986    33    1953      3356.00
1986    34    1952      2511.00
1986    35    1951      2042.00
1986    36    1950      1620.00
1986    37    1949      1327.00
1986    38    1948       948.00
1986    39    1947       654.00
1986    40    1946       410.00
1986    41    1945       300.00
1986    42    1944       204.00
1986    43    1943       123.00
1986    44    1942        77.00
1986    45    1941        35.00
1986    46    1940        18.00
1986    47    1939        10.00
1986    48    1938         2.00
1986    49    1937         1.00
1986    50    1936         0.00
1986    51    1935         0.00
1986    52    1934         0.00
1986    53    1933         0.00
1986    54    1932         0.00
1986    55+   1931-        0.00
1987    12-   1975+        0.00
1987    13    1974        12.00
1987    14    1973        68.00
1987    15    1972       336.00
1987    16    1971       976.00
1987    17    1970      2068.00
1987    18    1969      3823.00
1987    19    1968      6069.00
1987    20    1967      7716.00
1987    21    1966      8745.00
1987    22    1965      9289.00
1987    23    1964      9629.00
1987    24    1963      9501.00
1987    25    1962      8866.00
1987    26    1961      8504.00
1987    27    1960      7792.00
1987    28    1959      6969.00
1987    29    1958      6089.00
1987    30    1957      5275.00
1987    31    1956      4965.00
1987    32    1955      4395.00
1987    33    1954      3800.00
1987    34    1953      2853.00
1987    35    1952      2119.00
1987    36    1951      1626.00
1987    37    1950      1320.00
1987    38    1949      1021.00
1987    39    1948       728.00
1987    40    1947       511.00
1987    41    1946       299.00
1987    42    1945       220.00
1987    43    1944       131.00
1987    44    1943        68.00
1987    45    1942        31.00
1987    46    1941        16.00
1987    47    1940         7.00
1987    48    1939         1.00
1987    49    1938         2.00
1987    50    1937         0.00
1987    51    1936         0.00
1987    52    1935         0.00
1987    53    1934         0.00
1987    54    1933         0.00
1987    55+   1932-        0.00
1988    12-   1976+        0.00
1988    13    1975        11.00
1988    14    1974       100.00
1988    15    1973       297.00
1988    16    1972       906.00
1988    17    1971      1967.00
1988    18    1970      3404.00
1988    19    1969      5724.00
1988    20    1968      8030.00
1988    21    1967      9086.00
1988    22    1966      9478.00
1988    23    1965      9608.00
1988    24    1964      9464.00
1988    25    1963      8893.00
1988    26    1962      8181.00
1988    27    1961      7707.00
1988    28    1960      6954.00
1988    29    1959      5810.00
1988    30    1958      5187.00
1988    31    1957      4466.00
1988    32    1956      4122.00
1988    33    1955      3552.00
1988    34    1954      2983.00
1988    35    1953      2318.00
1988    36    1952      1631.00
1988    37    1951      1337.00
1988    38    1950       994.00
1988    39    1949       759.00
1988    40    1948       526.00
1988    41    1947       339.00
1988    42    1946       182.00
1988    43    1945       133.00
1988    44    1944        78.00
1988    45    1943        39.00
1988    46    1942        21.00
1988    47    1941         6.00
1988    48    1940         3.00
1988    49    1939         0.00
1988    50    1938         0.00
1988    51    1937         0.00
1988    52    1936         0.00
1988    53    1935         0.00
1988    54    1934         0.00
1988    55+   1933-        0.00
1989    12-   1977+        0.00
1989    13    1976        14.00
1989    14    1975        66.00
1989    15    1974       329.00
1989    16    1973       922.00
1989    17    1972      1817.00
1989    18    1971      3194.00
1989    19    1970      5385.00
1989    20    1969      7567.00
1989    21    1968      9202.00
1989    22    1967     10060.00
1989    23    1966      9827.00
1989    24    1965      9534.00
1989    25    1964      9105.00
1989    26    1963      8328.00
1989    27    1962      7253.00
1989    28    1961      6724.00
1989    29    1960      5864.00
1989    30    1959      4958.00
1989    31    1958      4280.00
1989    32    1957      3581.00
1989    33    1956      3315.00
1989    34    1955      3018.00
1989    35    1954      2547.00
1989    36    1953      1930.00
1989    37    1952      1285.00
1989    38    1951      1012.00
1989    39    1950       774.00
1989    40    1949       545.00
1989    41    1948       394.00
1989    42    1947       225.00
1989    43    1946       135.00
1989    44    1945        64.00
1989    45    1944        31.00
1989    46    1943        13.00
1989    47    1942         4.00
1989    48    1941         0.00
1989    49    1940         2.00
1989    50    1939         0.00
1989    51    1938         0.00
1989    52    1937         0.00
1989    53    1936         0.00
1989    54    1935         0.00
1989    55+   1934-        0.00
1990    12-   1978+        1.00
1990    13    1977        13.00
1990    14    1976       107.00
1990    15    1975       342.00
1990    16    1974      1043.00
1990    17    1973      1889.00
1990    18    1972      3277.00
1990    19    1971      5417.00
1990    20    1970      7749.00
1990    21    1969      9354.00
1990    22    1968     10422.00
1990    23    1967     10729.00
1990    24    1966      9993.00
1990    25    1965      9285.00
1990    26    1964      8433.00
1990    27    1963      7472.00
1990    28    1962      6269.00
1990    29    1961      5653.00
1990    30    1960      5020.00
1990    31    1959      4207.00
1990    32    1958      3671.00
1990    33    1957      3090.00
1990    34    1956      2834.00
1990    35    1955      2421.00
1990    36    1954      2119.00
1990    37    1953      1529.00
1990    38    1952      1047.00
1990    39    1951       815.00
1990    40    1950       567.00
1990    41    1949       405.00
1990    42    1948       231.00
1990    43    1947       144.00
1990    44    1946        69.00
1990    45    1945        37.00
1990    46    1944        15.00
1990    47    1943         6.00
1990    48    1942         4.00
1990    49    1941         0.00
1990    50    1940         0.00
1990    51    1939         0.00
1990    52    1938         0.00
1990    53    1937         0.00
1990    54    1936         0.00
1990    55+   1935-        0.00
1991    12-   1979+        0.00
1991    13    1978        10.00
1991    14    1977        95.00
1991    15    1976       344.00
1991    16    1975      1064.00
1991    17    1974      2118.00
1991    18    1973      3353.00
1991    19    1972      5335.00
1991    20    1971      7279.00
1991    21    1970      9170.00
1991    22    1969     10214.00
1991    23    1968     11253.00
1991    24    1967     10966.00
1991    25    1966      9677.00
1991    26    1965      8599.00
1991    27    1964      7472.00
1991    28    1963      6439.00
1991    29    1962      5347.00
1991    30    1961      5060.00
1991    31    1960      4215.00
1991    32    1959      3702.00
1991    33    1958      3008.00
1991    34    1957      2703.00
1991    35    1956      2386.00
1991    36    1955      2045.00
1991    37    1954      1622.00
1991    38    1953      1221.00
1991    39    1952       889.00
1991    40    1951       638.00
1991    41    1950       391.00
1991    42    1949       266.00
1991    43    1948       175.00
1991    44    1947        92.00
1991    45    1946        36.00
1991    46    1945        11.00
1991    47    1944        11.00
1991    48    1943         1.00
1991    49    1942         0.00
1991    50    1941         0.00
1991    51    1940         0.00
1991    52    1939         0.00
1991    53    1938         0.00
1991    54    1937         0.00
1991    55+   1936-        0.00
1992    12-   1980+        0.00
1992    13    1979        14.00
1992    14    1978        92.00
1992    15    1977       327.00
1992    16    1976       957.00
1992    17    1975      1935.00
1992    18    1974      3450.00
1992    19    1973      5179.00
1992    20    1972      6974.00
1992    21    1971      8490.00
1992    22    1970      9519.00
1992    23    1969     10184.00
1992    24    1968     10562.00
1992    25    1967     10037.00
1992    26    1966      8459.00
1992    27    1965      7470.00
1992    28    1964      6093.00
1992    29    1963      5386.00
1992    30    1962      4460.00
1992    31    1961      3982.00
1992    32    1960      3380.00
1992    33    1959      2847.00
1992    34    1958      2460.00
1992    35    1957      2141.00
1992    36    1956      1855.00
1992    37    1955      1608.00
1992    38    1954      1326.00
1992    39    1953       946.00
1992    40    1952       593.00
1992    41    1951       385.00
1992    42    1950       288.00
1992    43    1949       182.00
1992    44    1948        80.00
1992    45    1947        36.00
1992    46    1946        16.00
1992    47    1945         8.00
1992    48    1944         2.00
1992    49    1943         0.00
1992    50    1942         1.00
1992    51    1941         0.00
1992    52    1940         0.00
1992    53    1939         0.00
1992    54    1938         0.00
1992    55+   1937-        0.00
1993    12-   1981+        0.00
1993    13    1980        11.00
1993    14    1979        81.00
1993    15    1978       324.00
1993    16    1977       895.00
1993    17    1976      1743.00
1993    18    1975      3309.00
1993    19    1974      5342.00
1993    20    1973      6630.00
1993    21    1972      7617.00
1993    22    1971      8638.00
1993    23    1970      9410.00
1993    24    1969      9481.00
1993    25    1968      9705.00
1993    26    1967      8893.00
1993    27    1966      7416.00
1993    28    1965      6406.00
1993    29    1964      5382.00
1993    30    1963      4513.00
1993    31    1962      3699.00
1993    32    1961      3258.00
1993    33    1960      2800.00
1993    34    1959      2335.00
1993    35    1958      2010.00
1993    36    1957      1712.00
1993    37    1956      1514.00
1993    38    1955      1199.00
1993    39    1954       970.00
1993    40    1953       644.00
1993    41    1952       463.00
1993    42    1951       294.00
1993    43    1950       169.00
1993    44    1949        89.00
1993    45    1948        47.00
1993    46    1947        17.00
1993    47    1946        12.00
1993    48    1945         3.00
1993    49    1944         2.00
1993    50    1943         0.00
1993    51    1942         0.00
1993    52    1941         0.00
1993    53    1940         0.00
1993    54    1939         0.00
1993    55+   1938-        0.00
1994    12-   1982+        0.00
1994    13    1981        10.00
1994    14    1980        86.00
1994    15    1979       318.00
1994    16    1978       890.00
1994    17    1977      1696.00
1994    18    1976      3054.00
1994    19    1975      5153.00
1994    20    1974      6862.00
1994    21    1973      7295.00
1994    22    1972      8104.00
1994    23    1971      8604.00
1994    24    1970      9116.00
1994    25    1969      9392.00
1994    26    1968      9094.00
1994    27    1967      7863.00
1994    28    1966      6568.00
1994    29    1965      5297.00
1994    30    1964      4519.00
1994    31    1963      3793.00
1994    32    1962      3198.00
1994    33    1961      2878.00
1994    34    1960      2453.00
1994    35    1959      2060.00
1994    36    1958      1686.00
1994    37    1957      1458.00
1994    38    1956      1274.00
1994    39    1955       963.00
1994    40    1954       775.00
1994    41    1953       510.00
1994    42    1952       277.00
1994    43    1951       179.00
1994    44    1950        93.00
1994    45    1949        45.00
1994    46    1948        24.00
1994    47    1947         5.00
1994    48    1946         2.00
1994    49    1945         2.00
1994    50    1944         1.00
1994    51    1943         0.00
1994    52    1942         0.00
1994    53    1941         0.00
1994    54    1940         0.00
1994    55+   1939-        1.00
1995    12-   1983+        0.00
1995    13    1982         8.00
1995    14    1981        88.00
1995    15    1980       262.00
1995    16    1979       874.00
1995    17    1978      1605.00
1995    18    1977      2753.00
1995    19    1976      4479.00
1995    20    1975      6488.00
1995    21    1974      7698.00
1995    22    1973      7631.00
1995    23    1972      8155.00
1995    24    1971      8584.00
1995    25    1970      8793.00
1995    26    1969      8747.00
1995    27    1968      8122.00
1995    28    1967      7089.00
1995    29    1966      5497.00
1995    30    1965      4642.00
1995    31    1964      3785.00
1995    32    1963      3164.00
1995    33    1962      2585.00
1995    34    1961      2234.00
1995    35    1960      1969.00
1995    36    1959      1621.00
1995    37    1958      1370.00
1995    38    1957      1079.00
1995    39    1956       859.00
1995    40    1955       667.00
1995    41    1954       535.00
1995    42    1953       314.00
1995    43    1952       193.00
1995    44    1951        85.00
1995    45    1950        51.00
1995    46    1949        15.00
1995    47    1948         5.00
1995    48    1947         3.00
1995    49    1946         5.00
1995    50    1945         0.00
1995    51    1944         0.00
1995    52    1943         0.00
1995    53    1942         0.00
1995    54    1941         0.00
1995    55+   1940-        0.00
1996    12-   1984+        1.00
1996    13    1983         9.00
1996    14    1982        62.00
1996    15    1981       284.00
1996    16    1980       697.00
1996    17    1979      1479.00
1996    18    1978      2574.00
1996    19    1977      3924.00
1996    20    1976      5409.00
1996    21    1975      7045.00
1996    22    1974      7939.00
1996    23    1973      7586.00
1996    24    1972      7877.00
1996    25    1971      7912.00
1996    26    1970      7942.00
1996    27    1969      7440.00
1996    28    1968      6860.00
1996    29    1967      5832.00
1996    30    1966      4688.00
1996    31    1965      3786.00
1996    32    1964      3030.00
1996    33    1963      2485.00
1996    34    1962      2133.00
1996    35    1961      1878.00
1996    36    1960      1552.00
1996    37    1959      1243.00
1996    38    1958       978.00
1996    39    1957       802.00
1996    40    1956       660.00
1996    41    1955       419.00
1996    42    1954       358.00
1996    43    1953       206.00
1996    44    1952       110.00
1996    45    1951        36.00
1996    46    1950        25.00
1996    47    1949         7.00
1996    48    1948         1.00
1996    49    1947         2.00
1996    50    1946         1.00
1996    51    1945         0.00
1996    52    1944         0.00
1996    53    1943         0.00
1996    54    1942         0.00
1996    55+   1941-        0.00
1997    12-   1985+        2.00
1997    13    1984        14.00
1997    14    1983        58.00
1997    15    1982       235.00
1997    16    1981       691.00
1997    17    1980      1311.00
1997    18    1979      2276.00
1997    19    1978      3485.00
1997    20    1977      4722.00
1997    21    1976      6101.00
1997    22    1975      7280.00
1997    23    1974      7910.00
1997    24    1973      7502.00
1997    25    1972      7417.00
1997    26    1971      7316.00
1997    27    1970      7111.00
1997    28    1969      6723.00
1997    29    1968      5940.00
1997    30    1967      4848.00
1997    31    1966      3828.00
1997    32    1965      3087.00
1997    33    1964      2444.00
1997    34    1963      2122.00
1997    35    1962      1756.00
1997    36    1961      1469.00
1997    37    1960      1244.00
1997    38    1959       894.00
1997    39    1958       765.00
1997    40    1957       622.00
1997    41    1956       465.00
1997    42    1955       317.00
1997    43    1954       199.00
1997    44    1953       111.00
1997    45    1952        45.00
1997    46    1951        23.00
1997    47    1950        11.00
1997    48    1949         4.00
1997    49    1948         1.00
1997    50    1947         1.00
1997    51    1946         0.00
1997    52    1945         0.00
1997    53    1944         0.00
1997    54    1943         0.00
1997    55+   1942-        0.00
1998    12-   1986+        0.00
1998    13    1985         9.00
1998    14    1984        51.00
1998    15    1983       204.00
1998    16    1982       547.00
1998    17    1981      1234.00
1998    18    1980      2024.00
1998    19    1979      3181.00
1998    20    1978      4180.00
1998    21    1977      5197.00
1998    22    1976      6413.00
1998    23    1975      7467.00
1998    24    1974      7968.00
1998    25    1973      7259.00
1998    26    1972      7200.00
1998    27    1971      6948.00
1998    28    1970      6629.00
1998    29    1969      5821.00
1998    30    1968      5261.00
1998    31    1967      4220.00
1998    32    1966      3194.00
1998    33    1965      2600.00
1998    34    1964      2092.00
1998    35    1963      1777.00
1998    36    1962      1330.00
1998    37    1961      1154.00
1998    38    1960       956.00
1998    39    1959       750.00
1998    40    1958       577.00
1998    41    1957       414.00
1998    42    1956       285.00
1998    43    1955       181.00
1998    44    1954        92.00
1998    45    1953        41.00
1998    46    1952        27.00
1998    47    1951         9.00
1998    48    1950         4.00
1998    49    1949         3.00
1998    50    1948         0.00
1998    51    1947         0.00
1998    52    1946         0.00
1998    53    1945         1.00
1998    54    1944         0.00
1998    55+   1943-        0.00
1999    12-   1987+        0.00
1999    13    1986         5.00
1999    14    1985        43.00
1999    15    1984       176.00
1999    16    1983       552.00
1999    17    1982      1057.00
1999    18    1981      1825.00
1999    19    1980      2699.00
1999    20    1979      3718.00
1999    21    1978      4622.00
1999    22    1977      5610.00
1999    23    1976      6590.00
1999    24    1975      7688.00
1999    25    1974      7970.00
1999    26    1973      7003.00
1999    27    1972      6827.00
1999    28    1971      6496.00
1999    29    1970      5911.00
1999    30    1969      5246.00
1999    31    1968      4455.00
1999    32    1967      3510.00
1999    33    1966      2841.00
1999    34    1965      2170.00
1999    35    1964      1824.00
1999    36    1963      1448.00
1999    37    1962      1160.00
1999    38    1961       893.00
1999    39    1960       754.00
1999    40    1959       546.00
1999    41    1958       393.00
1999    42    1957       277.00
1999    43    1956       168.00
1999    44    1955        73.00
1999    45    1954        55.00
1999    46    1953        22.00
1999    47    1952        14.00
1999    48    1951         4.00
1999    49    1950         0.00
1999    50    1949         0.00
1999    51    1948         0.00
1999    52    1947         0.00
1999    53    1946         0.00
1999    54    1945         0.00
1999    55+   1944-        0.00
2000    12-   1988+        0.00
2000    13    1987         4.00
