Hungary, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 08/03/2022
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
1983    22    1961      9763.00     5849.00     3237.00      538.00      115.00       24.00
1983    23    1960     10092.00     5266.00     3888.00      699.00      180.00       59.00
1983    24    1959     10022.00     4698.00     4258.00      784.00      199.00       83.00
1983    25    1958      9639.00     4035.00     4344.00      908.00      220.00      132.00
1983    26    1957      9136.00     3271.00     4320.00     1105.00      282.00      158.00
1983    27    1956      9005.00     2669.00     4659.00     1168.00      307.00      202.00
1983    28    1955      8109.00     2120.00     4315.00     1179.00      301.00      194.00
1983    29    1954      7101.00     1703.00     3648.00     1237.00      292.00      221.00
1983    30    1953      5609.00     1160.00     2864.00     1097.00      270.00      218.00
1983    31    1952      3983.00      808.00     1912.00      824.00      249.00      190.00
1983    32    1951      3291.00      653.00     1405.00      750.00      250.00      233.00
1983    33    1950      2724.00      541.00     1093.00      689.00      207.00      194.00
1983    34    1949      2142.00      394.00      793.00      545.00      197.00      213.00
1983    35    1948      1668.00      296.00      596.00      434.00      147.00      195.00
1983    36    1947      1266.00      210.00      421.00      336.00      134.00      165.00
1983    37    1946       875.00      184.00      253.00      206.00      103.00      129.00
1983    38    1945       647.00      107.00      179.00      170.00       63.00      128.00
1983    39    1944       567.00      101.00      136.00      133.00       70.00      127.00
1983    40    1943       394.00       64.00       91.00       87.00       45.00      107.00
1983    41    1942       282.00       39.00       55.00       74.00       43.00       71.00
1983    42    1941       207.00       26.00       35.00       50.00       24.00       72.00
1983    43    1940       127.00       12.00       24.00       29.00       21.00       41.00
1983    44    1939        74.00        9.00       14.00       16.00       14.00       21.00
1983    45    1938        35.00        3.00        1.00        8.00        4.00       19.00
1983    46    1937        17.00        1.00        1.00        5.00        2.00        8.00
1983    47    1936         2.00        1.00        1.00        0.00        0.00        0.00
1983    48    1935         5.00        1.00        0.00        0.00        1.00        3.00
1983    49    1934         0.00        0.00        0.00        0.00        0.00        0.00
1983    50    1933         0.00        0.00        0.00        0.00        0.00        0.00
1983    51    1932         0.00        0.00        0.00        0.00        0.00        0.00
1983    52    1931         0.00        0.00        0.00        0.00        0.00        0.00
1983    53    1930         0.00        0.00        0.00        0.00        0.00        0.00
1983    54    1929         0.00        0.00        0.00        0.00        0.00        0.00
1983    55+   1928-        0.00        0.00        0.00        0.00        0.00        0.00
1984    12-   1972+        0.00        0.00        0.00        0.00        0.00        0.00
1984    13    1971        11.00       11.00        0.00        0.00        0.00        0.00
1984    14    1970        89.00       89.00        0.00        0.00        0.00        0.00
1984    15    1969       371.00      358.00       13.00        0.00        0.00        0.00
1984    16    1968      1231.00     1145.00       83.00        3.00        0.00        0.00
1984    17    1967      2457.00     2201.00      239.00       16.00        1.00        0.00
1984    18    1966      4010.00     3426.00      515.00       65.00        4.00        0.00
1984    19    1965      6009.00     4832.00     1028.00      138.00        9.00        2.00
1984    20    1964      7742.00     5805.00     1643.00      241.00       45.00        8.00
1984    21    1963      8835.00     6077.00     2321.00      360.00       69.00        8.00
1984    22    1962      9173.00     5609.00     2886.00      545.00      101.00       32.00
1984    23    1961      9737.00     5346.00     3586.00      589.00      156.00       60.00
1984    24    1960      9882.00     4792.00     4091.00      729.00      187.00       83.00
1984    25    1959      9348.00     3931.00     4199.00      872.00      228.00      118.00
1984    26    1958      8759.00     3108.00     4339.00      942.00      226.00      144.00
1984    27    1957      7907.00     2389.00     4081.00     1000.00      270.00      167.00
1984    28    1956      7696.00     2074.00     3973.00     1167.00      268.00      214.00
1984    29    1955      6738.00     1616.00     3499.00     1136.00      278.00      209.00
1984    30    1954      6104.00     1375.00     3056.00     1137.00      311.00      225.00
1984    31    1953      4557.00      972.00     2197.00      935.00      262.00      191.00
1984    32    1952      3427.00      702.00     1493.00      758.00      249.00      225.00
1984    33    1951      2722.00      502.00     1099.00      675.00      223.00      223.00
1984    34    1950      2235.00      432.00      852.00      515.00      190.00      246.00
1984    35    1949      1774.00      305.00      611.00      437.00      183.00      238.00
1984    36    1948      1317.00      245.00      412.00      326.00      144.00      190.00
1984    37    1947       965.00      180.00      285.00      234.00      122.00      144.00
1984    38    1946       680.00      131.00      170.00      174.00       98.00      107.00
1984    39    1945       478.00       80.00      123.00      107.00       56.00      112.00
1984    40    1944       402.00       76.00       98.00       90.00       54.00       84.00
1984    41    1943       279.00       49.00       60.00       64.00       38.00       68.00
1984    42    1942       185.00       28.00       28.00       42.00       29.00       58.00
1984    43    1941       117.00       13.00       23.00       26.00       16.00       39.00
1984    44    1940        70.00        5.00        9.00       18.00        8.00       30.00
1984    45    1939        27.00        3.00        5.00        2.00        8.00        9.00
1984    46    1938        13.00        1.00        2.00        2.00        0.00        8.00
1984    47    1937         7.00        1.00        0.00        1.00        0.00        5.00
1984    48    1936         3.00        0.00        0.00        1.00        1.00        1.00
1984    49    1935         2.00        0.00        0.00        0.00        1.00        1.00
1984    50    1934         0.00        0.00        0.00        0.00        0.00        0.00
1984    51    1933         0.00        0.00        0.00        0.00        0.00        0.00
1984    52    1932         0.00        0.00        0.00        0.00        0.00        0.00
1984    53    1931         0.00        0.00        0.00        0.00        0.00        0.00
1984    54    1930         0.00        0.00        0.00        0.00        0.00        0.00
1984    55+   1929-        0.00        0.00        0.00        0.00        0.00        0.00
1985    12-   1973+        2.00        2.00        0.00        0.00        0.00        0.00
1985    13    1972        10.00        9.00        1.00        0.00        0.00        0.00
1985    14    1971        87.00       86.00        1.00        0.00        0.00        0.00
1985    15    1970       394.00      379.00       15.00        0.00        0.00        0.00
1985    16    1969      1193.00     1106.00       84.00        3.00        0.00        0.00
1985    17    1968      2495.00     2192.00      279.00       24.00        0.00        0.00
1985    18    1967      4315.00     3692.00      573.00       47.00        2.00        1.00
1985    19    1966      5965.00     4814.00     1016.00      119.00       15.00        1.00
1985    20    1965      7658.00     5755.00     1614.00      242.00       41.00        6.00
1985    21    1964      9111.00     6261.00     2401.00      377.00       56.00       16.00
1985    22    1963      9726.00     5824.00     3197.00      565.00      109.00       31.00
1985    23    1962      9688.00     5159.00     3610.00      669.00      200.00       50.00
1985    24    1961     10139.00     4742.00     4262.00      839.00      217.00       79.00
1985    25    1960      9818.00     4015.00     4454.00      971.00      239.00      139.00
1985    26    1959      8948.00     3119.00     4410.00      984.00      269.00      166.00
1985    27    1958      8253.00     2419.00     4228.00     1142.00      261.00      203.00
1985    28    1957      7369.00     1825.00     3827.00     1135.00      336.00      246.00
1985    29    1956      6811.00     1591.00     3484.00     1193.00      316.00      227.00
1985    30    1955      6199.00     1307.00     3042.00     1267.00      316.00      267.00
1985    31    1954      5314.00     1093.00     2490.00     1157.00      337.00      237.00
1985    32    1953      3988.00      776.00     1740.00      945.00      300.00      227.00
1985    33    1952      3076.00      574.00     1198.00      810.00      248.00      246.00
1985    34    1951      2486.00      418.00      905.00      697.00      240.00      226.00
1985    35    1950      1993.00      347.00      694.00      526.00      212.00      214.00
1985    36    1949      1518.00      232.00      470.00      428.00      160.00      228.00
1985    37    1948      1148.00      194.00      339.00      315.00      128.00      172.00
1985    38    1947       825.00      152.00      219.00      211.00      107.00      136.00
1985    39    1946       528.00      105.00      122.00      131.00       69.00      101.00
1985    40    1945       368.00       61.00       81.00       97.00       53.00       76.00
1985    41    1944       334.00       39.00       70.00       80.00       64.00       81.00
1985    42    1943       189.00       29.00       30.00       50.00       25.00       55.00
1985    43    1942       118.00       20.00       18.00       44.00       12.00       24.00
1985    44    1941        81.00       16.00       13.00       12.00       12.00       28.00
1985    45    1940        29.00        2.00        7.00        7.00        5.00        8.00
1985    46    1939        19.00        4.00        2.00        3.00        3.00        7.00
1985    47    1938         4.00        0.00        0.00        1.00        0.00        3.00
1985    48    1937         1.00        0.00        0.00        0.00        0.00        1.00
1985    49    1936         0.00        0.00        0.00        0.00        0.00        0.00
1985    50    1935         0.00        0.00        0.00        0.00        0.00        0.00
1985    51    1934         0.00        0.00        0.00        0.00        0.00        0.00
1985    52    1933         0.00        0.00        0.00        0.00        0.00        0.00
1985    53    1932         0.00        0.00        0.00        0.00        0.00        0.00
1985    54    1931         0.00        0.00        0.00        0.00        0.00        0.00
1985    55+   1930-        0.00        0.00        0.00        0.00        0.00        0.00
1986    12-   1974+        0.00        0.00        0.00        0.00        0.00        0.00
1986    13    1973        11.00       11.00        0.00        0.00        0.00        0.00
1986    14    1972        77.00       75.00        2.00        0.00        0.00        0.00
1986    15    1971       372.00      351.00       21.00        0.00        0.00        0.00
1986    16    1970      1012.00      929.00       78.00        5.00        0.00        0.00
1986    17    1969      2212.00     1950.00      249.00       12.00        1.00        0.00
1986    18    1968      4035.00     3418.00      550.00       62.00        4.00        1.00
1986    19    1967      6156.00     4987.00     1020.00      135.00       14.00        0.00
1986    20    1966      7687.00     5765.00     1647.00      237.00       37.00        1.00
1986    21    1965      8806.00     6164.00     2201.00      378.00       51.00       12.00
1986    22    1964      9263.00     5738.00     2927.00      467.00       98.00       33.00
1986    23    1963      9514.00     5055.00     3605.00      649.00      162.00       43.00
1986    24    1962      9363.00     4345.00     3932.00      794.00      213.00       79.00
1986    25    1961      9594.00     3825.00     4509.00      919.00      245.00       96.00
1986    26    1960      8908.00     3055.00     4441.00     1018.00      240.00      154.00
1986    27    1959      8109.00     2258.00     4254.00     1124.00      303.00      170.00
1986    28    1958      7258.00     1749.00     3872.00     1108.00      289.00      240.00
1986    29    1957      6358.00     1298.00     3323.00     1197.00      324.00      216.00
1986    30    1956      5977.00     1118.00     3075.00     1199.00      325.00      260.00
1986    31    1955      5364.00      986.00     2487.00     1275.00      333.00      283.00
1986    32    1954      4490.00      788.00     2028.00     1086.00      345.00      243.00
1986    33    1953      3356.00      590.00     1384.00      889.00      274.00      219.00
1986    34    1952      2511.00      398.00      957.00      677.00      254.00      225.00
1986    35    1951      2042.00      317.00      710.00      589.00      212.00      214.00
1986    36    1950      1620.00      246.00      556.00      423.00      188.00      207.00
1986    37    1949      1327.00      200.00      354.00      366.00      186.00      221.00
1986    38    1948       948.00      152.00      233.00      257.00      147.00      159.00
1986    39    1947       654.00      107.00      168.00      170.00       81.00      128.00
1986    40    1946       410.00       74.00       96.00       98.00       66.00       76.00
1986    41    1945       300.00       53.00       50.00       79.00       43.00       75.00
1986    42    1944       204.00       31.00       41.00       50.00       37.00       45.00
1986    43    1943       123.00       17.00       17.00       29.00       26.00       34.00
1986    44    1942        77.00        8.00       18.00       16.00        9.00       26.00
1986    45    1941        35.00        7.00        3.00        7.00        4.00       14.00
1986    46    1940        18.00        1.00        1.00        7.00        1.00        8.00
1986    47    1939        10.00        0.00        3.00        2.00        2.00        3.00
1986    48    1938         2.00        0.00        0.00        1.00        1.00        0.00
1986    49    1937         1.00        0.00        0.00        0.00        1.00        0.00
1986    50    1936         0.00        0.00        0.00        0.00        0.00        0.00
1986    51    1935         0.00        0.00        0.00        0.00        0.00        0.00
1986    52    1934         0.00        0.00        0.00        0.00        0.00        0.00
1986    53    1933         0.00        0.00        0.00        0.00        0.00        0.00
1986    54    1932         0.00        0.00        0.00        0.00        0.00        0.00
1986    55+   1931-        0.00        0.00        0.00        0.00        0.00        0.00
1987    12-   1975+        0.00        0.00        0.00        0.00        0.00        0.00
1987    13    1974        12.00       12.00        0.00        0.00        0.00        0.00
1987    14    1973        68.00       66.00        2.00        0.00        0.00        0.00
1987    15    1972       336.00      317.00       18.00        1.00        0.00        0.00
1987    16    1971       976.00      900.00       72.00        4.00        0.00        0.00
1987    17    1970      2068.00     1826.00      231.00       10.00        1.00        0.00
1987    18    1969      3823.00     3228.00      529.00       64.00        2.00        0.00
1987    19    1968      6069.00     4914.00     1003.00      135.00       15.00        2.00
1987    20    1967      7716.00     5938.00     1508.00      232.00       32.00        6.00
1987    21    1966      8745.00     6084.00     2219.00      355.00       70.00       17.00
1987    22    1965      9289.00     5733.00     2940.00      490.00      101.00       25.00
1987    23    1964      9629.00     5220.00     3580.00      626.00      148.00       55.00
1987    24    1963      9501.00     4499.00     3975.00      790.00      165.00       72.00
1987    25    1962      8866.00     3602.00     4045.00      866.00      236.00      117.00
1987    26    1961      8504.00     2877.00     4275.00      959.00      247.00      146.00
1987    27    1960      7792.00     2179.00     4050.00     1071.00      321.00      171.00
1987    28    1959      6969.00     1688.00     3719.00     1094.00      270.00      198.00
1987    29    1958      6089.00     1276.00     3112.00     1204.00      317.00      180.00
1987    30    1957      5275.00      984.00     2607.00     1078.00      355.00      251.00
1987    31    1956      4965.00      909.00     2372.00     1132.00      292.00      260.00
1987    32    1955      4395.00      740.00     1954.00     1088.00      354.00      259.00
1987    33    1954      3800.00      638.00     1544.00     1053.00      312.00      253.00
1987    34    1953      2853.00      437.00     1103.00      804.00      278.00      231.00
1987    35    1952      2119.00      326.00      723.00      617.00      233.00      220.00
1987    36    1951      1626.00      250.00      491.00      455.00      202.00      228.00
1987    37    1950      1320.00      201.00      381.00      366.00      169.00      203.00
1987    38    1949      1021.00      141.00      267.00      280.00      159.00      174.00
1987    39    1948       728.00      107.00      145.00      209.00      122.00      145.00
1987    40    1947       511.00       84.00      108.00      138.00       87.00       94.00
1987    41    1946       299.00       39.00       56.00       88.00       48.00       68.00
1987    42    1945       220.00       34.00       41.00       60.00       39.00       46.00
1987    43    1944       131.00       22.00       16.00       38.00       19.00       36.00
1987    44    1943        68.00        4.00       12.00       17.00        6.00       29.00
1987    45    1942        31.00        5.00        5.00        6.00        6.00        9.00
1987    46    1941        16.00        4.00        1.00        3.00        2.00        6.00
1987    47    1940         7.00        0.00        2.00        3.00        0.00        2.00
1987    48    1939         1.00        0.00        0.00        0.00        0.00        1.00
1987    49    1938         2.00        1.00        1.00        0.00        0.00        0.00
1987    50    1937         0.00        0.00        0.00        0.00        0.00        0.00
1987    51    1936         0.00        0.00        0.00        0.00        0.00        0.00
1987    52    1935         0.00        0.00        0.00        0.00        0.00        0.00
1987    53    1934         0.00        0.00        0.00        0.00        0.00        0.00
1987    54    1933         0.00        0.00        0.00        0.00        0.00        0.00
1987    55+   1932-        0.00        0.00        0.00        0.00        0.00        0.00
1988    12-   1976+        0.00        0.00        0.00        0.00        0.00        0.00
1988    13    1975        11.00       11.00        0.00        0.00        0.00        0.00
1988    14    1974       100.00       99.00        1.00        0.00        0.00        0.00
1988    15    1973       297.00      288.00        9.00        0.00        0.00        0.00
1988    16    1972       906.00      843.00       61.00        2.00        0.00        0.00
1988    17    1971      1967.00     1725.00      225.00       17.00        0.00        0.00
1988    18    1970      3404.00     2866.00      477.00       52.00        7.00        2.00
1988    19    1969      5724.00     4678.00      917.00      115.00       12.00        2.00
1988    20    1968      8030.00     6052.00     1661.00      275.00       36.00        6.00
1988    21    1967      9086.00     6389.00     2276.00      345.00       64.00       12.00
1988    22    1966      9478.00     5923.00     2910.00      516.00      103.00       26.00
1988    23    1965      9608.00     5297.00     3472.00      644.00      148.00       47.00
1988    24    1964      9464.00     4578.00     3841.00      770.00      185.00       90.00
1988    25    1963      8893.00     3647.00     4038.00      862.00      266.00       80.00
1988    26    1962      8181.00     2803.00     4005.00      978.00      241.00      154.00
1988    27    1961      7707.00     2214.00     3910.00     1155.00      243.00      185.00
1988    28    1960      6954.00     1683.00     3571.00     1198.00      288.00      214.00
1988    29    1959      5810.00     1287.00     2936.00     1093.00      280.00      214.00
1988    30    1958      5187.00     1000.00     2524.00     1105.00      309.00      249.00
1988    31    1957      4466.00      762.00     1992.00     1094.00      323.00      295.00
1988    32    1956      4122.00      720.00     1744.00     1094.00      290.00      274.00
1988    33    1955      3552.00      586.00     1439.00      953.00      317.00      257.00
1988    34    1954      2983.00      496.00     1122.00      871.00      244.00      250.00
1988    35    1953      2318.00      373.00      775.00      697.00      246.00      227.00
1988    36    1952      1631.00      284.00      424.00      489.00      229.00      205.00
1988    37    1951      1337.00      177.00      332.00      427.00      196.00      205.00
1988    38    1950       994.00      140.00      211.00      302.00      159.00      182.00
1988    39    1949       759.00      116.00      177.00      188.00      120.00      158.00
1988    40    1948       526.00       69.00      108.00      130.00      107.00      112.00
1988    41    1947       339.00       48.00       51.00       80.00       55.00      105.00
1988    42    1946       182.00       34.00       30.00       44.00       38.00       36.00
1988    43    1945       133.00       14.00       26.00       36.00       23.00       34.00
1988    44    1944        78.00        5.00       11.00       26.00       14.00       22.00
1988    45    1943        39.00        5.00        7.00       10.00        5.00       12.00
1988    46    1942        21.00        3.00        2.00        4.00        4.00        8.00
1988    47    1941         6.00        1.00        3.00        0.00        1.00        1.00
1988    48    1940         3.00        0.00        1.00        0.00        1.00        1.00
1988    49    1939         0.00        0.00        0.00        0.00        0.00        0.00
1988    50    1938         0.00        0.00        0.00        0.00        0.00        0.00
1988    51    1937         0.00        0.00        0.00        0.00        0.00        0.00
1988    52    1936         0.00        0.00        0.00        0.00        0.00        0.00
1988    53    1935         0.00        0.00        0.00        0.00        0.00        0.00
1988    54    1934         0.00        0.00        0.00        0.00        0.00        0.00
1988    55+   1933-        0.00        0.00        0.00        0.00        0.00        0.00
1989    12-   1977+        0.00        0.00        0.00        0.00        0.00        0.00
1989    13    1976        14.00       14.00        0.00        0.00        0.00        0.00
1989    14    1975        66.00       66.00        0.00        0.00        0.00        0.00
1989    15    1974       329.00      312.00       17.00        0.00        0.00        0.00
1989    16    1973       922.00      848.00       72.00        2.00        0.00        0.00
1989    17    1972      1817.00     1600.00      205.00       12.00        0.00        0.00
1989    18    1971      3194.00     2681.00      453.00       53.00        7.00        0.00
1989    19    1970      5385.00     4398.00      846.00      128.00       13.00        0.00
1989    20    1969      7567.00     5792.00     1476.00      258.00       36.00        5.00
1989    21    1968      9202.00     6433.00     2265.00      397.00       88.00       19.00
1989    22    1967     10060.00     6274.00     3073.00      565.00      115.00       33.00
1989    23    1966      9827.00     5324.00     3619.00      680.00      153.00       51.00
1989    24    1965      9534.00     4517.00     3989.00      769.00      200.00       59.00
1989    25    1964      9105.00     3590.00     4278.00      946.00      214.00       77.00
1989    26    1963      8328.00     2810.00     4094.00     1058.00      247.00      119.00
1989    27    1962      7253.00     2021.00     3711.00     1099.00      253.00      169.00
1989    28    1961      6724.00     1638.00     3456.00     1159.00      309.00      162.00
1989    29    1960      5864.00     1170.00     2932.00     1238.00      300.00      224.00
1989    30    1959      4958.00      931.00     2341.00     1150.00      309.00      227.00
1989    31    1958      4280.00      709.00     1946.00     1086.00      281.00      258.00
1989    32    1957      3581.00      532.00     1440.00      980.00      357.00      272.00
1989    33    1956      3315.00      516.00     1279.00      959.00      315.00      246.00
1989    34    1955      3018.00      448.00     1025.00      966.00      314.00      265.00
1989    35    1954      2547.00      392.00      847.00      782.00      304.00      222.00
1989    36    1953      1930.00      313.00      553.00      609.00      215.00      240.00
1989    37    1952      1285.00      203.00      333.00      400.00      178.00      171.00
1989    38    1951      1012.00      138.00      264.00      282.00      150.00      178.00
1989    39    1950       774.00      112.00      158.00      244.00      112.00      148.00
1989    40    1949       545.00       64.00      122.00      141.00       93.00      125.00
1989    41    1948       394.00       55.00       63.00      107.00       60.00      109.00
1989    42    1947       225.00       35.00       39.00       62.00       38.00       51.00
1989    43    1946       135.00       19.00       28.00       38.00       25.00       25.00
1989    44    1945        64.00        5.00       10.00       15.00       13.00       21.00
1989    45    1944        31.00        1.00        5.00        9.00        5.00       11.00
1989    46    1943        13.00        1.00        1.00        1.00        6.00        4.00
1989    47    1942         4.00        1.00        1.00        0.00        0.00        2.00
1989    48    1941         0.00        0.00        0.00        0.00        0.00        0.00
1989    49    1940         2.00        1.00        0.00        0.00        1.00        0.00
1989    50    1939         0.00        0.00        0.00        0.00        0.00        0.00
1989    51    1938         0.00        0.00        0.00        0.00        0.00        0.00
1989    52    1937         0.00        0.00        0.00        0.00        0.00        0.00
1989    53    1936         0.00        0.00        0.00        0.00        0.00        0.00
1989    54    1935         0.00        0.00        0.00        0.00        0.00        0.00
1989    55+   1934-        0.00        0.00        0.00        0.00        0.00        0.00
1990    12-   1978+        1.00        1.00        0.00        0.00        0.00        0.00
1990    13    1977        13.00       13.00        0.00        0.00        0.00        0.00
1990    14    1976       107.00      105.00        2.00        0.00        0.00        0.00
1990    15    1975       342.00      327.00       15.00        0.00        0.00        0.00
1990    16    1974      1043.00      950.00       90.00        3.00        0.00        0.00
1990    17    1973      1889.00     1665.00      207.00       17.00        0.00        0.00
1990    18    1972      3277.00     2765.00      454.00       54.00        3.00        1.00
1990    19    1971      5417.00     4366.00      884.00      150.00       15.00        2.00
1990    20    1970      7749.00     5972.00     1463.00      259.00       49.00        6.00
1990    21    1969      9354.00     6562.00     2307.00      409.00       64.00       12.00
1990    22    1968     10422.00     6552.00     3116.00      611.00      120.00       23.00
1990    23    1967     10729.00     5871.00     3914.00      768.00      138.00       38.00
1990    24    1966      9993.00     4803.00     4021.00      898.00      208.00       63.00
1990    25    1965      9285.00     3664.00     4287.00      993.00      232.00      109.00
1990    26    1964      8433.00     2898.00     4022.00     1114.00      250.00      149.00
1990    27    1963      7472.00     2078.00     3791.00     1149.00      281.00      173.00
1990    28    1962      6269.00     1435.00     3163.00     1193.00      289.00      189.00
1990    29    1961      5653.00     1173.00     2772.00     1219.00      288.00      201.00
1990    30    1960      5020.00      940.00     2315.00     1181.00      328.00      256.00
1990    31    1959      4207.00      707.00     1838.00     1118.00      297.00      247.00
1990    32    1958      3671.00      595.00     1556.00      998.00      297.00      225.00
1990    33    1957      3090.00      469.00     1100.00      914.00      323.00      284.00
1990    34    1956      2834.00      376.00     1023.00      897.00      289.00      249.00
1990    35    1955      2421.00      363.00      781.00      768.00      278.00      231.00
1990    36    1954      2119.00      314.00      625.00      673.00      256.00      251.00
1990    37    1953      1529.00      232.00      408.00      487.00      236.00      166.00
1990    38    1952      1047.00      129.00      258.00      318.00      178.00      164.00
1990    39    1951       815.00       88.00      184.00      252.00      137.00      154.00
1990    40    1950       567.00       69.00      108.00      172.00       81.00      137.00
1990    41    1949       405.00       46.00       69.00      131.00       78.00       81.00
1990    42    1948       231.00       22.00       41.00       63.00       39.00       66.00
1990    43    1947       144.00       16.00       20.00       51.00       23.00       34.00
1990    44    1946        69.00        6.00       11.00       19.00       11.00       22.00
1990    45    1945        37.00        1.00        6.00       11.00       10.00        9.00
1990    46    1944        15.00        1.00        4.00        5.00        1.00        4.00
1990    47    1943         6.00        0.00        1.00        1.00        1.00        3.00
1990    48    1942         4.00        0.00        0.00        2.00        1.00        1.00
1990    49    1941         0.00        0.00        0.00        0.00        0.00        0.00
1990    50    1940         0.00        0.00        0.00        0.00        0.00        0.00
1990    51    1939         0.00        0.00        0.00        0.00        0.00        0.00
1990    52    1938         0.00        0.00        0.00        0.00        0.00        0.00
1990    53    1937         0.00        0.00        0.00        0.00        0.00        0.00
1990    54    1936         0.00        0.00        0.00        0.00        0.00        0.00
1990    55+   1935-        0.00        0.00        0.00        0.00        0.00        0.00
1991    12-   1979+        0.00        0.00        0.00        0.00        0.00        0.00
1991    13    1978        10.00       10.00        0.00        0.00        0.00        0.00
1991    14    1977        95.00       90.00        5.00        0.00        0.00        0.00
1991    15    1976       344.00      329.00       14.00        1.00        0.00        0.00
1991    16    1975      1064.00      990.00       72.00        2.00        0.00        0.00
1991    17    1974      2118.00     1834.00      262.00       20.00        2.00        0.00
1991    18    1973      3353.00     2800.00      486.00       64.00        3.00        0.00
1991    19    1972      5335.00     4411.00      808.00      111.00        4.00        1.00
1991    20    1971      7279.00     5618.00     1382.00      239.00       35.00        5.00
1991    21    1970      9170.00     6505.00     2209.00      367.00       70.00       19.00
1991    22    1969     10214.00     6423.00     3092.00      532.00      134.00       33.00
1991    23    1968     11253.00     6199.00     4025.00      786.00      189.00       54.00
1991    24    1967     10966.00     5321.00     4410.00      937.00      223.00       75.00
1991    25    1966      9677.00     4061.00     4243.00     1011.00      236.00      126.00
1991    26    1965      8599.00     3048.00     4156.00     1021.00      235.00      139.00
1991    27    1964      7472.00     2139.00     3769.00     1093.00      297.00      174.00
1991    28    1963      6439.00     1581.00     3244.00     1125.00      286.00      203.00
1991    29    1962      5347.00     1122.00     2598.00     1094.00      303.00      230.00
1991    30    1961      5060.00      978.00     2324.00     1210.00      339.00      209.00
1991    31    1960      4215.00      680.00     1851.00     1099.00      355.00      230.00
1991    32    1959      3702.00      561.00     1460.00     1110.00      290.00      281.00
1991    33    1958      3008.00      431.00     1103.00      902.00      314.00      258.00
1991    34    1957      2703.00      379.00      900.00      816.00      285.00      323.00
1991    35    1956      2386.00      320.00      747.00      740.00      301.00      278.00
1991    36    1955      2045.00      260.00      600.00      629.00      285.00      271.00
1991    37    1954      1622.00      216.00      432.00      512.00      228.00      234.00
1991    38    1953      1221.00      182.00      308.00      376.00      182.00      173.00
1991    39    1952       889.00      113.00      216.00      252.00      155.00      153.00
1991    40    1951       638.00       82.00      143.00      188.00       99.00      126.00
1991    41    1950       391.00       44.00       67.00      112.00       77.00       91.00
1991    42    1949       266.00       25.00       47.00       70.00       40.00       84.00
1991    43    1948       175.00       21.00       36.00       45.00       27.00       46.00
1991    44    1947        92.00       14.00       14.00       24.00       15.00       25.00
1991    45    1946        36.00        3.00        7.00       14.00        4.00        8.00
1991    46    1945        11.00        3.00        1.00        3.00        3.00        1.00
1991    47    1944        11.00        2.00        3.00        2.00        0.00        4.00
1991    48    1943         1.00        0.00        0.00        0.00        0.00        1.00
1991    49    1942         0.00        0.00        0.00        0.00        0.00        0.00
1991    50    1941         0.00        0.00        0.00        0.00        0.00        0.00
1991    51    1940         0.00        0.00        0.00        0.00        0.00        0.00
1991    52    1939         0.00        0.00        0.00        0.00        0.00        0.00
1991    53    1938         0.00        0.00        0.00        0.00        0.00        0.00
1991    54    1937         0.00        0.00        0.00        0.00        0.00        0.00
1991    55+   1936-        0.00        0.00        0.00        0.00        0.00        0.00
1992    12-   1980+        0.00        0.00        0.00        0.00        0.00        0.00
1992    13    1979        14.00       13.00        1.00        0.00        0.00        0.00
1992    14    1978        92.00       88.00        4.00        0.00        0.00        0.00
1992    15    1977       327.00      309.00       17.00        1.00        0.00        0.00
1992    16    1976       957.00      870.00       84.00        3.00        0.00        0.00
1992    17    1975      1935.00     1715.00      210.00       10.00        0.00        0.00
1992    18    1974      3450.00     2879.00      483.00       80.00        7.00        1.00
1992    19    1973      5179.00     4074.00      933.00      155.00       17.00        0.00
1992    20    1972      6974.00     5312.00     1370.00      238.00       52.00        2.00
1992    21    1971      8490.00     5924.00     2075.00      410.00       68.00       13.00
1992    22    1970      9519.00     5917.00     2930.00      524.00      120.00       28.00
1992    23    1969     10184.00     5558.00     3678.00      727.00      154.00       67.00
1992    24    1968     10562.00     5061.00     4282.00      909.00      225.00       85.00
1992    25    1967     10037.00     4131.00     4487.00     1024.00      262.00      133.00
1992    26    1966      8459.00     3036.00     3987.00     1028.00      277.00      131.00
1992    27    1965      7470.00     2211.00     3651.00     1127.00      313.00      168.00
1992    28    1964      6093.00     1501.00     3023.00     1077.00      292.00      200.00
1992    29    1963      5386.00     1215.00     2495.00     1125.00      320.00      231.00
1992    30    1962      4460.00      900.00     1951.00     1042.00      288.00      279.00
1992    31    1961      3982.00      721.00     1594.00     1054.00      340.00      273.00
1992    32    1960      3380.00      521.00     1330.00      891.00      340.00      298.00
1992    33    1959      2847.00      418.00      999.00      868.00      331.00      231.00
1992    34    1958      2460.00      373.00      815.00      753.00      290.00      229.00
1992    35    1957      2141.00      251.00      655.00      644.00      302.00      289.00
1992    36    1956      1855.00      242.00      496.00      626.00      260.00      231.00
1992    37    1955      1608.00      223.00      431.00      515.00      224.00      215.00
1992    38    1954      1326.00      182.00      292.00      442.00      212.00      198.00
1992    39    1953       946.00      118.00      207.00      303.00      152.00      166.00
1992    40    1952       593.00       59.00      121.00      182.00      113.00      118.00
1992    41    1951       385.00       57.00       75.00      108.00       62.00       83.00
