Bulgaria, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 01/12/2022
Year   Age   Cohort      Exposure
1953    44    1908       24898.53
1953    45    1908       24731.03
1953    45    1907       23787.36
1953    46    1907       23696.15
1953    46    1906       26036.04
1953    47    1906       25800.56
1953    47    1905       22423.82
1953    48    1905       23490.11
1953    48    1904       22862.64
1953    49    1904       22671.54
1953    49    1903       20861.84
1953    50    1903       20749.23
1953    50    1902       20380.37
1953    51    1902       20253.68
1953    51    1901       19520.71
1953    52    1901       19431.60
1953    52    1900       21676.98
1953    53    1900       23430.39
1953    53    1899       16447.64
1953    54    1899       16419.50
1953    54    1898       17762.03
1953    55    1898       17616.38
1953    55    1897       15460.51
1954    12    1942       29760.83
1954    12    1941       27064.12
1954    13    1941       30166.26
1954    13    1940       27790.35
1954    14    1940       30230.38
1954    14    1939       26779.69
1954    15    1939       27942.40
1954    15    1938       28567.87
1954    16    1938       28451.66
1954    16    1937       28927.91
1954    17    1937       28803.28
1954    17    1936       31215.03
1954    18    1936       31090.95
1954    18    1935       29057.47
1954    19    1935       32782.30
1954    19    1934       34696.61
1954    20    1934       34517.47
1954    20    1933       33157.29
1954    21    1933       33075.54
1954    21    1932       34497.52
1954    22    1932       34304.29
1954    22    1931       31473.23
1954    23    1931       31379.12
1954    23    1930       33038.24
1954    24    1930       34258.55
1954    24    1929       31530.85
1954    25    1929       31393.51
1954    25    1928       34068.84
1954    26    1928       33874.40
1954    26    1927       32367.10
1954    27    1927       32269.84
1954    27    1926       35902.90
1954    28    1926       35637.17
1954    28    1925       32308.76
1954    29    1925       35761.38
1954    29    1924       35379.04
1954    30    1924       35202.01
1954    30    1923       32486.98
1954    31    1923       32326.90
1954    31    1922       34072.73
1954    32    1922       33849.79
1954    32    1921       31740.86
1954    33    1921       31555.10
1954    33    1920       29587.33
1954    34    1920       33936.43
1954    34    1919       25048.97
1954    35    1919       24934.64
1954    35    1918       17636.19
1954    36    1918       17554.54
1954    36    1917       12632.03
1954    37    1917       12627.40
1954    37    1916       17380.51
1954    38    1916       17224.36
1954    38    1915       26442.92
1954    39    1915       26291.47
1954    39    1914       29866.76
1954    40    1914       29613.51
1954    40    1913       18987.88
1954    41    1913       19039.47
1954    41    1912       28283.72
1954    42    1912       27996.69
1954    42    1911       24707.95
1954    43    1911       24618.37
1954    43    1910       25727.52
1954    44    1910       28036.70
1954    44    1909       24340.88
1954    45    1909       24248.39
1954    45    1908       24701.67
1954    46    1908       24533.17
1954    46    1907       23663.79
1954    47    1907       23569.56
1954    47    1906       25763.52
1954    48    1906       25517.35
1954    48    1905       22327.34
1954    49    1905       23403.98
1954    49    1904       22634.01
1954    50    1904       22434.88
1954    50    1903       20714.37
1954    51    1903       20608.75
1954    51    1902       20217.48
1954    52    1902       20080.44
1954    52    1901       19391.56
1954    53    1901       19298.43
1954    53    1900       21433.05
1954    54    1900       23157.42
1954    54    1899       16382.30
1954    55    1899       16347.79
1954    55    1898       17570.17
1955    12    1943       29290.47
1955    12    1942       29203.79
1955    13    1942       29600.94
1955    13    1941       26922.21
1955    14    1941       30010.95
1955    14    1940       27669.75
1955    15    1940       30104.37
1955    15    1939       26713.65
1955    16    1939       27887.66
1955    16    1938       28443.82
1955    17    1938       28330.95
1955    17    1937       28793.61
1955    18    1937       28674.99
1955    18    1936       31080.28
1955    19    1936       30962.21
1955    19    1935       28990.55
1955    20    1935       32719.39
1955    20    1934       34501.79
1955    21    1934       34328.67
1955    21    1933       33060.03
1955    22    1933       32978.62
1955    22    1932       34285.27
1955    23    1932       34093.37
1955    23    1931       31366.11
1955    24    1931       31282.34
1955    24    1930       32784.49
1955    25    1930       34007.21
1955    25    1929       31376.66
1955    26    1929       31251.33
1955    26    1928       33857.72
1955    27    1928       33676.96
1955    27    1927       32252.65
1955    28    1927       32158.06
1955    28    1926       35617.15
1955    29    1926       35351.08
1955    29    1925       32180.38
1955    30    1925       35621.89
1955    30    1924       35183.00
1955    31    1924       35015.33
1955    31    1923       32311.22
1955    32    1923       32150.82
1955    32    1922       33831.44
1955    33    1922       33612.85
1955    33    1921       31540.25
1955    34    1921       31356.83
1955    34    1920       29402.97
1955    35    1920       33731.71
1955    35    1919       24919.62
1955    36    1919       24808.64
1955    36    1918       17541.03
1955    37    1918       17454.71
1955    37    1917       12620.06
1955    38    1917       12616.43
1955    38    1916       17209.68
1955    39    1916       17049.53
1955    39    1915       26273.79
1955    40    1915       26119.69
1955    40    1914       29591.99
1955    41    1914       29342.76
1955    41    1913       19023.96
1955    42    1913       19087.23
1955    42    1912       27974.67
1955    43    1912       27691.66
1955    43    1911       24597.02
1955    44    1911       24503.45
1955    44    1910       25493.11
1955    45    1910       27773.16
1955    45    1909       24226.04
1955    46    1909       24145.57
1955    46    1908       24501.30
1955    47    1908       24328.14
1955    47    1907       23537.53
1955    48    1907       23445.99
1955    48    1906       25484.48
1955    49    1906       25238.66
1955    49    1905       22245.46
1955    50    1905       23285.03
1955    50    1904       22396.35
1955    51    1904       22205.24
1955    51    1903       20572.56
1955    52    1903       20467.96
1955    52    1902       20042.24
1955    53    1902       19905.54
1955    53    1901       19258.89
1955    54    1901       19167.45
1955    54    1900       21183.34
1955    55    1900       22872.98
1955    55    1899       16305.75
1956    12    1944       29831.01
1956    12    1943       28799.62
1956    13    1943       29119.38
1956    13    1942       29046.89
1956    14    1942       29453.30
1956    14    1941       26783.60
1956    15    1941       29862.85
1956    15    1940       27554.41
1956    16    1940       29990.36
1956    16    1939       26661.32
1956    17    1939       27828.03
1956    17    1938       28323.11
1956    18    1938       28220.95
1956    18    1937       28665.15
1956    19    1937       28553.98
1956    19    1936       30952.20
1956    20    1936       30839.78
1956    20    1935       28934.93
1956    21    1935       32661.88
1956    21    1934       34312.82
1956    22    1934       34155.36
1956    22    1933       32966.78
1956    23    1933       32892.26
1956    23    1932       34082.37
1956    24    1932       33914.15
1956    24    1931       31269.00
1956    25    1931       31184.46
1956    25    1930       32543.97
1956    26    1930       33779.43
1956    26    1929       31234.32
1956    27    1929       31107.18
1956    27    1928       33662.62
1956    28    1928       33495.88
1956    28    1927       32140.72
1956    29    1927       32056.31
1956    29    1926       35330.57
1956    30    1926       35097.66
1956    30    1925       32054.86
1956    31    1925       35491.40
1956    31    1924       34999.82
1956    32    1924       34844.85
1956    32    1923       32134.65
1956    33    1923       31982.69
1956    33    1922       33596.18
1956    34    1922       33396.60
1956    34    1921       31338.32
1956    35    1921       31163.29
1956    35    1920       29225.61
1956    36    1920       33527.70
1956    36    1919       24793.63
1956    37    1919       24676.19
1956    37    1918       17441.37
1956    38    1918       17341.90
1956    38    1917       12607.93
1956    39    1917       12597.69
1956    39    1916       17036.36
1956    40    1916       16899.41
1956    40    1915       26101.01
1956    41    1915       25970.05
1956    41    1914       29319.91
1956    42    1914       29079.78
1956    42    1913       19073.56
1956    43    1913       19103.29
1956    43    1912       27666.47
1956    44    1912       27412.86
1956    44    1911       24480.27
1956    45    1911       24380.85
1956    45    1910       25253.47
1956    46    1910       27527.91
1956    46    1909       24118.39
1956    47    1909       24021.54
1956    47    1908       24298.62
1956    48    1908       24134.26
1956    48    1907       23413.47
1956    49    1907       23323.31
1956    49    1906       25198.63
1956    50    1906       24960.23
1956    50    1905       22132.40
1956    51    1905       23167.30
1956    51    1904       22169.56
1956    52    1904       21978.90
1956    52    1903       20431.27
1956    53    1903       20314.14
1956    53    1902       19861.35
1956    54    1902       19718.20
1956    54    1901       19129.26
1956    55    1901       19033.07
1956    55    1900       20923.16
1957    12    1945       31697.71
1957    12    1944       29528.64
1957    13    1944       29773.64
1957    13    1943       28631.40
1957    14    1943       29090.66
1957    14    1942       28902.02
1957    15    1942       29440.38
1957    15    1941       26651.42
1957    16    1941       29822.39
1957    16    1940       27450.06
1957    17    1940       29978.42
1957    17    1939       26604.32
1957    18    1939       27772.39
1957    18    1938       28214.12
1957    19    1938       28223.01
1957    19    1937       28544.31
1957    20    1937       28529.40
1957    20    1936       30828.77
1957    21    1936       30857.49
1957    21    1935       28884.06
1957    22    1935       32623.41
1957    22    1934       34143.85
1957    23    1934       34197.56
1957    23    1933       32879.09
1957    24    1933       32819.15
1957    24    1932       33902.64
1957    25    1932       33906.28
1957    25    1931       31173.12
1957    26    1931       31085.92
1957    26    1930       32325.99
1957    27    1930       33781.29
1957    27    1929       31091.67
1957    28    1929       31015.13
1957    28    1928       33478.87
1957    29    1928       33501.32
1957    29    1927       32043.30
1957    30    1927       31983.64
1957    30    1926       35081.65
1957    31    1926       35113.86
1957    31    1925       31937.44
1957    32    1925       35399.31
1957    32    1924       34827.51
1957    33    1924       34820.51
1957    33    1923       31967.35
1957    34    1923       31871.30
1957    34    1922       33378.26
1957    35    1922       33380.36
1957    35    1921       31147.12
1957    36    1921       31059.97
1957    36    1920       29048.85
1957    37    1920       33474.44
1957    37    1919       24660.69
1957    38    1919       24483.35
1957    38    1918       17326.06
1957    39    1918       17153.09
1957    39    1917       12588.69
1957    40    1917       12476.18
1957    40    1916       16887.91
1957    41    1916       16962.88
1957    41    1915       25950.71
1957    42    1915       26093.78
1957    42    1914       29052.10
1957    43    1914       29048.78
1957    43    1913       19088.95
1957    44    1913       18838.13
1957    44    1912       27382.52
1957    45    1912       27517.80
1957    45    1911       24355.01
1957    46    1911       24221.25
1957    46    1910       25030.47
1957    47    1910       27479.40
1957    47    1909       23987.87
1957    48    1909       23864.19
1957    48    1908       24101.08
1957    49    1908       24052.02
1957    49    1907       23292.80
1957    50    1907       23208.84
1957    50    1906       24920.88
1957    51    1906       24884.49
1957    51    1905       22020.51
1957    52    1905       23005.82
1957    52    1904       21936.22
1957    53    1904       21831.37
1957    53    1903       20280.63
1957    54    1903       20168.51
1957    54    1902       19682.19
1957    55    1902       19588.85
1957    55    1901       18990.22
1958    12    1946       36904.84
1958    12    1945       31293.83
1958    13    1945       31603.52
1958    13    1944       29471.84
1958    14    1944       29722.80
1958    14    1943       28603.17
1958    15    1943       29057.41
1958    15    1942       28889.35
1958    16    1942       29427.47
1958    16    1941       26615.31
1958    17    1941       29782.46
1958    17    1940       27439.14
1958    18    1940       29968.05
1958    18    1939       26551.12
1958    19    1939       27710.61
1958    19    1938       28212.67
1958    20    1938       28219.22
1958    20    1937       28520.40
1958    21    1937       28508.49
1958    21    1936       30845.99
1958    22    1936       30874.05
1958    22    1935       28850.04
1958    23    1935       32588.65
1958    23    1934       34184.06
1958    24    1934       34235.42
1958    24    1933       32806.65
1958    25    1933       32752.71
1958    25    1932       33895.61
1958    26    1932       33899.90
1958    26    1931       31074.09
1958    27    1931       30991.22
1958    27    1930       32327.77
1958    28    1930       33791.84
1958    28    1929       31001.12
1958    29    1929       30932.25
1958    29    1928       33486.98
1958    30    1928       33519.43
1958    30    1927       31972.81
1958    31    1927       31914.48
1958    31    1926       35096.53
1958    32    1926       35136.07
1958    32    1925       31854.56
1958    33    1925       35317.74
1958    33    1924       34802.50
1958    34    1924       34798.17
1958    34    1923       31853.79
1958    35    1923       31758.08
1958    35    1922       33361.53
1958    36    1922       33362.62
1958    36    1921       31039.96
1958    37    1921       30944.80
1958    37    1920       29002.71
1958    38    1920       33428.69
1958    38    1919       24469.35
1958    39    1919       24299.01
1958    39    1918       17143.08
1958    40    1918       16973.11
1958    40    1917       12465.85
1958    41    1917       12358.34
1958    41    1916       16947.22
1958    42    1916       17024.53
1958    42    1915       26071.11
1958    43    1915       26223.85
1958    43    1914       29021.94
1958    44    1914       29023.62
1958    44    1913       18820.80
1958    45    1913       18560.97
1958    45    1912       27487.46
1958    46    1912       27636.41
1958    46    1911       24197.41
1958    47    1911       24062.99
1958    47    1910       24986.37
1958    48    1910       27423.03
1958    48    1909       23835.18
1958    49    1909       23728.51
1958    49    1908       24019.68
1958    50    1908       23958.61
1958    50    1907       23174.17
1958    51    1907       23089.88
1958    51    1906       24845.65
1958    52    1906       24804.59
1958    52    1905       21867.02
1958    53    1905       22827.42
1958    53    1904       21786.02
1958    54    1904       21682.51
1958    54    1903       20120.67
1958    55    1903       19999.22
1958    55    1902       19536.00
1959    12    1947       34145.97
1959    12    1946       33361.68
1959    13    1946       36938.32
1959    13    1945       31200.84
1959    14    1945       31504.80
1959    14    1944       29421.52
1959    15    1944       29667.44
1959    15    1943       28570.47
1959    16    1943       29025.67
1959    16    1942       28876.68
