United States, Live births by calendar year, age reached during the year (ARDY), birth cohort and birth order (vertical parallelograms)
Last modified: 24/03/2023
Year  ARDY   Cohort       Total          B1          B2          B3          B4         B5p
1935    46    1889      2579.63       66.19       65.59       96.79      126.43     2224.64
1935    47    1888      1251.03       17.89       30.04       47.07       58.50     1097.55
1935    48    1887       687.37        8.92       13.60       26.91       29.18      608.75
1935    49    1886       380.33        9.69       10.58       10.98       14.84      334.24
1935    50    1885       156.14        6.57        6.81        5.15        5.37      132.25
1935    51    1884        43.13        2.93        4.71        3.57        1.43       30.50
1935    52    1883        20.78        2.25        4.22        1.38        0.94       11.98
1935    53    1882        21.65        0.79        2.11        1.51        1.99       15.25
1935    54    1881        19.70        0.71        0.27        2.60        3.94       12.19
1935    55+   1880-        3.66        0.33        0.00        0.57        0.86        1.90
1936    12-   1924+        7.15        7.15        0.00        0.00        0.00        0.00
1936    13    1923       212.69      212.69        0.00        0.00        0.00        0.00
1936    14    1922      1205.01     1202.43        2.58        0.00        0.00        0.00
1936    15    1921      5188.95     5039.92      146.79        2.23        0.00        0.00
1936    16    1920     16306.19    15271.05      971.00       61.38        2.75        0.00
1936    17    1919     36194.48    32336.87     3533.64      276.60       45.76        1.62
1936    18    1918     64126.72    52831.15    10050.38     1076.43      128.09       40.67
1936    19    1917     94736.35    70286.88    20668.83     3234.49      439.89      106.25
1936    20    1916    115859.41    75366.46    31390.78     7380.35     1381.35      340.48
1936    21    1915    129959.30    73902.00    39017.06    12854.68     3224.23      961.32
1936    22    1914    136160.04    68545.60    41893.24    17970.89     5813.42     1936.88
1936    23    1913    138484.82    61691.08    42051.67    21775.04     9114.91     3852.13
1936    24    1912    136597.54    54186.58    40345.10    23304.54    12194.51     6566.83
1936    25    1911    130961.88    46771.02    37104.06    23164.87    13995.22     9926.71
1936    26    1910    125563.98    40557.07    33973.59    22343.36    14798.49    13891.48
1936    27    1909    115929.73    33725.10    30772.67    20368.40    14433.65    16629.90
1936    28    1908    110299.28    28471.30    28490.15    19551.83    14037.99    19748.02
1936    29    1907    103194.82    23505.25    25565.02    18352.37    13398.71    22373.48
1936    30    1906     94911.74    19163.76    22078.88    16563.27    12514.94    24590.89
1936    31    1905     81937.82    14702.45    17908.32    14177.66    10870.77    24278.62
1936    32    1904     71923.26    11246.62    14553.26    12274.10     9580.33    24268.93
1936    33    1903     67444.60     8842.50    12277.90    11110.62     8950.81    26262.77
1936    34    1902     58470.97     6543.17     9613.28     9187.87     7817.59    25309.05
1936    35    1901     53722.78     5226.42     7652.01     7951.30     7139.09    25753.96
1936    36    1900     52931.42     4379.24     6420.64     7139.98     6662.37    28329.20
1936    37    1899     43523.95     3208.56     4680.18     5347.82     5246.11    25041.29
1936    38    1898     36342.00     2318.44     3372.14     4112.50     4182.78    22356.15
1936    39    1897     33082.59     1790.50     2621.70     3388.34     3569.46    21712.60
1936    40    1896     26796.38     1278.16     1805.36     2404.98     2701.07    18606.79
1936    41    1895     19379.74      811.29     1137.79     1554.46     1756.49    14119.73
1936    42    1894     14788.78      537.95      744.79     1012.43     1201.66    11291.95
1936    43    1893     11763.84      356.53      475.99      650.79      864.95     9415.57
1936    44    1892      7367.95      182.63      248.20      343.31      485.56     6108.25
1936    45    1891      4481.94      107.43      120.29      181.22      252.86     3820.13
1936    46    1890      2494.24       61.50       55.60      101.05      120.39     2155.69
1936    47    1889      1184.10       18.92       25.93       45.70       54.45     1039.10
1936    48    1888       625.66       18.32       13.61       19.09       26.68      547.95
1936    49    1887       361.34       12.24        7.23       18.03       13.12      310.72
1936    50    1886       150.06        4.06        6.64        7.26        6.60      125.51
1936    51    1885        43.76        4.57        3.54        1.43        3.22       31.00
1936    52    1884        24.10        3.72        1.91        2.50        3.45       12.53
1936    53    1883        21.47        2.41        2.80        0.59        4.31       11.37
1936    54    1882        17.61        1.20        1.47        0.00        3.70       11.25
1936    55+   1881-        9.56        0.31        1.51        0.00        0.92        6.83
1937    12-   1925+        9.77        9.77        0.00        0.00        0.00        0.00
1937    13    1924       260.16      260.16        0.00        0.00        0.00        0.00
1937    14    1923      1288.85     1284.12        4.73        0.00        0.00        0.00
1937    15    1922      5439.67     5260.56      176.46        2.65        0.00        0.00
1937    16    1921     17258.15    16223.57      970.26       61.78        2.55        0.00
1937    17    1920     39911.40    35653.10     3927.89      278.16       50.03        2.21
1937    18    1919     69365.88    56999.72    10998.78     1175.11      144.99       47.28
1937    19    1918     98277.86    72811.28    21414.51     3485.59      451.30      115.19
1937    20    1917    120068.50    78032.69    32486.92     7797.27     1389.45      362.17
1937    21    1916    132950.61    75594.43    40013.70    13221.56     3177.45      943.47
1937    22    1915    140347.10    70969.85    43489.96    18225.15     5722.91     1939.22
1937    23    1914    145074.33    65059.24    44411.98    22448.57     9198.50     3956.05
1937    24    1913    143075.22    57949.16    42330.79    23855.33    12280.32     6659.62
1937    25    1912    135892.76    50124.12    38820.32    23206.08    13866.83     9875.41
1937    26    1911    128477.07    42940.83    35658.87    22148.84    14321.52    13407.01
1937    27    1910    120687.52    36648.38    32387.41    20718.62    14224.76    16708.36
1937    28    1909    113688.53    30925.19    29519.17    19502.42    13822.63    19919.11
1937    29    1908    105328.81    25609.28    26424.77    18050.83    12976.75    22267.18
1937    30    1907     97934.42    21122.53    23300.27    16834.22    12266.47    24410.94
1937    31    1906     84274.95    16129.95    19083.93    14409.55    10872.12    23779.40
1937    32    1905     74234.26    12305.00    15561.85    12506.95     9649.26    24211.20
1937    33    1904     68480.95     9527.91    12937.88    11234.01     8912.75    25868.42
1937    34    1903     59748.21     7273.85    10159.25     9459.56     7811.76    25043.79
1937    35    1902     53105.65     5721.60     7989.61     7924.26     6834.58    24635.60
1937    36    1901     47893.41     4368.20     6195.35     6573.40     6022.98    24733.47
1937    37    1900     45142.95     3486.38     4945.91     5622.57     5382.30    25705.78
1937    38    1899     38727.57     2624.48     3693.04     4412.08     4282.56    23715.42
1937    39    1898     31017.18     1798.71     2568.58     3163.84     3319.41    20166.64
1937    40    1897     25588.58     1249.79     1815.90     2288.06     2649.36    17585.47
1937    41    1896     18587.14      808.47     1115.30     1480.56     1779.91    13402.89
1937    42    1895     14293.49      550.85      699.05      991.09     1249.01    10803.51
1937    43    1894     11042.92      332.78      454.33      639.48      864.95     8751.37
1937    44    1893      6888.54      168.61      248.54      348.51      441.72     5681.16
1937    45    1892      4238.61       95.78      129.06      175.74      249.95     3588.07
1937    46    1891      2365.93       46.78       53.56       88.48      137.93     2039.17
1937    47    1890      1188.60       23.60       19.31       46.62       60.88     1038.19
1937    48    1889       599.97       19.34       14.41       15.77       23.98      526.48
1937    49    1888       306.80       14.36        8.50        5.78       11.13      267.01
1937    50    1887       134.17        7.40        6.50        5.11        7.61      107.55
1937    51    1886        48.11        4.60        4.80        5.57        3.90       29.24
1937    52    1885        34.39        2.96        2.93        2.76        3.23       22.51
1937    53    1884        31.31        2.49        5.05        1.91        1.88       19.97
1937    54    1883        17.60        3.14        1.32        0.69        1.25       11.20
1937    55+   1882-        9.08        0.57        0.00        0.00        0.30        8.21
1938    12-   1926+       11.20       11.20        0.00        0.00        0.00        0.00
1938    13    1925       269.08      269.08        0.00        0.00        0.00        0.00
1938    14    1924      1327.88     1326.61        1.27        0.00        0.00        0.00
1938    15    1923      5540.02     5415.11      121.44        3.48        0.00        0.00
1938    16    1922     17378.23    16296.49     1002.84       75.75        3.16        0.00
1938    17    1921     41257.02    36840.18     4064.55      302.63       47.88        1.79
1938    18    1920     74357.75    61215.21    11666.12     1293.04      147.34       36.04
1938    19    1919    103775.30    76962.48    22481.32     3742.27      496.63       92.61
1938    20    1918    124129.42    80411.50    33787.57     8194.47     1394.12      341.75
1938    21    1917    138389.56    78630.04    41623.04    14010.33     3199.37      926.75
1938    22    1916    144369.84    73054.76    44877.22    18818.24     5735.75     1883.86
1938    23    1915    149969.28    67724.18    46069.30    23028.67     9201.65     3945.49
1938    24    1914    149777.25    61118.19    44616.74    24952.56    12260.87     6828.88
1938    25    1913    143375.93    53297.54    41781.94    24330.47    13859.89    10106.09
1938    26    1912    135310.17    46329.76    38206.38    23103.75    14423.09    13247.20
1938    27    1911    125310.44    39431.72    34411.57    21374.86    14052.50    16039.80
1938    28    1910    120004.31    33763.30    32014.71    20341.46    14069.14    19815.71
1938    29    1909    110547.72    27971.02    28368.62    18832.28    13311.59    22064.22
1938    30    1908    101290.45    23213.51    24706.56    17242.44    12269.17    23858.76
1938    31    1907     88391.18    18150.49    20858.90    14982.00    10806.96    23592.83
1938    32    1906     77142.28    13666.57    17199.53    12986.64     9586.41    23703.13
1938    33    1905     70807.63    10661.91    14149.47    11624.81     8935.49    25435.95
1938    34    1904     61795.57     8145.97    11129.43     9801.25     7794.53    24924.39
1938    35    1903     55250.01     6495.91     8892.66     8286.35     6990.18    24584.92
1938    36    1902     47837.90     4801.35     6666.68     6662.45     6056.33    23651.10
1938    37    1901     41871.93     3532.42     4982.61     5335.53     5123.56    22897.82
1938    38    1900     40753.36     2901.58     4065.72     4584.32     4621.36    24580.38
1938    39    1899     33310.70     2019.48     2857.86     3481.39     3470.45    21481.52
1938    40    1898     24655.24     1305.12     1901.16     2340.11     2393.37    16715.49
1938    41    1897     18266.34      822.74     1247.95     1531.69     1700.08    12963.89
1938    42    1896     13939.30      551.75      779.47     1038.34     1211.85    10357.90
1938    43    1895     11027.97      409.15      496.65      679.68      821.65     8620.84
1938    44    1894      6809.46      211.78      236.66      336.59      475.38     5549.05
1938    45    1893      4144.37      106.85      129.10      164.30      264.25     3479.87
1938    46    1892      2272.57       58.35       63.36       78.65      126.93     1945.28
1938    47    1891      1093.93       26.10       19.46       35.53       56.06      956.78
1938    48    1890       617.12       13.42       10.45       23.28       26.24      543.74
1938    49    1889       323.64        8.20        8.20        9.87       14.24      283.12
1938    50    1888       130.82        3.69        6.10        4.84        9.26      106.93
1938    51    1887        51.12        3.06        4.61        2.75        5.92       34.78
1938    52    1886        38.88        4.30        3.69        2.63        4.30       23.96
1938    53    1885        24.97        0.88        2.12        0.97        2.56       18.44
1938    54    1884        10.79        0.00        0.28        0.00        0.28       10.23
1938    55+   1883-        4.02        0.00        0.00        0.00        0.00        4.02
1939    12-   1927+        0.26        0.24        0.03        0.00        0.00        0.00
1939    13    1926        41.62       40.89        0.74        0.00        0.00        0.00
1939    14    1925      1194.98     1184.08       10.91        0.00        0.00        0.00
1939    15    1924      6750.05     6649.83      100.21        0.00        0.00        0.00
1939    16    1923     19104.44    18417.21      687.17        0.03        0.01        0.01
1939    17    1922     42565.15    39031.95     3528.43        3.63        0.78        0.36
1939    18    1921     71704.85    59185.34    12192.20      277.89       39.71        9.72
1939    19    1920     99940.82    70028.41    25108.27     4160.64      542.82      100.66
1939    20    1919    123574.36    76415.47    34302.15    10730.73     1762.82      363.20
1939    21    1918    137613.12    78096.14    40898.29    14289.57     3415.25      913.87
1939    22    1917    141616.01    69914.90    44134.99    19320.96     6151.24     2093.90
1939    23    1916    142042.77    62530.52    44363.40    22068.28     9070.40     4010.18
1939    24    1915    144916.54    58232.63    44627.82    23851.07    11629.87     6575.14
1939    25    1914    146777.10    54567.97    44294.00    24929.71    13433.47     9551.94
1939    26    1913    138518.43    47579.65    40306.34    23721.44    14103.23    12807.75
1939    27    1912    125604.97    39643.03    34931.98    21212.25    13822.81    15994.89
1939    28    1911    115488.91    33237.83    30952.59    19319.33    13241.41    18737.75
1939    29    1910    108725.98    28000.71    28238.03    18385.80    12883.23    21218.20
1939    30    1909    101059.89    23190.05    25400.41    17354.96    12265.35    22849.11
1939    31    1908     89105.03    18564.48    21548.45    15243.62    10829.47    22919.01
1939    32    1907     77886.92    14763.03    17898.31    13129.73     9436.77    22659.06
1939    33    1906     70209.31    11823.13    14966.50    11615.23     8595.24    23209.22
1939    34    1905     64634.11     9363.77    12333.62    10306.95     8030.95    24598.80
1939    35    1904     58580.10     7177.09     9794.10     8843.98     7284.37    25480.56
1939    36    1903     50715.44     5339.45     7478.14     7213.16     6191.66    24493.04
1939    37    1902     42903.86     3931.89     5536.52     5677.99     5100.07    22657.41
1939    38    1901     35966.04     2850.73     3947.81     4318.22     4130.81    20718.46
1939    39    1900     29546.05     2011.15     2698.73     3146.37     3232.50    18457.30
1939    40    1899     23774.62     1417.81     1819.96     2250.56     2489.76    15796.53
1939    41    1898     18497.02      984.31     1209.13     1573.86     1853.57    12876.14
1939    42    1897     13457.31      614.37      734.91     1001.21     1224.31     9882.52
1939    43    1896      9101.04      341.01      402.86      571.10      709.42     7076.66
1939    44    1895      5799.07      176.15      207.05      303.24      377.70     4734.93
1939    45    1894      3551.79       89.47      104.45      156.86      193.45     3007.56
1939    46    1893      2133.36       49.30       55.80       84.56      103.07     1840.63
1939    47    1892      1218.11       29.89       31.93       47.55       58.71     1050.03
1939    48    1891       644.42       18.74       18.62       26.65       34.17      546.23
1939    49    1890       322.95       11.89       10.95       14.78       19.88      265.46
1939    50    1889       161.57        8.68        6.56        8.70       11.81      125.82
1939    51    1888        80.80        6.30        3.89        5.17        6.70       58.75
1939    52    1887        35.54        3.72        2.10        2.66        3.12       23.91
1939    53    1886        13.45        2.04        1.01        1.22        1.21        7.99
1939    54    1885         4.66        1.10        0.40        0.52        0.43        2.22
1939    55+   1884-        5.17        0.23        1.16        0.10        0.07        3.64
1940    12-   1928+        0.26        0.22        0.05        0.00        0.00        0.00
1940    13    1927        40.65       38.13        2.52        0.00        0.00        0.00
1940    14    1926      1163.61     1115.90       47.71        0.00        0.00        0.00
1940    15    1925      6585.76     6230.43      355.33        0.00        0.00        0.00
1940    16    1924     18819.81    17155.30     1664.45        0.04        0.01        0.01
1940    17    1923     42430.66    36580.50     5844.30        4.34        1.01        0.53
1940    18    1922     72677.44    57473.42    14762.95      364.87       59.09       17.10
1940    19    1921    102651.18    70502.37    25570.33     5552.65      837.30      188.53
1940    20    1920    128411.09    77488.98    34281.08    13472.67     2542.89      625.48
1940    21    1919    144382.04    80032.49    42147.46    16391.82     4439.59     1370.67
1940    22    1918    148826.83    72355.58    45572.28    20810.30     7322.90     2765.79
1940    23    1917    149080.47    65204.47    46378.84    22750.67    10013.11     4733.38
1940    24    1916    152044.99    61179.72    47016.60    24326.75    12282.30     7239.61
1940    25    1915    154253.32    57712.71    46696.55    25702.82    13929.20    10212.05
1940    26    1914    145575.64    50559.50    42664.99    24638.48    14366.77    13345.91
1940    27    1913    132197.04    42395.57    37442.32    22181.65    13894.00    16283.49
1940    28    1912    121977.62    35781.74    33618.46    20398.73    13306.77    18871.90
1940    29    1911    115162.90    30292.72    30993.81    19527.33    13040.90    21308.14
1940    30    1910    107195.31    25101.03    28088.02    18472.41    12535.73    22998.12
1940    31    1909     94667.23    20048.46    23993.93    16279.80    11174.50    23170.55
1940    32    1908     82496.87    15884.49    19942.58    14010.65     9759.87    22899.28
1940    33    1907     73636.67    12679.72    16556.32    12296.24     8816.39    23287.99
1940    34    1906     66912.79    10053.67    13532.94    10811.01     8121.11    24394.07
1940    35    1905     59766.72     7757.94    10657.17     9205.79     7253.11    24892.70
1940    36    1904     50944.52     5799.82     8061.04     7452.76     6078.66    23552.24
1940    37    1903     42824.07     4280.64     5990.96     5866.98     4988.96    21696.53
1940    38    1902     36096.24     3110.09     4360.90     4504.61     4073.90    20046.74
1940    39    1901     29986.68     2194.97     3059.08     3326.60     3230.63    18175.39
1940    40    1900     24439.00     1529.40     2122.24     2383.20     2497.79    15906.37
1940    41    1899     19152.39     1044.39     1427.97     1651.82     1846.59    13181.63
1940    42    1898     13793.66      653.27      839.91     1055.60     1216.83    10028.02
1940    43    1897      9085.28      370.65      429.59      614.79      708.73     6961.53
1940    44    1896      5600.06      198.12      203.72      334.82      379.81     4483.58
1940    45    1895      3355.68      107.22       97.58      182.25      200.76     2767.87
1940    46    1894      1990.86       61.86       51.94      100.16      108.27     1668.64
1940    47    1893      1101.91       34.78       29.33       48.42       53.80      935.59
1940    48    1892       554.58       18.13       16.50       20.05       23.75      476.16
1940    49    1891       262.67        9.04        9.38        7.72        9.94      226.58
1940    50    1890       131.69        5.47        6.23        3.50        4.66      111.84
1940    51    1889        70.99        4.22        4.77        2.20        2.74       57.07
1940    52    1888        33.32        3.09        3.34        1.47        1.65       23.77
1940    53    1887        13.46        2.00        2.00        0.89        0.87        7.70
1940    54    1886         4.52        0.92        0.86        0.39        0.35        2.00
1940    55+   1885-        0.50        0.11        0.10        0.05        0.04        0.19
1941    12-   1929+        0.27        0.25        0.02        0.00        0.00        0.00
1941    13    1928        42.50       41.99        0.51        0.00        0.00        0.00
1941    14    1927      1226.16     1219.15        7.01        0.00        0.00        0.00
1941    15    1926      6952.72     6881.98       70.74        0.00        0.00        0.00
1941    16    1925     19687.97    19120.44      567.46        0.04        0.01        0.01
1941    17    1924     44101.44    40663.08     3431.92        4.79        1.13        0.53
1941    18    1923     75779.65    61801.17    13514.15      383.87       64.39       16.06
1941    19    1922    108413.22    72847.21    28922.60     5598.32      874.95      170.15
1941    20    1921    137802.47    82740.22    38410.03    13478.52     2600.19      573.52
1941    21    1920    157018.09    89917.24    44711.69    16569.75     4501.77     1317.64
1941    22    1919    163045.43    83518.72    47865.32    21407.73     7459.47     2794.18
1941    23    1918    163364.72    76477.53    48022.15    23692.06    10219.90     4953.09
1941    24    1917    165448.58    71327.21    48727.67    25317.60    12472.92     7603.18
1941    25    1916    166748.64    66208.57    49244.67    26632.38    14111.45    10551.56
1941    26    1915    156672.14    57432.68    45550.26    25523.30    14588.86    13577.02
1941    27    1914    141590.46    47947.51    40116.22    23024.22    14140.21    16362.32
1941    28    1913    130298.57    40391.34    36215.06    21283.82    13599.13    18809.21
1941    29    1912    122955.02    34222.70    33590.53    20535.36    13388.97    21217.46
1941    30    1911    113991.55    28248.62    30460.48    19505.23    12872.04    22905.18
1941    31    1910    100061.11    22407.46    25968.33    17215.33    11460.09    23009.92
1941    32    1909     86725.72    17683.56    21578.18    14829.84    10005.88    22628.26
1941    33    1908     76951.38    14096.86    17921.87    13002.22     9030.97    22899.47
1941    34    1907     69474.46    11192.16    14667.47    11410.50     8316.94    23887.40
1941    35    1906     61887.76     8681.15    11647.12     9731.39     7463.81    24364.28
1941    36    1905     52705.04     6517.64     8902.12     7901.33     6299.42    23084.52
1941    37    1904     44110.35     4818.88     6606.29     6221.64     5186.84    21276.71
1941    38    1903     36978.01     3514.95     4754.60     4778.52     4242.26    19687.68
1941    39    1902     30531.28     2487.12     3283.28     3526.52     3364.23    17870.13
1941    40    1901     24588.26     1731.29     2216.21     2506.74     2596.40    15537.61
1941    41    1900     19030.48     1174.30     1460.93     1718.88     1918.85    12757.52
1941    42    1899     13623.63      716.38      873.65     1089.86     1259.95     9683.78
1941    43    1898      8938.14      387.93      466.65      628.41      725.99     6729.17
1941    44    1897      5483.69      196.03      233.66      337.82      384.92     4331.26
1941    45    1896      3303.89      101.33      118.98      183.29      202.29     2698.02
